x,y,z
48,46,64.7533340454
48,47,79.330368042
48,48,93.1614303589
48,49,83.681350708
48,50,76.2633361816
48,51,80.3621673584
48,52,63.92212677
48,53,42.1472129822
48,54,34.0995674133
48,55,39.4879798889
48,56,60.2090950012
48,57,90.6640090942
48,58,102.644638062
48,59,96.7775878906
48,60,84.3694152832
48,61,76.2123260498
48,62,85.7308883667
48,63,102.839408875
48,64,122.0442276
48,65,144.540130615
48,66,155.020828247
48,67,158.442581177
48,68,185.944458008
48,69,183.269683838
48,70,145.78578186
48,71,128.820419312
48,72,96.6218948364
48,73,67.6126251221
48,74,76.3389663696
48,75,76.8212509155
48,76,55.5686912537
48,77,45.855304718
48,78,41.5343360901
48,79,43.851234436
48,80,52.8715438843
48,81,54.4944458008
48,82,56.2102355957
48,83,57.7745742798
48,84,67.9885406494
48,85,82.2695083618
48,86,86.3820571899
48,87,72.3237762451
48,88,72.5506973267
48,89,77.6862258911
48,90,86.9933013916
48,91,95.2776565552
48,92,113.103042603
48,93,148.311920166
48,94,167.948135376
48,95,206.597473145
49,0,-27.2824802399
49,1,-27.2747440338
49,2,-25.4117355347
49,3,-22.1004486084
49,4,-20.4265117645
49,5,-19.2638816833
49,6,-18.7146129608
49,7,-18.7593269348
49,8,-19.4212779999
49,9,-21.3977088928
49,10,-23.1018867493
49,11,-23.2030830383
49,12,-23.912103653
49,13,-21.9388618469
49,14,-22.7117404938
49,15,-18.9760322571
49,16,-13.7659358978
49,17,-11.413640976
49,18,-5.32905006409
49,19,0
49,20,2.73318266869
49,21,6.87830734253
49,22,8.39376449585
49,23,12.3789930344
49,24,15.8866052628
49,25,19.0073051453
49,26,23.9762802124
49,27,32.849861145
49,28,54.4735717773
49,29,81.7199707031
49,30,84.5268554688
49,31,75.6582183838
49,32,66.7439651489
49,33,54.6752967834
49,34,48.6416397095
49,35,48.5416564941
49,36,43.425868988
49,37,43.5843238831
49,38,42.0145072937
49,39,42.6529541016
49,40,48.348941803
49,41,58.9985618591
49,42,71.6570892334
49,43,76.6662750244
49,44,62.7503356934
49,45,57.8326034546
49,46,57.307888031
49,47,61.8990936279
49,48,73.4092941284
49,49,70.9382781982
49,50,59.7562599182
49,51,62.074420929
49,52,43.9563522339
49,53,34.3942108154
49,54,27.3808441162
49,55,33.0850715637
49,56,54.4864463806
49,57,85.6871032715
49,58,114.517585754
49,59,110.736351013
49,60,79.9740142822
49,61,67.8042068481
49,62,77.9314727783
49,63,88.2843093872
49,64,111.46068573
49,65,118.378593445
49,66,128.098693848
49,67,126.10760498
49,68,141.822799683
49,69,150.812408447
49,70,123.490089417
49,71,99.8954162598
49,72,90.8506698608
49,73,68.6468811035
49,74,62.7778129578
49,75,63.5128974915
49,76,49.4584083557
49,77,39.3652877808
49,78,46.0009155273
49,79,51.8277854919
49,80,53.7587432861
49,81,60.5596160889
49,82,62.9044456482
49,83,66.9049072266
49,84,75.7490692139
49,85,99.8828353882
49,86,87.5901107788
49,87,76.7660598755
49,88,75.1686019897
49,89,78.6449890137
49,90,87.4163131714
49,91,93.75025177
49,92,104.529518127
49,93,120.084754944
49,94,156.040496826
49,95,188.645965576
50,0,-25.2296466827
50,1,-22.7078380585
50,2,-20.3490619659
50,3,-21.7724170685
50,4,-20.9098072052
50,5,-18.964548111
50,6,-16.1910915375
50,7,-17.9268703461
50,8,-18.4891242981
50,9,-22.7390022278
50,10,-23.3830738068
50,11,-25.6440410614
50,12,-24.6266746521
50,13,-23.7198638916
50,14,-22.5669155121
50,15,-18.2195339203
50,16,-12.6765422821
50,17,-8.60445785522
50,18,-5.19525241852
50,19,0
50,20,0
50,21,6.19519996643
50,22,11.0384702682
50,23,14.0739135742
50,24,17.9458751678
50,25,20.9426879883
50,26,24.7801647186
50,27,40.3423843384
50,28,62.5303153992
50,29,86.1405639648
50,30,86.5108566284
50,31,79.9906234741
50,32,70.4703903198
50,33,60.5666160583
50,34,54.4056282043
50,35,46.0425186157
50,36,43.6557273865
50,37,46.6283874512
50,38,41.5993461609
50,39,41.234954834
50,40,39.8195075989
50,41,50.5876045227
50,42,64.9155273438
50,43,78.5530166626
50,44,72.8550643921
50,45,55.7602348328
50,46,50.7619857788
50,47,51.8713302612
50,48,56.3371620178
50,49,51.9465713501
50,50,50.6318855286
50,51,43.8251876831
50,52,39.9806785583
50,53,26.067150116
50,54,22.7345790863
50,55,40.5508155823
50,56,55.5485572815
50,57,83.1397323608
50,58,96.473991394
50,59,91.5804748535
50,60,80.8556137085
50,61,63.4076919556
50,62,67.7894592285
50,63,74.6825942993
50,64,92.9754180908
50,65,129.9243927
50,66,106.632850647
50,67,87.6811294556
50,68,100.382293701
50,69,151.246322632
50,70,147.468261719
50,71,122.544906616
50,72,91.944732666
50,73,64.2262420654
50,74,54.0803794861
50,75,55.7704429626
50,76,39.9669036865
50,77,41.7952384949
50,78,49.908996582
50,79,58.4026069641
50,80,64.3544158936
50,81,67.2168197632
50,82,70.4305877686
50,83,73.1887817383
50,84,75.5777893066
50,85,92.9473876953
50,86,83.6630783081
50,87,79.9038238525
50,88,76.9871902466
50,89,80.3623657227
50,90,85.2262954712
50,91,93.0445861816
50,92,100.190567017
50,93,116.924079895
50,94,145.944198608
50,95,195.244277954
51,0,-26.2855510712
51,1,-23.0816078186
51,2,-20.8597278595
51,3,-22.3360424042
51,4,-20.6504650116
51,5,-17.6894550323
51,6,-14.6652898788
51,7,-16.8561344147
51,8,-19.6752147675
51,9,-22.1401386261
51,10,-25.0776443481
51,11,-25.0220870972
51,12,-24.2854003906
51,13,-23.7434539795
51,14,-22.1268768311
51,15,-16.8534412384
51,16,-11.865111351
51,17,-10.2235183716
51,18,-1.57719600201
51,19,0
51,20,4.55110168457
51,21,10.0179662704
51,22,13.0750799179
51,23,16.4443721771
51,24,20.3756332397
51,25,23.6484394073
51,26,27.5542240143
51,27,39.8880996704
51,28,60.35987854
51,29,83.7965011597
51,30,90.2684936523
51,31,89.8219299316
51,32,83.5727005005
51,33,74.3178787231
51,34,60.3455314636
51,35,47.2710762024
51,36,45.0848197937
51,37,40.9704170227
51,38,40.2339324951
51,39,37.3720817566
51,40,37.9708518982
51,41,38.773651123
51,42,50.4662399292
51,43,67.7795562744
51,44,72.8661117554
51,45,59.3808784485
51,46,48.8177757263
51,47,45.4247932434
51,48,46.0758934021
51,49,41.6528816223
51,50,39.5063972473
51,51,38.8378829956
51,52,33.1961097717
51,53,19.7141227722
51,54,22.1751899719
51,55,55.1668968201
51,56,87.5545272827
51,57,108.051216125
51,58,99.6136779785
51,59,78.7247695923
51,60,68.031463623
51,61,57.3092079163
51,62,62.2632255554
51,63,67.2233581543
51,64,92.4382476807
51,65,107.480583191
51,66,90.0450439453
51,67,67.4853973389
51,68,79.013710022
51,69,119.903274536
51,70,155.274261475
51,71,139.257781982
51,72,101.797958374
51,73,77.7639694214
51,74,60.9051589966
51,75,51.4515113831
51,76,37.0095787048
51,77,45.9759788513
51,78,56.3526992798
51,79,63.9093894958
51,80,69.6297531128
51,81,75.4739761353
51,82,78.7354660034
51,83,79.2328948975
51,84,82.6193847656
51,85,86.0447006226
51,86,85.2928161621
51,87,81.8709640503
51,88,79.4326400757
51,89,75.5462722778
51,90,83.7666778564
51,91,89.5350875854
51,92,100.846504211
51,93,124.942848206
51,94,153.520904541
51,95,194.222793579
52,0,-26.7530975342
52,1,-23.7248859406
52,2,-22.3046035767
52,3,-22.2693557739
52,4,-18.6260299683
52,5,-14.9088344574
52,6,-12.4094295502
52,7,-17.0669002533
52,8,-19.4230155945
52,9,-19.7237148285
52,10,-22.8393802643
52,11,-24.851064682
52,12,-24.8320026398
52,13,-25.7467918396
52,14,-20.3072967529
52,15,-15.1826553345
52,16,-11.9542217255
52,17,-10.2074270248
52,18,0
52,19,4.17173433304
52,20,11.9194011688
52,21,17.8974094391
52,22,17.1326904297
52,23,15.7954750061
52,24,14.1485033035
52,25,14.7158269882
52,26,21.1002407074
52,27,31.1881141663
52,28,45.4299888611
52,29,73.1858596802
52,30,88.5055389404
52,31,101.532814026
52,32,89.1164245605
52,33,77.0165863037
52,34,55.4381027222
52,35,48.4905586243
52,36,42.3722877502
52,37,39.9818191528
52,38,34.323184967
52,39,31.4729671478
52,40,30.3290805817
52,41,30.5080337524
52,42,36.4185905457
52,43,51.7061920166
52,44,60.2430648804
52,45,54.0479316711
52,46,41.2134056091
52,47,38.3540763855
52,48,34.4497451782
52,49,31.658618927
52,50,34.2898483276
52,51,29.4982662201
52,52,23.4654045105
52,53,15.704870224
52,54,23.9561157227
52,55,58.4904747009
52,56,68.0944290161
52,57,103.403823853
52,58,98.3956680298
52,59,77.046005249
52,60,65.1468505859
52,61,55.2713279724
52,62,53.2330818176
52,63,59.6213150024
52,64,65.1751556396
52,65,65.4587860107
52,66,70.1876678467
52,67,57.6348457336
52,68,65.6066741943
52,69,92.2673492432
52,70,128.050613403
52,71,115.66431427
52,72,92.6132202148
52,73,72.6809234619
52,74,59.8944091797
52,75,42.9834823608
52,76,37.2383613586
52,77,51.3802604675
52,78,59.0748519897
52,79,73.9691390991
52,80,80.5762176514
52,81,84.8020858765
52,82,87.7564315796
52,83,89.1121902466
52,84,88.58177948
52,85,91.6402587891
52,86,90.639503479
52,87,81.2182769775
52,88,76.3698959351
52,89,75.6258468628
52,90,75.9866333008
52,91,101.14743042
52,92,100.320922852
52,93,125.672119141
52,94,159.935424805
52,95,176.691635132
53,0,-27.4117774963
53,1,-25.0204410553
53,2,-25.5799388885
53,3,-24.9275360107
53,4,-17.5951900482
53,5,-9.85155963898
53,6,-11.8922519684
53,7,-18.2871627808
53,8,-18.4829444885
53,9,-15.0491838455
53,10,-20.5364646912
53,11,-24.3112678528
53,12,-25.7157897949
53,13,-24.9388923645
53,14,-20.1425609589
53,15,-14.0190811157
53,16,-12.2275562286
53,17,-9.99843788147
53,18,0
53,19,25.1437320709
53,20,30.6885471344
53,21,23.0190925598
53,22,19.3062896729
53,23,18.4507904053
53,24,15.1292486191
53,25,15.7982177734
53,26,25.7914848328
53,27,32.9914588928
53,28,48.5075569153
53,29,70.2006225586
53,30,95.5452575684
53,31,106.851478577
53,32,93.7951202393
53,33,72.7974243164
53,34,61.167766571
53,35,55.6554145813
53,36,51.1668128967
53,37,45.0464134216
53,38,35.6548881531
53,39,30.4283161163
53,40,28.5241470337
53,41,28.6559715271
53,42,30.8878288269
53,43,39.8703689575
53,44,51.0547103882
53,45,55.044719696
53,46,42.8348388672
53,47,38.9352874756
53,48,33.1768875122
53,49,28.2941856384
53,50,34.7851715088
53,51,23.9548740387
53,52,18.9784889221
53,53,12.1117095947
53,54,14.3433036804
53,55,36.1377601624
53,56,48.5014419556
53,57,76.1591491699
53,58,70.2697296143
53,59,71.7005844116
53,60,62.5330352783
53,61,55.0672645569
53,62,51.9948768616
53,63,49.568649292
53,64,53.2487487793
53,65,51.6710777283
53,66,48.5368690491
53,67,49.0343666077
53,68,58.6404304504
53,69,73.49659729
53,70,97.4086380005
53,71,100.348510742
53,72,84.5991363525
53,73,63.5297050476
53,74,50.8519020081
53,75,39.4317245483
53,76,41.850818634
53,77,54.2630615234
53,78,65.7445220947
53,79,82.247177124
53,80,96.2444152832
53,81,99.1544418335
53,82,97.9463500977
53,83,97.2355422974
53,84,97.1228866577
53,85,99.5598526001
53,86,107.655563354
53,87,93.7454833984
53,88,77.5258865356
53,89,72.8684997559
53,90,66.7857131958
53,91,83.6712493896
53,92,118.299324036
53,93,132.078704834
53,94,150.997329712
53,95,163.023361206
54,0,-28.2132949829
54,1,-28.3528499603
54,2,-30.176071167
54,3,-22.9952220917
54,4,0
54,5,-4.27668380737
54,6,-11.2577486038
54,7,-20.2480487823
54,8,-16.9638824463
54,9,-14.9227619171
54,10,-15.9311513901
54,11,-25.2341804504
54,12,-22.9485836029
54,13,-23.0395832062
54,14,-16.6378364563
54,15,-14.3718423843
54,16,-12.7132024765
54,17,-5.32784509659
54,18,2.873493433
54,19,3.49630451202
54,20,27.1604213715
54,21,27.2857646942
54,22,22.6812953949
54,23,22.23204422
54,24,19.8246364594
54,25,19.6885623932
54,26,25.9269275665
54,27,34.6364707947
54,28,48.603805542
54,29,64.0522537231
54,30,94.489402771
54,31,102.1772995
54,32,89.9045181274
54,33,76.0655670166
54,34,70.1335906982
54,35,63.6937942505
54,36,62.0802764893
54,37,52.2061691284
54,38,40.3429870605
54,39,31.417224884
54,40,26.7774410248
54,41,25.1613445282
54,42,24.1735897064
54,43,27.9503383636
54,44,39.6417770386
54,45,50.8509216309
54,46,45.5840187073
54,47,39.8582763672
54,48,34.0605926514
54,49,27.3646812439
54,50,21.4090385437
54,51,17.7794933319
54,52,14.0371522903
54,53,9.6867351532
54,54,11.7515115738
54,55,18.2761688232
54,56,37.4445114136
54,57,54.6216773987
54,58,48.0202674866
54,59,45.8933105469
54,60,52.9485015869
54,61,61.3911819458
54,62,51.1554794312
54,63,46.340713501
54,64,44.6316299438
54,65,45.9956359863
54,66,47.4327888489
54,67,45.0709991455
54,68,50.5752334595
54,69,60.983959198
54,70,78.2127609253
54,71,79.8167800903
54,72,66.3889160156
54,73,70.7755508423
54,74,54.1303482056
54,75,41.3628578186
54,76,41.2782859802
54,77,54.5732803345
54,78,73.8483276367
54,79,95.6344070435
54,80,111.323562622
54,81,119.680175781
54,82,118.386405945
54,83,112.328857422
54,84,106.626075745
54,85,105.61706543
54,86,115.195755005
54,87,103.637924194
54,88,87.0684967041
54,89,83.8748779297
54,90,76.6969528198
54,91,61.4213104248
54,92,100.454696655
54,93,92.6293411255
54,94,116.757286072
54,95,105.551338196
55,0,-29.0151157379
55,1,-31.1022262573
55,2,-35.949634552
55,3,-24.064655304
55,4,17.4998035431
55,5,-0.687644064426
55,6,-11.695810318
55,7,-20.1163635254
55,8,-15.2017869949
55,9,-12.0278615952
55,10,-14.5002250671
55,11,-23.5505180359
55,12,-24.0292701721
55,13,-20.6595287323
55,14,-17.5891895294
55,15,-13.8144350052
55,16,-13.1355791092
55,17,-0.7550522089
55,18,0
55,19,0
55,20,6.41466236115
55,21,19.3161735535
55,22,26.3464832306
55,23,27.9216041565
55,24,27.6754074097
55,25,27.7555923462
55,26,26.7294178009
55,27,34.4802017212
55,28,49.7611083984
55,29,62.1775550842
55,30,74.7649688721
55,31,79.6775588989
55,32,81.4790878296
55,33,73.287979126
55,34,69.8218002319
55,35,63.72215271
55,36,62.63123703
55,37,56.0953407288
55,38,43.747467041
55,39,30.2499961853
55,40,23.9759998322
55,41,22.6268291473
55,42,21.4171676636
55,43,21.3420848846
55,44,26.7913093567
55,45,35.9476852417
55,46,29.0008907318
55,47,32.3954391479
55,48,21.6560611725
55,49,19.5078163147
55,50,14.7213439941
55,51,14.0861997604
55,52,12.5382881165
55,53,10.3977947235
55,54,11.8751440048
55,55,19.9613227844
55,56,39.0140075684
55,57,44.9928398132
55,58,35.9945678711
55,59,38.0186691284
55,60,47.6681518555
55,61,69.0356140137
55,62,65.4916152954
55,63,52.44506073
55,64,39.029624939
55,65,46.4037628174
55,66,44.7986030579
55,67,43.7576560974
55,68,53.0693664551
55,69,60.0226135254
55,70,68.8949356079
55,71,61.5522575378
55,72,77.4411239624
55,73,70.4167251587
55,74,54.0538139343
55,75,45.2427902222
55,76,34.9054718018
55,77,51.7732620239
55,78,82.2559738159
55,79,115.090141296
55,80,135.995895386
55,81,139.206192017
55,82,150.350280762
55,83,122.695579529
55,84,118.250518799
55,85,120.935333252
55,86,117.847862244
55,87,108.602096558
55,88,83.4746704102
55,89,90.4049758911
55,90,99.3421401978
55,91,54.7995910645
55,92,72.8376235962
55,93,70.756477356
55,94,76.0095977783
55,95,75.7483596802
56,0,-29.9134960175
56,1,-31.5430183411
56,2,-34.6573524475
56,3,-22.7416801453
56,4,1.52752077579
56,5,28.5832920074
56,6,-9.21521854401
56,7,-23.8151702881
56,8,-14.3418569565
56,9,-13.5824108124
56,10,-11.7807025909
56,11,-24.3205318451
56,12,-26.1807479858
56,13,-19.2807788849
56,14,-16.3848152161
56,15,-13.8252925873
56,16,-12.7382135391
56,17,-0.0510446056724
56,18,0.000713749206625
56,19,0
56,20,7.74988222122
56,21,19.8234348297
56,22,32.8951301575
56,23,36.5499916077
56,24,52.8031387329
56,25,38.2503395081
56,26,32.2474975586
56,27,38.7930641174
56,28,45.8609962463
56,29,55.9183387756
56,30,62.6109275818
56,31,61.2185096741
56,32,64.7786407471
56,33,60.9838409424
56,34,60.3599700928
56,35,57.3485221863
56,36,56.3343505859
56,37,51.1674957275
56,38,38.0391349792
56,39,28.8105373383
56,40,22.686580658
56,41,20.6682910919
56,42,19.7450275421
56,43,18.575138092
56,44,19.2931900024
56,45,22.035905838
56,46,19.8336334229
56,47,19.0241413116
56,48,16.1334056854
56,49,13.086019516
56,50,9.55394935608
56,51,10.981341362
56,52,10.6063909531
56,53,8.42312049866
56,54,12.2914428711
56,55,15.6194324493
56,56,31.1924686432
56,57,40.0754890442
56,58,29.6828460693
56,59,33.8942298889
56,60,42.5297279358
56,61,46.4210090637
56,62,47.2689476013
56,63,44.2786407471
56,64,36.525478363
56,65,40.0705757141
56,66,40.0037307739
56,67,39.2012519836
56,68,44.0737762451
56,69,52.8195343018
56,70,68.7254714966
56,71,74.9947509766
56,72,75.5441436768
56,73,67.2158584595
56,74,52.9444503784
56,75,41.2999229431
56,76,29.9196586609
56,77,51.4722862244
56,78,80.6954879761
56,79,112.939437866
56,80,132.115509033
56,81,136.743988037
56,82,149.00402832
56,83,144.909057617
56,84,144.603668213
56,85,139.757995605
56,86,130.591400146
56,87,88.8081359863
56,88,68.8202514648
56,89,67.2241897583
56,90,83.292427063
56,91,75.5216751099
56,92,46.2817001343
56,93,49.5859794617
56,94,47.6812896729
56,95,50.0963363647
57,0,-28.7892608643
57,1,-27.3196220398
57,2,-22.8168907166
57,3,-20.7216720581
57,4,-21.8372077942
57,5,12.3633184433
57,6,15.9431314468
57,7,-21.6941890717
57,8,-14.1216697693
57,9,-15.8296375275
57,10,-17.7670879364
57,11,-26.7919998169
57,12,-23.7620010376
57,13,-20.1160526276
57,14,-16.4830303192
57,15,-14.8889894485
57,16,-7.24145698547
57,17,0
57,18,0
57,19,2.19239711761
57,20,9.33198165894
57,21,25.5405483246
57,22,45.8414230347
57,23,67.8901748657
57,24,72.6724090576
57,25,60.8090286255
57,26,53.1637916565
57,27,45.8365249634
57,28,47.1739196777
57,29,56.3632774353
57,30,57.8410873413
57,31,56.0315361023
57,32,55.5772895813
57,33,54.8071098328
57,34,52.2777748108
57,35,47.1803894043
57,36,44.134929657
57,37,38.2098579407
57,38,30.9766979218
57,39,25.4047737122
57,40,19.9163074493
57,41,19.2108211517
57,42,18.6034183502
57,43,18.5059108734
57,44,15.8696880341
57,45,15.7135190964
57,46,13.1277933121
57,47,11.8348579407
57,48,10.913611412
57,49,11.0832967758
57,50,6.93461179733
57,51,11.5844917297
57,52,7.41331958771
57,53,7.26743268967
57,54,10.5451622009
57,55,12.4935264587
57,56,21.9271717072
57,57,23.500120163
57,58,24.9089851379
57,59,28.9850883484
57,60,34.7257232666
57,61,34.8040008545
57,62,35.8964271545
57,63,35.0772361755
57,64,36.2347183228
57,65,36.099395752
57,66,35.4529685974
57,67,40.0995635986
57,68,53.1292610168
57,69,60.4066123962
57,70,80.0972595215
57,71,82.1598129272
57,72,81.0179824829
57,73,65.7206573486
57,74,47.6758651733
57,75,41.1896095276
57,76,33.2137832642
57,77,57.3334503174
57,78,81.1540603638
57,79,101.803489685
57,80,117.301147461
57,81,127.906135559
57,82,121.228134155
57,83,127.892974854
57,84,148.321517944
57,85,171.182266235
57,86,135.392776489
57,87,99.023651123
57,88,63.9743843079
57,89,53.4307594299
57,90,63.7046852112
57,91,60.2658119202
57,92,41.0657196045
57,93,42.0897750854
57,94,41.6065330505
57,95,40.3941001892
58,0,-26.542388916
58,1,-24.1812744141
58,2,-21.3672122955
58,3,-18.5634632111
58,4,-19.6204509735
58,5,-26.9131755829
58,6,-18.0662899017
58,7,-32.7691879272
58,8,-23.6321353912
58,9,-21.6474323273
58,10,-26.6156158447
58,11,-24.6048202515
58,12,-22.0491847992
58,13,-20.4770145416
58,14,-16.4066696167
58,15,-15.3092842102
58,16,-9.19242763519
58,17,0
58,18,0
58,19,2.75766396523
58,20,13.7362003326
58,21,27.568113327
58,22,52.9675369263
58,23,83.1077804565
58,24,94.9415054321
58,25,80.4059524536
58,26,65.0475540161
58,27,55.991230011
58,28,54.9994354248
58,29,62.1330451965
58,30,66.9895324707
58,31,60.0009384155
58,32,52.5820999146
58,33,47.0933113098
58,34,42.862411499
58,35,38.3928489685
58,36,37.4834365845
58,37,31.9340515137
58,38,25.1464099884
58,39,22.6599655151
58,40,19.3416996002
58,41,17.8702449799
58,42,17.4602527618
58,43,16.5286693573
58,44,15.0297555923
58,45,12.9183263779
58,46,9.92066478729
58,47,8.99885082245
58,48,7.10054588318
58,49,8.04417705536
58,50,3.62715363503
58,51,5.59073019028
58,52,6.21964454651
58,53,4.96856832504
58,54,8.9202041626
58,55,13.7254667282
58,56,17.4324321747
58,57,20.9772205353
58,58,22.0999965668
58,59,24.8719959259
58,60,28.7073631287
58,61,31.1650085449
58,62,33.1803703308
58,63,34.1441917419
58,64,30.7246189117
58,65,30.9527645111
58,66,42.9167442322
58,67,52.8300094604
58,68,61.1764144897
58,69,72.7215957642
58,70,81.123374939
58,71,94.6853179932
58,72,83.6086120605
58,73,65.1716461182
58,74,33.3081665039
58,75,22.7294883728
58,76,48.9496994019
58,77,67.9965057373
58,78,83.922492981
58,79,91.0177993774
58,80,104.975318909
58,81,106.159934998
58,82,97.7426452637
58,83,120.488342285
58,84,162.88659668
58,85,151.744476318
58,86,138.144012451
58,87,77.524848938
58,88,58.6297950745
58,89,46.3604660034
58,90,43.2670211792
58,91,46.2142868042
58,92,36.5992393494
58,93,37.2731018066
58,94,33.8886070251
58,95,32.2591209412
59,0,-25.5462245941
59,1,-21.6346969604
59,2,-16.9976768494
59,3,-16.807762146
59,4,-14.959482193
59,5,-12.8913078308
59,6,-22.7296867371
59,7,-29.6521186829
59,8,-33.4729690552
59,9,-24.7286605835
59,10,-25.5378398895
59,11,-20.5848484039
59,12,-22.5501213074
59,13,-21.8394699097
59,14,-16.9302940369
59,15,-15.3317155838
59,16,-6.54410076141
59,17,0.932965636253
59,18,0
59,19,2.87333273888
59,20,6.16099691391
59,21,17.9483013153
59,22,36.6582221985
59,23,56.7439422607
59,24,78.4812850952
59,25,92.3947906494
59,26,79.1399917603
59,27,65.0465545654
59,28,67.3728942871
59,29,75.9389572144
59,30,81.5127563477
59,31,68.9833374023
59,32,57.0449142456
59,33,52.312828064
59,34,40.3160972595
59,35,34.9806060791
59,36,29.1524124146
59,37,26.5262508392
59,38,23.6333713531
59,39,23.6684894562
59,40,18.7039299011
59,41,17.387430191
59,42,16.3832817078
59,43,15.1200523376
59,44,12.6082038879
59,45,10.5277528763
59,46,8.61267662048
59,47,7.13323974609
59,48,5.64721775055
59,49,5.92318105698
59,50,1.81128072739
59,51,10.125254631
59,52,3.43672657013
59,53,4.21200942993
59,54,9.51527404785
59,55,11.1370382309
59,56,17.2440757751
59,57,19.6631679535
59,58,19.932975769
59,59,22.6595039368
59,60,26.0018463135
59,61,28.3969917297
59,62,27.4932231903
59,63,28.5961742401
59,64,29.7461261749
59,65,43.3776664734
59,66,74.96434021
59,67,77.9592056274
59,68,87.1570129395
59,69,81.655380249
59,70,76.2808074951
59,71,81.076499939
59,72,72.6183166504
59,73,60.2876930237
59,74,45.2510261536
59,75,17.5137767792
59,76,51.8194236755
59,77,76.3962478638
59,78,81.7368774414
59,79,79.963432312
59,80,86.6117477417
59,81,85.5582122803
59,82,82.1117553711
59,83,110.224014282
59,84,117.584892273
59,85,134.828170776
59,86,105.304702759
59,87,100.18813324
59,88,55.1618995667
59,89,43.8338394165
59,90,34.6969146729
59,91,31.0329189301
59,92,30.6493854523
59,93,34.5107040405
59,94,28.4785671234
59,95,25.9776077271
60,0,-24.0084552765
60,1,-21.1839046478
60,2,-18.0562877655
60,3,-16.3377037048
60,4,-14.4426822662
60,5,-15.1685314178
60,6,-16.282913208
60,7,-23.5241127014
60,8,-32.8608131409
60,9,-25.6657924652
60,10,-21.4579219818
60,11,-22.0703048706
60,12,-23.7190475464
60,13,-21.4760417938
60,14,-16.7168502808
60,15,-14.4465284348
60,16,-3.36655402184
60,17,0
60,18,2.69879841805
60,19,3.31975579262
60,20,4.48532581329
60,21,6.58201360703
60,22,20.1938381195
60,23,27.2326622009
60,24,35.805644989
60,25,72.9396438599
60,26,87.2428512573
60,27,74.9179382324
60,28,77.6228256226
60,29,91.4315490723
60,30,96.798828125
60,31,78.1377105713
60,32,69.4237594604
60,33,62.4559211731
60,34,44.7966537476
60,35,36.3388252258
60,36,28.5106105804
60,37,24.3411445618
60,38,20.8664608002
60,39,17.2671966553
60,40,18.0031471252
60,41,17.6491832733
60,42,16.6634960175
60,43,14.0095205307
60,44,11.4921941757
60,45,9.56057453156
60,46,8.27250766754
60,47,6.47575139999
60,48,5.0205373764
60,49,4.9694814682
60,50,-0.383872270584
60,51,5.74331521988
60,52,7.98132276535
60,53,2.099391222
60,54,10.4726238251
60,55,10.4514055252
60,56,15.0804281235
60,57,16.1580600739
60,58,18.1614360809
60,59,19.703540802
60,60,25.0939273834
60,61,27.8609409332
60,62,27.3882656097
60,63,26.7738838196
60,64,32.7249107361
60,65,63.5971450806
60,66,84.7384262085
60,67,115.619636536
60,68,109.446922302
60,69,85.3184890747
60,70,69.8660964966
60,71,60.3949279785
60,72,59.6520576477
60,73,50.6525993347
60,74,46.0343742371
60,75,15.570110321
60,76,38.2775535583
60,77,62.1194000244
60,78,73.9103012085
60,79,67.8615493774
60,80,75.3027191162
60,81,74.2098083496
60,82,71.7495956421
60,83,96.2571487427
60,84,106.179046631
60,85,128.615966797
60,86,131.038360596
60,87,83.4871292114
60,88,55.3191337585
60,89,41.7898712158
60,90,29.2074108124
60,91,25.7333183289
60,92,24.421333313
60,93,25.049161911
60,94,24.9997558594
60,95,17.7800960541
61,0,-22.5285243988
61,1,-22.0367546082
61,2,-19.66655159
61,3,-17.3973789215
61,4,-13.5203180313
61,5,-16.7420310974
61,6,-18.5068416595
61,7,-19.499332428
61,8,-26.2411270142
61,9,-23.5292015076
61,10,-23.4356937408
61,11,-23.5541553497
61,12,-24.6981372833
61,13,-22.3030815125
61,14,-17.1823539734
61,15,-13.1822299957
61,16,-4.34910964966
61,17,0
61,18,2.58308529854
61,19,2.96228790283
61,20,3.06863570213
61,21,7.6990852356
61,22,7.67903423309
61,23,11.217956543
61,24,30.9515762329
61,25,57.5015449524
61,26,104.011138916
61,27,93.6258621216
61,28,84.0950241089
61,29,102.278282166
61,30,104.840934753
61,31,92.2191619873
61,32,75.0285873413
61,33,61.1351280212
61,34,48.3652229309
61,35,37.479473114
61,36,24.2721309662
61,37,20.6529636383
61,38,20.1254730225
61,39,15.5884475708
61,40,15.9689283371
61,41,15.9675273895
61,42,14.2726316452
61,43,14.2378511429
61,44,12.7515926361
61,45,9.35324382782
61,46,7.48125314713
61,47,5.69493198395
61,48,4.73695135117
61,49,5.75026226044
61,50,0.832351922989
61,51,0.0382293723524
61,52,5.94689369202
61,53,2.97397875786
61,54,4.73389339447
61,55,8.07263278961
61,56,12.8365268707
61,57,17.2021465302
61,58,17.794260025
61,59,18.8719329834
61,60,22.053812027
61,61,24.9785175323
61,62,23.9801921844
61,63,20.1811027527
61,64,33.8409538269
61,65,62.7753143311
61,66,88.1422653198
61,67,142.968475342
61,68,107.843185425
61,69,84.7556533813
61,70,70.6717529297
61,71,55.8160209656
61,72,40.1465301514
61,73,36.4484558105
61,74,40.0618972778
61,75,15.5219955444
