id,osmid,name,lanes,len,maxUsed
9362,198877612,Lombard Street,,1,2.0
9363,198877615,Lombard Street,,9,5.0
9364,199152379,Janie Court,,2,1.0
9365,199152380,Richmond Street,1,3,1.0
9366,199319891,6th Avenue,2,2,3.0
9367,199597329,Jewish Home of San Francisco,,5,2.0
9368,199909406,Rodeo Valley Trail,,45,2.0
9369,199909407,Rodeo Valley Trail,,4,1.0
9370,199909408,Dias Ridge Fire Road,,127,2.0
9371,199909416,Dias Ridge Fire Road,,302,2.0
9372,199909420,Miwok Trail,,12,1.0
9373,199941349,7th Street,,7,2.0
9374,199941351,Harrison Street,,3,4.0
9375,199941352,7th Street,4,2,2.0
9376,199941357,7th Street,,2,2.0
9377,199941360,7th Street,3,2,2.0
9378,199962189,19th Avenue,3,3,5.0
9379,201329717,Forbes Drive,,4,2.0
9380,201329719,Ingraham Street,,1,2.0
9381,201329725,Forbes Drive,,1,2.0
9382,201329729,Forbes Drive,,15,2.0
9383,201329732,Wedgewood Street,,1,2.0
9384,201329733,Fowler Street,,1,2.0
9385,201329734,Forbes Drive,,2,1.0
9386,201329736,Forbes Drive,,2,2.0
9387,201989350,Ashby Avenue,4,29,2.0
9388,201989351,Ashby Avenue,4,4,2.0
9389,201989352,Ashby Avenue,,4,2.0
9390,201989367,Piedmont Avenue,,4,2.0
9391,201989369,Piedmont Avenue,,4,2.0
9392,201989370,Piedmont Avenue,,4,2.0
9393,201989377,7th Street,,1,4.0
9394,201989379,7th Street,,6,1.0
9395,202007361,San Pablo Avenue,,1,2.0
9396,202007362,San Pablo Avenue,,2,2.0
9397,202007363,San Pablo Avenue,,29,2.0
9398,202007364,San Pablo Avenue,,2,2.0
9399,202007365,San Pablo Avenue,,7,2.0
9400,202007394,3rd Street,,1,2.0
9401,202007396,3rd Street,,1,2.0
9402,202024214,Park Boulevard,4,1,2.0
9403,202024215,Park Boulevard,4,4,3.0
9404,202024226,73rd Avenue,,5,2.0
9405,202172577,Harrison Street,,2,2.0
9406,202172598,7th Street,4,2,3.0
9407,202172600,8th Street,,5,2.0
9408,202172601,8th Street,,3,2.0
9409,202317700,Ashby Avenue,4,11,4.0
9410,202317701,Ashby Avenue,4,1,2.0
9411,202317702,Ashby Avenue,4,1,2.0
9412,202317703,Ashby Avenue,4,4,2.0
9413,202317704,Beale Street,,1,4.0
9414,202317706,Frontage Road,,9,2.0
9415,202317709,James Lick Freeway,4,1,2.0
9416,202317710,Market Street,,6,4.0
9417,202317711,Market Street,,1,4.0
9418,202317712,Market Street,,1,4.0
9419,202317713,San Pablo Avenue,2,19,2.0
9420,202317714,San Pablo Avenue,2,3,2.0
9421,202317717,Telegraph Avenue,,7,1.0
9422,202317723,Folsom Street,,6,3.0
9423,202317730,7th Street,3,4,2.0
9424,202455439,San Pablo Avenue,2,58,3.0
9425,202455440,San Pablo Avenue,,8,2.0
9426,202459237,10th Street,,7,1.0
9427,202485361,Folsom Street,,2,4.0
9428,202485364,James Lick Freeway,4,7,2.0
9429,202485369,Powell Street,,2,2.0
9430,202485370,Powell Street,,3,2.0
9431,202577490,Oak Street,,2,2.0
9432,202707442,35th Avenue,,20,1.0
9433,203057304,3rd Street,,1,1.0
9434,203164333,San Pablo Avenue,2,3,3.0
9435,203164334,San Pablo Avenue,2,7,2.0
9436,203166995,Sloat Boulevard,3,30,3.0
9437,203192838,Crescent Plaza,,1,1.0
9438,203193433,San Pablo Avenue,2,1,2.0
9439,203193434,San Pablo Avenue,2,1,2.0
9440,203193435,San Pablo Avenue,2,1,2.0
9441,203193436,San Pablo Avenue,2,6,2.0
9442,203317482,Eastshore Freeway,5,5,2.0
9443,203394104,San Pablo Avenue,2,1,2.0
9444,203394105,San Pablo Avenue,2,1,2.0
9445,203395220,Eastshore Freeway,5,2,2.0
9446,203684013,Panoramic to Miwok,,15,3.0
9447,203684130,Panoramic Lattie Fire Road,,23,2.0
9448,204088818,Alexander Zuckermann Bike Path,,37,2.0
9449,204367996,East 31st Avenue,,16,2.0
9450,204762395,Crespi Drive,,3,4.0
9451,204762397,Holloway Avenue,,3,3.0
9452,204837500,Baze Road,,10,2.0
9453,204837502,Kyne Street East,,1,4.0
9454,204884121,Market Street,,1,5.0
9455,204884378,Market Street,,2,3.0
9456,204884387,Market Street,,2,3.0
9457,204884397,Market Street,,1,3.0
9458,204963435,Market Street,,3,3.0
9459,204963504,Market Street,,3,4.0
9460,204963630,Market Street,,1,4.0
9461,204963631,Market Street,,1,3.0
9462,204963632,Polk Street,,4,3.0
9463,204964259,Fell Street,,4,3.0
9464,204964546,Oak Street,,1,4.0
9465,204964658,Market Street,,7,4.0
9466,204964839,Market Street,,7,3.0
9467,204965181,Market Street,,1,4.0
9468,204965468,Fell Street,,7,4.0
9469,204967524,Bay Street,,1,4.0
9470,204967525,Bay Street,,1,4.0
9471,204967526,Bay Street,,2,4.0
9472,204967527,Bay Street,,2,4.0
9473,204967528,Larkin Street,,1,4.0
9474,204968628,Bay Street,,1,5.0
9475,204969401,Cutting Boulevard,,4,2.0
9476,205473350,Tubman Drive,,6,3.0
9477,205473351,Dunbar Drive,,2,3.0
9478,205473353,Dunbar Drive,,4,2.0
9479,205473362,Armstrong Drive,,6,2.0
9480,205473367,Clemente Drive,,4,2.0
9481,205473370,Hawkins Drive,,6,2.0
9482,205473375,Ellington Way,,8,2.0
9483,205473377,Tubman Drive,,1,2.0
9484,205473382,Tanner Way,,2,2.0
9485,205473384,Hawkins Drive,,3,2.0
9486,205588536,Regatta Drive,,4,3.0
9487,205588548,Regatta Drive,,4,1.0
9488,205588552,Channel Way,,4,1.0
9489,205588566,Estero Way,,4,1.0
9490,205588583,Channel Way,,2,4.0
9491,205588588,Estero Way,,1,1.0
9492,205644309,The Nave,,2,2.0
9493,205861393,Autumnwood Court,,12,1.0
9494,205861394,Briarcrest Court,,25,1.0
9495,205861397,Terra Granada Drive,,27,1.0
9496,206054421,Wales Drive,,4,1.0
9497,206054422,Whitehall Court,,1,1.0
9498,206054424,Comstock Drive,,13,1.0
9499,206055731,Bunker Road,,12,2.0
9500,206463559,Oak Lane,,5,1.0
9501,206463560,EBMUD Fire Road,,17,1.0
9502,206463561,EBMUD Fire Road,,5,2.0
9503,206463570,EBMUD Fire Road,,56,2.0
9504,206463571,Flicker Ridge,,13,2.0
9505,206629822,Stockton Street,,1,5.0
9506,206662304,Union Street,,18,4.0
9507,206679802,Green Street,,9,3.0
9508,206938920,Ravenna Way,,16,1.0
9509,206938924,Toscana Way,,10,1.0
9510,206938927,Toscana Way,,1,2.0
9511,206938931,Montevina Way,,8,2.0
9512,206942920,Montevina Way,,7,1.0
9513,206942922,Montevina Way,,2,2.0
9514,206943820,Cornucopia Way,,1,2.0
9515,206943822,Cottage Park Drive,,14,2.0
9516,206943828,Snapdragon Way,,1,1.0
9517,207126347,Phyllis Ellman Trail,,74,2.0
9518,207126878,Reed Ranch Fire Road,,20,2.0
9519,207140268,Addison Street,,3,1.0
9520,207140270,Bay Trail,,4,2.0
9521,207761516,Market Street,,1,3.0
9522,208136568,California Street,,18,2.0
9523,208358324,Ohlone Greenway,3,10,2.0
9524,208358325,Ohlone Greenway,3,7,2.0
9525,208358327,Ohlone Greenway,3,8,2.0
9526,208358329,Ohlone Greenway,,74,1.0
9527,209119054,D Street,,4,1.0
9528,209305478,Colby Street,,3,1.0
9529,209725946,Bunker Road,,18,2.0
9530,209962130,Main Street,,7,2.0
9531,210193715,Buchanan Avenue,,3,1.0
9532,210657539,Bunker Road,,102,2.0
9533,210657540,Bunker Road,,1,2.0
9534,210657541,Lagoon Trail,,11,2.0
9535,210657542,Lagoon Trail,,1,2.0
9536,211903631,EBMUD,,33,2.0
9537,212214143,Market Street,,1,4.0
9538,212214144,Polk Street,,4,4.0
9539,213289572,Hayward Boulevard,,18,3.0
9540,213289573,Hayward Boulevard,,19,2.0
9541,213289577,Orchard Avenue,,13,2.0
9542,213292813,Stonebrae Country Club Drive,,2,3.0
9543,213292815,Stonebrae Country Club Drive,,3,4.0
9544,213350997,West Tennyson Road,,1,1.0
9545,214012504,Skyline Boulevard,,32,2.0
9546,214037656,Galewood Circle,,20,3.0
9547,214037658,Galewood Circle,,3,3.0
9548,214037664,Oak Knoll Drive,,3,1.0
9549,214504527,Tiburon Ridge Trail,,30,1.0
9550,214504531,Green Tank Fire Road,,16,1.0
9551,214514823,Geneva Avenue,,3,3.0
9552,214514825,Mission Street,,1,4.0
9553,214514827,Mission Street,,3,2.0
9554,214514829,Mission Street,,45,3.0
9555,214545530,5th Street,,12,4.0
9556,214800326,Lyford Fire Road,,10,2.0
9557,214800327,Heathcliff Fire Road,,33,2.0
9558,215164436,Melrose Avenue,,23,2.0
9559,215327943,golden gate park disc golf course front nine,,9,2.0
9560,215327944,golden gate park disc golf course back 9,,16,2.0
9561,215431589,Duboce Avenue,,3,2.0
9562,215515750,Octavia Street,,6,3.0
9563,215524529,Berry Street,,9,2.0
9564,215527390,Mission Bay Boulevard North,,5,3.0
9565,215528938,Mission Bay Boulevard South,,6,3.0
9566,215528940,Mission Bay Drive,,5,3.0
9567,215531273,Daggett Street,,3,2.0
9568,215704541,Duboce Avenue,,5,2.0
9569,215819133,Alert Alley,,1,2.0
9570,215819141,Bayside Village Place,,12,2.0
9571,215819163,Bayside Village Place,,1,3.0
9572,215819167,Clinton Park,,1,2.0
9573,215819180,Clyde Street,,1,2.0
9574,215819183,Dolores Street,,1,4.0
9575,215819192,Hidalgo Terrace,,2,1.0
9576,215819205,Laguna Street,,3,3.0
9577,215819215,Lusk Street,,1,2.0
9578,215819222,Lusk Street,,1,2.0
9579,215845471,Washington Boulevard,,9,3.0
9580,215848108,Arguello Boulevard,,1,3.0
9581,215848109,Cityview Way,,7,2.0
9582,215848110,Marview Way,,23,3.0
9583,215848113,Midcrest Way,,7,1.0
9584,215848115,Mountain Spring Avenue,,2,1.0
9585,215848117,Palo Alto Avenue,,1,1.0
9586,215848120,Palo Alto Avenue,,1,3.0
9587,215848122,Panorama Drive,,52,2.0
9588,215848123,Parker Avenue,,3,4.0
9589,215848124,Roosevelt Way,2,9,3.0
9590,215848125,Skyview Way,,13,2.0
9591,215848126,Stanyan Street,,2,4.0
9592,215848127,Stanyan Street,,1,3.0
9593,215848128,Twin Peaks Boulevard,,1,2.0
9594,215848129,Ulloa Street,,19,4.0
9595,215848130,Ulloa Street,,2,4.0
9596,215848131,Vicente Street,,1,4.0
9597,215848132,Vicente Street,,27,4.0
9598,215848142,20th Avenue,,1,3.0
9599,215879076,BFI Landfill,,33,1.0
9600,215879087,4th Street,,1,3.0
9601,215961475,Guy Place,,2,2.0
9602,215968721,Buena Vista Avenue West,,12,2.0
9603,215968722,Buena Vista Avenue West,,5,2.0
9604,215972799,Flint Street,,2,2.0
9605,215972801,Levant Street,,10,2.0
9606,215972802,States Street,,6,4.0
9607,215972804,States Street,,7,2.0
9608,216018285,Duboce Avenue,,3,1.0
9609,216881160,Bayshore Freeway,4,1,2.0
9610,216881162,Bayshore Freeway,4,2,2.0
9611,216881163,Bayshore Freeway,4,1,2.0
9612,216881164,Bayshore Freeway,4,1,2.0
9613,216881165,Bayshore Freeway,4,1,2.0
9614,216881166,Bayshore Freeway,4,1,2.0
9615,216932378,Bayshore Freeway,4,1,2.0
9616,216932380,Bayshore Freeway,4,111,2.0
9617,216932391,Bayshore Freeway,4,1,2.0
9618,216932392,Bayshore Freeway,4,1,2.0
9619,216932393,Bayshore Freeway,4,1,2.0
9620,216932394,Bayshore Freeway,4,57,2.0
9621,216932396,Bayshore Freeway,4,1,2.0
9622,216932399,Bayshore Freeway,4,110,1.0
9623,217040726,North McDonnell Road,,28,3.0
9624,217322969,Church Street,1,4,4.0
9625,217323244,Church Street,3,1,2.0
9626,217358397,Church Street,,3,3.0
9627,217358401,30th Street,,1,4.0
9628,217358402,30th Street,,2,3.0
9629,217358403,30th Street,,2,3.0
9630,217365079,Liberty Street,,10,2.0
9631,217365080,Liberty Street,,8,2.0
9632,217379244,Miramar Terrace,,8,1.0
9633,217507173,Spice Rd,,9,1.0
9634,217582796,Bayshore Freeway,4,23,2.0
9635,217582797,Bayshore Freeway,4,21,2.0
9636,217620003,O&apos;Farrell Street,,11,2.0
9637,217621104,Judah Street,,5,3.0
9638,217622184,Judah Street,,8,3.0
9639,217622185,Judah Street,,13,3.0
9640,217752750,El Camino Real,,142,3.0
9641,217755198,Mahogany Row,,5,1.0
9642,218146840,Division Street,,1,3.0
9643,218401773,Lower Packrat Trail,,1,2.0
9644,218401774,Lower Packrat Trail,,1,1.0
9645,218709567,Sequoia Way,,4,1.0
9646,218709569,Sequoia Way,,3,2.0
9647,218810519,Palomar Oaks Lane,,7,1.0
9648,218810521,Palomar Oaks Lane,,7,3.0
9649,218810523,Palomar Oaks Lane,,29,3.0
9650,219035846,Saturn Steps,,1,2.0
9651,219171855,Taylor Road,,2,2.0
9652,219171856,Lincoln Boulevard,,4,3.0
9653,219171857,Lincoln Boulevard,,4,3.0
9654,219171858,Battery Blaney Road,,16,2.0
9655,219171860,Graham Street,,3,2.0
9656,219356290,Grand Avenue,4,60,2.0
9657,219445986,Brookdale Avenue,,18,2.0
9658,219477229,Plaskon Nature Trail,,5,2.0
9659,219481812,Wordsworth Court,,8,1.0
9660,219543431,McSherry Lane,,18,2.0
9661,219543433,Silva Lane,,16,2.0
9662,219545039,Acalanes Drive,,17,2.0
9663,219545058,Parkside Drive,,15,2.0
9664,219545059,Parkside Drive,,18,2.0
9665,219545062,Player Court,,14,2.0
9666,219545073,72nd Avenue,,21,2.0
9667,219545672,Excelsior Avenue,,4,2.0
9668,219545673,Galvez Ave; Hawes Street,,18,3.0
9669,219545675,Vienna Street,,12,2.0
9670,219620103,Official Way,,4,1.0
9671,219620104,Warden&apos;s Drive,,21,2.0
9672,219620105,San Quentin Terrace,,9,2.0
9673,220038997,Hegenberger Expressway,,12,2.0
9674,220038998,Hegenberger Expressway,,3,2.0
9675,220039002,Hegenberger Expressway,,1,2.0
9676,220137959,Bosworth Street,,13,5.0
9677,220137963,Brompton Avenue,,1,3.0
9678,220137966,Brompton Avenue,,3,2.0
9679,220260113,Iron Horse Court,,15,2.0
9680,220260116,Litina Lane,,6,1.0
9681,220260130,South Broadway,,21,3.0
9682,220260131,South Broadway,,6,3.0
9683,220260132,South Broadway,,7,1.0
9684,220310687,Verna Court,,2,2.0
9685,220310688,Verna Court,,6,2.0
9686,220378121,Esmeralda/Franconia Steps,,5,3.0
9687,220383179,Sutrito Tower,,4,2.0
9688,220400191,Stanton Place,,4,1.0
9689,220424216,20th Street,,5,4.0
9690,220677320,Hill Court Steps,,3,1.0
9691,220934467,Halleck Street,,1,3.0
9692,221228923,Brewster Street,,5,3.0
9693,221434099,Division Street,,6,2.0
9694,221434100,Division Street,,4,3.0
9695,221434102,Division Street,,4,3.0
9696,221454860,Upper Terrace,,6,3.0
9697,221589153,Oakland Zoo,,59,2.0
9698,221589155,Elysian Fields Drive,1,4,1.0
9699,221589156,Elysian Fields Drive,1,4,2.0
9700,221928761,Plaza Stage,,4,2.0
9701,222133103,Malcolm Drive,1,2,1.0
9702,222139587,Kerley Court,,5,1.0
9703,222234555,Nike Trail,,3,2.0
9704,222591122,White Horse Court,,6,1.0
9705,222596387,Devil&apos;s Slide Bridge,1,9,1.0
9706,222600290,Cabrillo Highway,1,15,1.0
9707,222600291,Cabrillo Highway,1,15,2.0
9708,222602184,North Ridge Trail,,27,2.0
9709,222602193,Sweeney Ridge Trail,,1,1.0
9710,222619426,Phelan Loop,,14,2.0
9711,222621116,Wood Place,,2,1.0
9712,222628839,Upland Drive,,32,2.0
9713,222628841,Santa Ana Avenue,,20,2.0
9714,222628842,Saint Francis Boulevard,,1,4.0
9715,222628844,Darien Way,,56,3.0
9716,222628846,Monterey Boulevard,,9,4.0
9717,222818877,Miraloma Drive,,2,3.0
9718,222818879,Yerba Buena Avenue,,2,3.0
9719,222818880,Saint Francis Boulevard,,7,2.0
9720,222818881,Miraloma Drive,,6,3.0
9721,222818883,Yerba Buena Avenue,,21,4.0
9722,222818884,San Pablo Avenue,,25,4.0
9723,222818885,Santa Monica Way,,8,2.0
9724,222818887,Miraloma Drive,,39,4.0
9725,222818888,Yerba Buena Avenue,,4,3.0
9726,222818889,San Pablo Avenue,,5,2.0
9727,222822104,Stoneman Street,,7,3.0
9728,222822106,Coso Avenue,,5,3.0
9729,222832805,Casitas Avenue,,15,2.0
9730,222832806,Marne Avenue,,10,3.0
9731,222832807,Marne Avenue,,8,3.0
9732,222832808,Casitas Avenue,,15,3.0
9733,222832809,Marne Avenue,,7,4.0
9734,222850712,Marietta Drive,,43,2.0
9735,222850713,Teresita Boulevard,,45,2.0
9736,222857627,Vista Verde Court,,20,3.0
9737,222858919,Juanita Way,,58,3.0
9738,223100391,Detroit Street,,1,3.0
9739,223103654,Castro Street,,7,4.0
9740,223103655,Beacon Street,,21,2.0
9741,223359859,Timberhill Street,,3,3.0
9742,223465044,SFO International Terminal Walking Paths,,5,2.0
9743,223465045,Walkway thru SFO Terminals,,36,2.0
9744,223465046,SFO International Terminal Main Hall,,1,2.0
9745,223479337,Ulloa Street,,27,3.0
9746,223479338,Dorchester Way,,7,2.0
9747,223486867,Redwood Creek Walk,,18,1.0
9748,223486868,Bair Island Road,,3,2.0
9749,223486869,East Bayshore Road,,2,2.0
9750,223486873,East Bayshore Road,,2,1.0
9751,223507962,San Francisquito Creek Path,,27,2.0
9752,223629611,San Francisco Bay Trail,,6,2.0
9753,223629612,San Francisco Bay Trail,,25,3.0
9754,223629613,Bayview Trail,,75,4.0
9755,223629614,Red Hill Trail,,143,4.0
9756,223629616,San Francisco Bay Trail,,1,2.0
9757,223629620,San Francisco Bay Trail,,1,3.0
9758,223629622,San Leandro Creek Trail West,,4,2.0
9759,223629640,San Francisco Bay Trail,,2,2.0
9760,223629642,Bayview Trail,,62,3.0
9761,223629644,Apay Way,,78,2.0
9762,223629648,San Francisco Bay Trail,,15,2.0
9763,223635479,Evelyn Way,,37,2.0
9764,223635480,Fowler Avenue,,12,3.0
9765,223635481,Kensington Way,,6,2.0
9766,223635482,Kensington Way,,15,3.0
9767,223916565,Folsom Street,,13,4.0
9768,224181529,Arrowhead Way,,1,1.0
9769,224181530,Arrowhead Way,,2,2.0
9770,224187584,Kent Avenue,,2,2.0
9771,224187586,164th Avenue,,4,2.0
9772,224187587,Kent Avenue,,1,2.0
9773,224187590,Kent Avenue,,2,1.0
9774,224197569,Market Street,,1,3.0
9775,224197570,Market Street,,1,4.0
9776,224199009,California Street,,1,1.0
9777,224199010,California Street,,8,4.0
9778,224199011,Clement Street,,1,4.0
9779,224199012,Clement Street,,4,3.0
9780,224199013,Drumm Street,2,10,5.0
9781,224199014,Drumm Street,2,2,4.0
9782,224199015,Geary Boulevard,,1,4.0
9783,224199016,Gough Street,,1,4.0
9784,224199017,Sacramento Street,,8,4.0
9785,224199018,Sacramento Street,,38,4.0
9786,224199019,Steiner Street,,2,4.0
9787,224199020,Steiner Street,,4,4.0
9788,224199022,32nd Avenue,,1,4.0
9789,224199023,32nd Avenue,,2,4.0
9790,224199024,33rd Avenue,,3,4.0
9791,224200959,Arguello Boulevard,,1,4.0
9792,224200962,California Street,,2,3.0
9793,224200963,California Street,,16,4.0
9794,224200964,Clement Street,,18,4.0
9795,224200965,Laguna Street,,17,4.0
9796,224200966,Laguna Street,,2,4.0
9797,224200967,Market Street,,1,3.0
9798,224200968,Market Street,,3,5.0
9799,224200969,Post Street,,3,3.0
9800,224200970,Presidio Avenue,,4,4.0
9801,224200971,Presidio Avenue,,1,4.0
9802,224200972,Sutter Street,,3,4.0
9803,224316513,Bush Street,,2,4.0
9804,224316514,Bush Street,,6,4.0
9805,224316515,California Street,,12,4.0
9806,224316516,Fillmore Street,,3,2.0
9807,224316517,Fillmore Street,,1,4.0
9808,224316518,Jackson Street,,6,4.0
9809,224316519,Jackson Street,,1,4.0
9810,224316520,Kearny Street,,4,4.0
9811,224316521,Kearny Street,,6,4.0
9812,224316522,Post Street,,4,3.0
9813,224316523,Presidio Avenue,,1,3.0
9814,224316524,Presidio Avenue,,3,4.0
9815,224316525,Sacramento Street,,1,4.0
9816,224316526,Sacramento Street,,5,4.0
9817,224316527,Sansome Street,,8,4.0
9818,224316528,Sutter Street,,1,4.0
9819,224316529,Walnut Street,,1,3.0
9820,224373742,Bayshore Boulevard,,17,4.0
9821,224373743,Bayshore Boulevard,,22,3.0
9822,224373744,Bayshore Boulevard,,23,3.0
9823,224373745,Bayshore Boulevard,,6,2.0
9824,224373746,Division Street,,5,5.0
9825,224373747,Geneva Avenue,,1,1.0
9826,224373751,Main Street,,6,5.0
9827,224373752,Market Street,,1,2.0
9828,224373753,Market Street,,2,5.0
9829,224373754,San Bruno Avenue,,12,3.0
9830,224373758,Schwerin Street,,5,2.0
9831,224373759,Sunnydale Avenue,,9,4.0
9832,224373760,Sunnydale Avenue,,17,3.0
9833,224373761,Sunnydale Avenue,,17,2.0
9834,224373762,Sunnydale Avenue,,25,3.0
9835,224373763,Sunnydale Avenue,,3,4.0
9836,224384009,Arkansas Street,,3,3.0
9837,224384010,Broadway Street,,4,4.0
9838,224384011,Connecticut Street,,1,1.0
9839,224384012,De Haro Street,,1,4.0
9840,224384013,De Haro Street,,9,4.0
9841,224384015,Division Street,,2,2.0
9842,224384016,Jackson Street,,2,3.0
9843,224384017,Jackson Street,,3,4.0
9844,224384018,Market Street,,1,3.0
9845,224384019,Market Street,,2,4.0
9846,224384020,Pacific Avenue,,15,4.0
9847,224384021,Pacific Avenue,,1,4.0
9848,224384022,Potrero Avenue,,15,4.0
9849,224384023,Potrero Avenue,,6,4.0
9850,224384024,Rhode Island Street,,1,3.0
9851,224384025,Rhode Island Street,,1,4.0
9852,224384026,Rhode Island Street,,4,3.0
9853,224384027,Sansome Street,,4,3.0
9854,224384028,Sansome Street,,7,4.0
9855,224384029,Steiner Street,,1,3.0
9856,224384030,Steiner Street,,3,4.0
9857,224384031,Utah Street,,2,2.0
9858,224384032,Van Ness Avenue,3,1,4.0
9859,224384033,Van Ness Avenue,3,2,4.0
9860,224384034,Van Ness Avenue,3,5,4.0
9861,224384035,Washington Street,,4,3.0
9862,224384036,Wisconsin Street,,2,3.0
9863,224384037,Wisconsin Street,,2,3.0
9864,224384038,Wisconsin Street,,4,3.0
9865,224384041,16th Street,,1,4.0
9866,224384042,16th Street,,1,4.0
9867,224384043,17th Street,,1,4.0
9868,224384044,17th Street,,1,4.0
9869,224384045,20th Street,,9,2.0
9870,224384046,20th Street,,1,4.0
9871,224384047,20th Street,,1,4.0
9872,224384048,23rd Street,,1,4.0
9873,224384049,23rd Street,,1,4.0
9874,224384051,23rd Street,,1,3.0
9875,224384052,23rd Street,,1,2.0
9876,224384053,24th Street,,1,3.0
9877,224384054,24th Street,,2,4.0
9878,224384055,25th Street,,1,4.0
9879,224384056,25th Street,,8,3.0
9880,224384057,26th Street,,2,3.0
9881,224384058,26th Street,,5,3.0
9882,224384059,2nd Street,,2,2.0
9883,224427108,18th Street,2,4,3.0
9884,224832526,Ballast,,4,2.0
9885,224832528,Ballast,,4,2.0
9886,224918464,Mayflower Street,,1,2.0
9887,224941795,Jackson Street,,3,4.0
9888,224941796,Octavia Street,,4,4.0
9889,224941797,Octavia Street,,5,2.0
9890,224941798,Octavia Street,,6,3.0
9891,225004936,Cedar Street,,2,2.0
9892,225201946,Grass Valley Road,,5,1.0
9893,225271819,Brown Drive,,4,1.0
9894,225432457,Beale Street,,1,3.0
9895,225432458,Central Avenue,,1,4.0
9896,225432459,Central Avenue,,2,2.0
9897,225432460,Fulton Street,,1,4.0
9898,225432461,Fulton Street,,3,4.0
9899,225432462,Howard Street,,2,3.0
9900,225432463,La Playa Street,,6,3.0
9901,225432464,Market Street,,1,3.0
9902,225432465,McAllister Street,,1,3.0
9903,225516676,Alemany Boulevard,,1,4.0
9904,225516679,Bayshore Boulevard,,1,2.0
9905,225516682,Bayshore Boulevard,,8,4.0
9906,225516688,Bayshore Boulevard,,3,3.0
9907,225516691,Bayshore Boulevard,,6,3.0
9908,225516694,Castro Street,,6,4.0
9909,225516698,Cortland Avenue,,1,3.0
9910,225516700,Divisadero Street,,2,4.0
9911,225516703,Fillmore Street,,7,4.0
9912,225516706,Industrial Street,,3,4.0
9913,225516709,Industrial Street,,5,4.0
9914,225516710,Jackson Street,,1,4.0
9915,225516711,Jackson Street,,4,4.0
9916,225516712,Mission Street,4,19,4.0
9917,225516713,Mission Street,,3,3.0
9918,225516714,Newcomb Avenue,,9,4.0
9919,225516715,Newcomb Avenue,,5,4.0
9920,225516716,Newhall Street,,2,4.0
