id,lon,lat,streets,alt
67702,-122.414956,37.728658,Silliman & University,63.14915848
67703,-122.413971,37.728915,Silliman & Colby,57.49577713
67704,-122.412,37.72943,Silliman & Bowdoin,45.67997742
36962,-122.3927587,37.7695725,Nelson Rising & Merrimac,4.11133194
58161,-122.4044389,37.7926516,California & Kearny,13.84008789
58158,-122.4011281,37.7930737,California & Sansome,4.177886486
58159,-122.401958,37.792954,California & Leidesdorff,4.554571152
58160,-122.402767,37.792851,California & Montgomery,5.149273396
60760,-122.3965434,37.7945926,Sacramento & Drumm,2.6008811
70069,-122.403451,37.742036,Barneveld & Oakdale,4.785157204
70068,-122.403186,37.741886,Barneveld & Oakdale,4.802857399
70070,-122.4043167,37.7425277,Loomis & Oakdale,4.850681305
157053,-122.4760511,37.7269192,20th & Winston,51.83812332
71062,-122.5001615,37.7190498,Skyline,20.80177307
56540,-122.4874836,37.7369607,Wawona & 30th,45.16605759
438235,-122.4295968,37.8068251,McDowell SW,22.50944328
223442,-122.496791,37.73369,Skyline & Sloat,27.55807877
65368,-122.4098859,37.7871475,Mason & Geary,24.07195282
223439,-122.4975377,37.7337647,Sloat,24.37943459
58862,-122.4854469,37.711318,Lake Merced Hills & Lake Merced,12.47774029
69688,-122.433332,37.766662,Henry & Noe,48.24324417
57241,-122.3898599,37.7642593,Mariposa & Tennessee,6.546567917
57240,-122.387917,37.764379,Mariposa & Illinois & Terry Francois,3.657618523
57242,-122.390828,37.7641997,Mariposa & Minnesota & 4th,7.190979481
66987,-122.4175082,37.7651817,South Van Ness & 16th,0.499944597
63332,-122.4692691,37.7228348,Estero & Alviso,72.26049042
63334,-122.4701965,37.723185,Estero & Monticello,68.16172791
58990,-122.4598307,37.7258209,Faxon & Southwood & Elmwood,87.14212799
58988,-122.4598728,37.7253914,Faxon,84.43351746
62735,-122.4589535,37.7732591,Arguello & Conservatory West & Conservatory East,85.3631134
304268,-122.4038253,37.8029582,Greenwich Stairs,22.42561722
55139,-122.4501293,37.7204823,Louisburg & Niagara,89.49564362
55140,-122.450852,37.7193559,Louisburg & Mount Vernon,104.1924057
59222,-122.4382388,37.7377378,Arbor & Swiss,111.093605
274950,-122.4552887,37.8020007,Mesa & French Court,16.81643105
70489,-122.4624716,37.7387983,San Pablo & Santa Monica,149.4186859
191026,-122.4246367,37.7697392,Guerrero & Duboce,28.62237549
192908,-122.4473391,37.7230414,Ocean,69.59096527
192909,-122.4473606,37.7229153,Ocean,70.23899841
69102,-122.399845,37.750883,Blair Terrace & 26th,32.77888489
244789,-122.4483637,37.7213447,Geneva,77.96391296
60269,-122.4072901,37.7178259,Wilde & Delta,82.8920517
67225,-122.3923781,37.7832334,Federal,15.07360172
58163,-122.4059423,37.7924586,California & Grant,28.86313057
60379,-122.4150632,37.7087399,Velasco & Rio Verde,20.21120644
60378,-122.4147923,37.7086637,Velasco & Argonaut,19.48508835
60377,-122.4142182,37.7085022,Velasco & Acacia,18.03667831
63871,-122.456064,37.798824,Martinez & Funston,25.59278107
63873,-122.455578,37.798635,Martinez,24.69658279
151900,-122.4997112,37.7187247,John Muir,20.71202087
75834,-122.465851,37.801409,Incinerator & Cowles,23.86105919
199402,-122.5093561,37.7840648,Coastal Trail,58.87287903
65956,-122.42784,37.8009394,Gough & Lombard,15.64144611
60573,-122.4859805,37.7519488,28th & Ortega,95.21512604
60571,-122.4865126,37.759412,28th & Kirkham,74.978302
60572,-122.4862407,37.7556926,28th & Moraga,85.18470001
60569,-122.4867584,37.763142,28th & Irving,59.90970612
60570,-122.4866289,37.7612784,28th & Judah,68.44551849
143002,-122.4398609,37.7234742,Wanda & Ocean,48.96504593
727681,-122.3911473,37.7837486,Vernon,5.450291634
59346,-122.3989432,37.7837879,Folsom & 3rd,7.373972893
59344,-122.3974003,37.7825562,Harrison & 3rd,6.868268013
59345,-122.397953,37.7829974,Saint Francis Place & 3rd,7.00487566
535585,-122.4030303,37.7899326,Crocker Galleria & Sutter,12.42141819
66847,-122.4514871,37.767518,Shrader & Beulah,84.73518372
66846,-122.4520637,37.7703119,Shrader & Page,83.60483551
60822,-122.4780269,37.7201147,Fuente & Serrano,47.61924362
166511,-122.4437597,37.7633401,Lower Terrace & Roosevelt,131.0330658
67875,-122.451906,37.710231,Lawrence & Huron,88.03110504
58690,-122.44194,37.803917,Beach & Scott,5.963833809
58692,-122.4452709,37.8034975,Beach & Broderick,6.6065588
58691,-122.4436035,37.8037075,Beach & Divisadero,6.533004761
67185,-122.4063917,37.7985894,Fresno & Romolo Place,31.05292892
67184,-122.4055985,37.7986874,Fresno & Kearny,39.51974487
61307,-122.451962,37.79508,Liggett & Morton,44.27450943
183891,-122.4309805,37.7458486,Duncan,83.5741806
186770,-122.4060863,37.7451676,Rutledge & Mullen,38.06958389
62028,-122.477339,37.7914358,Pershing & Howard Court,68.82966614
62027,-122.4775302,37.7913214,Pershing & Menoher,67.52353668
62026,-122.4776794,37.7912924,Pershing & Merriam,66.38577271
59694,-122.406167,37.718266,Mill & Harkness,82.12294006
56841,-122.3930445,37.7615052,19th,41.61032486
71788,-122.439704,37.801537,Alhambra & Pierce,9.931119919
71789,-122.4399441,37.8027246,Capra & Pierce,8.114079475
239017,-122.4114953,37.8012473,Via Buffano & Columbus,19.49349403
62596,-122.4371991,37.7316388,Monterey,71.73597717
59906,-122.4054045,37.7896204,Sutter & Grant,18.18842506
59904,-122.404208,37.789783,Claude & Sutter,15.32788467
59903,-122.4038661,37.789826,Sutter & Kearny,14.79093742
59902,-122.402552,37.7899951,Trinity Place & Sutter,10.76239681
57714,-122.410507,37.739779,Nebraska & Cortland,33.52614975
57713,-122.410365,37.741362,Nebraska & Powhattan,58.20621872
332673,-122.4350286,37.7323069,Monterey & Joost,62.94293976
62975,-122.3926156,37.7822848,De Boom & 2nd,12.99246883
74420,-122.4470571,37.7786254,Turk & Masonic,89.78376007
364298,-122.4792439,37.7709107,Crossover,79.52334595
367738,-122.4060691,37.7781618,Folsom & Harriet,3.549109697
367737,-122.4045223,37.776931,Harriet & Harrison,3.607867479
61565,-122.4720589,37.7469642,Rivera & Cecilia,148.7757416
61563,-122.47132,37.7469981,Rivera & 15th,155.232605
61562,-122.4705131,37.7470452,Rivera & 14th,165.1697845
143593,-122.4338106,37.7316356,John F Foran,56.77054214
69304,-122.3982026,37.7201543,Keith & Key,27.31533241
185086,-122.4148156,37.769535,Isis & 13th,5.352041721
70712,-122.4301315,37.7299615,Ney & Mission,48.15890121
57636,-122.4777067,37.792272,Johnstone,69.53636932
68329,-122.43702,37.723723,Watson & Ocean,52.44992447
56774,-122.472729,37.7129832,Thomas More & Brotherhood & Chumasero,52.15622711
57752,-122.4511601,37.716577,Lakeview & Caine,102.1430664
57753,-122.4519007,37.7169713,Lakeview & Majestic,108.4105682
411059,-122.3925962,37.7117783,Sandpiper Cove,17.99392128
811849,-122.4583157,37.7672867,Arguello & Kezar,85.28611755
63282,-122.440025,37.708969,Polaris & Pope,129.8205414
57732,-122.4170589,37.7416724,Bocana & Powhattan,106.1705017
57731,-122.416939,37.741857,Bocana,111.5828857
67734,-122.4152437,37.7266941,Princeton,63.22937393
67735,-122.4058478,37.7952263,Walter U Lum Place & Washington,17.82354164
60509,-122.4479733,37.7626842,Rivoli & Belvedere,109.5539169
60456,-122.382523,37.7150562,Gilman & Donahue,2.68760705
58142,-122.5004639,37.743831,42nd & Santiago,42.41986084
58141,-122.4993922,37.7438781,41st & Santiago,45.46455765
852693,-122.3924498,37.750074,Cesar Chavez & Pennsylvania,4.763273239
62993,-122.414877,37.803542,Columbus & Taylor & Chestnut,8.183337212
64776,-122.3935995,37.7627568,18th & Pennsylvania,24.98970795
74884,-122.408177,37.792606,Pratt Place,54.29273224
70403,-122.4747609,37.726915,Winston & 19th,54.61026382
69666,-122.4783077,37.7919714,Seawell,60.53175354
56572,-122.505311,37.7361344,Wawona & 47th,7.791835308
56573,-122.5061952,37.7360959,Great Highway & Wawona,7.439129829
189710,-122.4516402,37.74547,O'Shaughnessy & Portola & Woodside,180.1303558
199129,-122.3954677,37.7676241,C,4.229758739
62764,-122.4455894,37.781325,Anzavista & O'Farrell,97.18178558
62763,-122.4455037,37.7808765,Anzavista & Terra Vista,97.75567627
62761,-122.445451,37.7801244,Anzavista & Vega,100.2446442
1408191,-122.4517584,37.8042537,Lundeen,6.39487648
71638,-122.385287,37.730791,Jennings & Palou,30.14320946
71637,-122.379992,37.727785,Crisp & Palou,6.917105198
55122,-122.3879775,37.7133084,Jamestown,32.71192551
75962,-122.439631,37.70954,Baltimore & Pope,123.0338974
67533,-122.4023634,37.7947565,Clay & Leidesdorff,4.144561291
149399,-122.3926721,37.7112476,Thomas Mellon Circle & Executive Park,14.32936096
71738,-122.395253,37.733734,Vistaview Court,65.72958374
75797,-122.4725421,37.7600307,15th & Kirkham,101.3035355
65937,-122.422788,37.77595,Fell & Gough,18.64915657
65935,-122.4223127,37.7736098,Rose & Gough,16.74358749
65936,-122.422407,37.774085,Page & Gough,17.0858593
870652,-122.4479129,37.7245661,East & West,77.60746002
63436,-122.4318687,37.8042426,North Point & Laguna,10.54214859
61030,-122.4789103,37.7926401,Beale & McNair Court,53.68199921
61031,-122.479021,37.7929419,Beale,53.51375198
838217,-122.4054735,37.7999622,Reno Place & Green,54.88478851
330656,-122.4173593,37.8091912,Fishermans Wharf,2.914722443
1121202,-122.3904568,37.7688887,Ballast,3.496139526
55166,-122.4358371,37.7339299,Lippard & Bosworth,65.24328613
189690,-122.4371706,37.8045262,Beach & Fillmore,6.23823595
63969,-122.397749,37.744469,Milton I Ross & Innes,4.412223339
187815,-122.4795475,37.7965964,Coastal Trail & Batteries to Bluffs Trail,59.69845963
1063899,-122.4685294,37.7550633,Noriega,169.0704803
65705,-122.416681,37.742931,Esmeralda,113.2249527
60986,-122.3716328,37.727755,Dolphin Court & Navy,36.06708908
63301,-122.4047389,37.7856826,Stevenson,11.09025192
57125,-122.39362,37.7830916,Bryant & 2nd,16.77988625
57124,-122.392961,37.7835846,Bryant,17.46920776
57126,-122.3947506,37.7822033,Jack London & Bryant,9.159282684
57127,-122.3958596,37.7813262,3rd & Bryant,4.773912907
63327,-122.4040594,37.7972567,Jerome & Pacific,11.97739792
72055,-122.4089297,37.7691778,Division,5.349327564
57100,-122.446705,37.709402,Brunswick & Roemer,101.0833054
57099,-122.445503,37.709813,Brunswick & Lowell,98.73803711
57097,-122.4427,37.710764,Brunswick & Florentine,99.08503723
57098,-122.443335,37.710555,Brunswick & Guttenberg,98.77398682
67076,-122.4088258,37.7191126,Dartmouth,122.2619705
388752,-122.379697,37.727618,Palou & Griffith,6.235614777
71804,-122.4123996,37.7082779,Schwerin,13.11614132
143111,-122.420735,37.782895,Van Ness & Eddy,33.28864288
143112,-122.42093,37.783832,Ellis & Van Ness,38.25210953
143109,-122.4211165,37.784764,O'Farrell & Van Ness,42.48829651
143110,-122.421299,37.7856935,Geary & Van Ness & Geary,45.47379303
143113,-122.4203575,37.781036,Van Ness & Golden Gate,23.91769981
143114,-122.420547,37.7819735,Turk & Van Ness,26.00849724
66360,-122.465898,37.800867,Patten & Incinerator,30.51883507
239020,-122.4124569,37.8018205,Scotland & Columbus,15.05697536
73890,-122.467791,37.743419,Forest Side & Taraval,136.0182648
145054,-122.4073782,37.8073461,North Point & The Embarcadero & Kearny,2.898774624
145055,-122.4091141,37.8081376,Grant & The Embarcadero & Beach,2.707512856
57418,-122.369689,37.720747,I & Manseau,2.271467209
57417,-122.371077,37.724643,I & 6th & Spear,3.493393898
56405,-122.478837,37.772815,Fulton & 20th,72.78444672
56404,-122.477767,37.772864,19th & Fulton,74.04154968
56403,-122.476694,37.772913,18th & Fulton,74.55712891
56402,-122.475614,37.772962,Fulton & 17th,75.79409027
56401,-122.474551,37.773011,Fulton & 16th,75.61534882
1171162,-122.4187979,37.7451506,Coleridge & Fair,42.94799042
1171163,-122.4381103,37.7470541,Douglass & Cesar Chavez,138.3188477
1171159,-122.4202964,37.7481683,Cesar Chavez & Valencia,30.15143204
278063,-122.4098419,37.7785285,Best Western Americana Hotel,8.298763275
144466,-122.4948849,37.749689,Pacheco & Sunset,55.33364105
144467,-122.4936421,37.7319134,Sunset & Ocean,26.33629417
144468,-122.4943634,37.7422313,Taraval & Sunset,50.37308502
66214,-122.5026693,37.7754825,42nd & Balboa,46.40847397
66215,-122.502535,37.773604,42nd & Cabrillo,29.72585678
62215,-122.4727296,37.7310814,Gladiolus & Eucalyptus,75.46788025
67758,-122.4533691,37.7367421,Coventry & Myra & Hillcrest Court,234.0486755
69099,-122.4639664,37.742262,Allston & Claremont,128.9519501
58718,-122.4136168,37.7150056,Raymond & Sawyer,58.26741791
58719,-122.4153936,37.7154965,Raymond,64.657547
58716,-122.4091938,37.7138174,Raymond & Delta,39.96150208
69851,-122.4064889,37.7769632,Sherman & Cleveland,4.01088047
270305,-122.4439686,37.7517673,Golding,181.2272797
64797,-122.4582023,37.7218399,Miramar & Holloway,95.34183502
64798,-122.4581943,37.720027,Grafton & Miramar,106.0879059
75584,-122.4172483,37.7310189,West View,47.60777664
60131,-122.5072696,37.7641566,47th & Lincoln,8.987705231
65039,-122.4537189,37.7925243,Rodriguez,45.58047104
60248,-122.444719,37.750963,Burnett & Perego Terrace,191.8543854
63815,-122.380325,37.729996,Navy,40.44399261
63813,-122.378542,37.728942,Navy & Griffith,31.1499958
75901,-122.466019,37.775271,8th & Cabrillo,70.39964294
62564,-122.4275196,37.7524471,Elizabeth & Church,58.92987442
62565,-122.428082,37.752415,Elizabeth & Nellie,60.79021072
62566,-122.429157,37.752349,Elizabeth & Blanche,65.2572403
67781,-122.4197717,37.7706376,Mission,9.225894928
68219,-122.4055406,37.7450183,Rutledge & Holladay,21.7978096
69401,-122.495173,37.732271,Country Club & Huntington,24.05909729
58009,-122.4243227,37.7422417,30th & Dolores,44.56181335
58010,-122.4241257,37.7404013,Dolores & San Jose,53.73732758
73983,-122.3899939,37.7183386,Hollister,11.70457268
67764,-122.4004854,37.7228923,Wheat & Bayshore,29.85624886
65084,-122.3889302,37.7828827,Delancey,3.00632453
65083,-122.3908746,37.7844228,Federal & Delancey,4.933709145
56560,-122.4935215,37.7367156,Wawona & 36th,37.32234955
61058,-122.472243,37.7787341,Anza & Park Presidio,52.94927597
61057,-122.471639,37.778752,Funston & Anza,52.93670654
61056,-122.469496,37.778849,11th & Anza,58.92522812
69341,-122.462416,37.784907,Cornwall & 4th,56.12989807
67396,-122.483059,37.719793,Acevedo & Arballo,36.77574158
144369,-122.4965177,37.7795018,36th & Geary,84.63660431
144374,-122.5029486,37.779216,42nd & Geary,85.01092529
61137,-122.445891,37.75734,Graystone Terrace & Villa Terrace,145.4291382
66775,-122.492903,37.774045,Cabrillo & 33rd,50.67476654
66773,-122.4934422,37.781633,33rd & Clement,66.0983963
66774,-122.493044,37.775911,Balboa & 33rd,69.49173737
67227,-122.3919486,37.7835601,Federal,12.61977291
150529,-122.4625982,37.7099816,Orizaba,95.96003723
65030,-122.417976,37.743447,Esmeralda & Winfield,84.24203491
160201,-122.444309,37.7987415,Lombard & Broderick,16.1088028
144407,-122.4610999,37.7661155,4th & Lincoln,83.17211914
144402,-122.5051019,37.764181,45th & Lincoln,14.53417683
144405,-122.4836897,37.7651281,25th & Lincoln,60.11249924
144406,-122.4589583,37.7662232,2nd & Lincoln,83.68344879
144403,-122.4793935,37.7653145,21st & Lincoln,62.09735489
144404,-122.5008334,37.7643725,41st & Chain of Lakes East & Lincoln,26.23910904
531188,-122.4732875,37.7145112,Chumasero,60.19130707
63692,-122.4365259,37.730439,Theresa & San Jose,52.59878159
63691,-122.435196,37.7293,Theresa & Cayuga,39.66366577
667737,-122.4528372,37.7129427,John F Foran,92.45282745
68658,-122.4355072,37.7367988,Van Buren & Sussex,98.95340729
60376,-122.4069456,37.797482,Jack Kerouac & Grant,19.78744507
62971,-122.3951781,37.7843129,Harrison & 2nd,17.93377304
62969,-122.3967193,37.7855436,Folsom & 2nd,15.73128033
62970,-122.3959198,37.7849051,Dow Place & 2nd,16.9066906
62968,-122.39724,37.7859594,Clementina & 2nd,12.76963711
62972,-122.3941697,37.7835224,Stillman & 2nd,17.12574196
70689,-122.3961878,37.708338,Recycle,6.200424194
60003,-122.475859,37.794251,Compton & Washington,109.3019562
66328,-122.410474,37.745298,Alabama & Norwich,36.55465317
64278,-122.485534,37.7762519,26th & Balboa,63.47600174
64277,-122.4859501,37.7819595,26th & Clement,44.93874359
57235,-122.422465,37.804094,North View Court,36.55334091
57236,-122.422536,37.804473,North View Court & Bay,29.19461823
68094,-122.457399,37.797068,Funston & Moraga,34.14284134
72739,-122.436189,37.780937,Farren & Eddy,43.67057037
55613,-122.3874112,37.7733749,Terry Francois & Mission Rock,2.654928684
67156,-122.422439,37.744759,Valley & San Jose,37.06826401
57123,-122.3921219,37.7842103,Rincon & Bryant,18.25969696
57121,-122.3914267,37.7847646,Bryant,14.20041466
57278,-122.3985805,37.7411473,McKinnon & Selby,4.963375092
57279,-122.400427,37.742197,McKinnon & Toland,4.879285336
73212,-122.430888,37.741833,30th & Noe,68.4504776
62799,-122.4752148,37.7347222,Sloat & 19th,71.93791962
68805,-122.4069897,37.7378965,Bayshore & Alemany,5.860270023
197390,-122.4222841,37.745589,San Jose & 28th & Guerrero,36.48806381
57571,-122.385119,37.72786,Shafter & Ingalls,9.536735535
57568,-122.383431,37.729738,Palou & Ingalls,20.23288536
57569,-122.383994,37.729112,Quesada & Ingalls,14.71403313
57570,-122.384556,37.728486,Revere & Ingalls,11.95492458
64153,-122.4584133,37.7956796,Hicks & Barnard,35.79273224
73329,-122.443706,37.713592,Ottawa & Mission,77.71897125
60643,-122.414368,37.774043,10th & Howard,13.03909302
60641,-122.413769,37.774516,Dore & Howard,13.17927551
60642,-122.4139536,37.7743701,Grace & Howard,13.09910011
63011,-122.4403102,37.8003019,Avila & Chestnut,12.55338764
63012,-122.4411842,37.800191,Scott & Chestnut,11.9067955
63013,-122.4428464,37.7999801,Chestnut & Divisadero,11.16881084
63015,-122.447494,37.7993964,Lyon & Chestnut,17.66241074
64594,-122.4464206,37.7356022,Foerster & Teresita,163.12677
836093,-122.4149975,37.804571,Taylor,4.51191473
70323,-122.4471454,37.7418565,Encline Court,173.3795166
62795,-122.475478,37.7393225,Vicente & 19th,91.29268646
59451,-122.4677438,37.7283235,Aptos & Ocean,90.48756409
70027,-122.4524623,37.7582308,Clarendon,208.9492798
145830,-122.4384067,37.777788,Divisadero & McAllister,67.28144073
145832,-122.4387672,37.7796535,Turk & Divisadero,60.14643478
145831,-122.4385955,37.7787242,Golden Gate & Divisadero,64.20368958
145828,-122.4380376,37.7759291,Grove & Divisadero,61.39390945
145827,-122.4378574,37.7749861,Divisadero & Hayes,60.43402481
145829,-122.4382247,37.7768641,Divisadero & Fulton,62.71416473
145833,-122.4389812,37.7806083,Eddy & Divisadero,56.06851959
65208,-122.462333,37.747777,Castenada & Pacheco,169.0696259
72123,-122.4643899,37.712958,Head,78.29337311
56236,-122.3926171,37.7519536,Pennsylvania,16.30797958
158984,-122.4685955,37.7078339,Saint Charles,79.14426422
190541,-122.3896173,37.7710912,3rd & Mission Bay North,2.793307066
65571,-122.398588,37.792408,Pine & Front,3.363515377
65573,-122.3991641,37.7952003,Clay & Front,2.739921808
63303,-122.4074948,37.7835213,Stevenson & 5th,9.312150002
56677,-122.5075425,37.7528779,48th & Noriega,8.142272949
56678,-122.508435,37.7528388,Great Highway & Noriega,7.559969425
70542,-122.376031,37.7316814,Griffith,17.02531052
60688,-122.4031797,37.7987875,Prescott Court,21.14273262
60687,-122.4409304,37.7605317,18th & Storrie & Hattie,51.97105026
64805,-122.46027,37.785006,2nd & Cornwall,59.74879837
64806,-122.4601372,37.7831382,2nd & Clement,60.32762146
58509,-122.4846459,37.7889663,Sea Cliff & 25th,24.86008644
58388,-122.3816064,37.7324932,Garnett Terrace,76.64310455
70352,-122.4676673,37.7507536,Cragmont & Oriole,219.2718811
67117,-122.4406201,37.7281929,Santa Ysabel & San Jose,55.70453644
60097,-122.4643094,37.7660673,7th & Lincoln,79.44667816
60098,-122.465383,37.766017,8th & Lincoln,77.93791962
59511,-122.443005,37.792298,Pacific & Broderick,109.2878037
59509,-122.442654,37.790539,Washington & Broderick,80.53064728
59510,-122.442827,37.791418,Broderick & Jackson,90.60070801
59508,-122.442476,37.789663,Clay & Broderick,71.01512146
64130,-122.4481688,37.7596801,Belgrave,164.7649536
1195043,-122.4324619,37.7348381,Castro & Surrey,69.99875641
69176,-122.4475425,37.7266951,East & Havelock,77.17589569
186805,-122.4081885,37.7481673,Precita,16.9275074
69566,-122.4821153,37.7218443,Tapia,33.88668442
60342,-122.405192,37.742323,Patterson & Flower,4.930654526
63824,-122.4089198,37.7925622,Miles Court,66.38002014
63825,-122.4771517,37.7920744,Miles Court & North Hughes,74.06131744
59161,-122.4506924,37.7551048,Fredela & Farview Court,229.7425842
59605,-122.4086733,37.7576497,21st & York,9.888480186
59607,-122.4114438,37.7574838,21st & Alabama,8.138725281
59606,-122.4105486,37.7575377,21st & Florida,7.2409935
67798,-122.385529,37.76809,Terry A Francois & Terry Francois,3.475295067
73763,-122.4837917,37.7344363,Forest View & Sloat,47.80030823
62381,-122.4133539,37.7876635,Jones & Post,41.85451889
62465,-122.461224,37.798855,Infantry Terrace & Moraga,45.49296188
66978,-122.4131602,37.7867431,Jones & Geary,31.80944252
73936,-122.4277067,37.7662016,Landers & 15th,24.19202042
67561,-122.4460424,37.7587503,Corbett & Clayton,118.0278015
182100,-122.4249905,37.7657954,15th,15.01574707
62925,-122.453944,37.789099,Spruce & Washington,88.20458984
62926,-122.453769,37.788228,Spruce & Clay,89.62956238
62923,-122.4542308,37.7905641,Spruce & Pacific,62.37712097
62924,-122.454121,37.78998,Spruce & Jackson,70.48764801
67360,-122.4319887,37.7415217,Laidley,83.78852844
67452,-122.4393103,37.7909732,Washington & Scott,83.8052063
67272,-122.434243,37.7697791,Carmelita,58.7258606
144446,-122.4905847,37.7296734,Clearfield & Lake Merced,26.8934269
55255,-122.4003134,37.7778043,5th & Bryant,2.610757589
71389,-122.3732207,37.7283184,Atoll Circle,50.42474365
66552,-122.4604913,37.7351858,Ravenwood & Yerba Buena,166.59375
145836,-122.4397302,37.7843152,Post & Divisadero,45.58511353
191041,-122.4185032,37.7964297,Broadway & Hyde,60.76561737
58696,-122.4353649,37.8047589,Beach & Webster,6.339081287
61984,-122.401602,37.717514,Brussels & Harkness,67.74808502
61983,-122.402103,37.718721,Brussels & Ward,83.14246368
63912,-122.3934576,37.7287501,Wallace,12.93724251
63910,-122.391108,37.727476,Keith & Wallace,5.860988617
63909,-122.389238,37.726415,Jennings & Wallace,4.465353966
73574,-122.4488981,37.7338037,Melrose & Foerster,116.0784302
143134,-122.4313149,37.7847199,Webster & Geary,41.78601456
59153,-122.4829003,37.7343128,Inverness & Sloat,50.69971848
59154,-122.4827552,37.7323944,Inverness & Ocean,47.63246918
59155,-122.482664,37.731147,Inverness & Eucalyptus,44.11923981
68141,-122.4739865,37.7324155,Beachmont & Lagunitas,72.86422729
68140,-122.4741343,37.734585,Beachmont & Sloat,75.09819031
65990,-122.391617,37.745734,Davidson & Rankin,2.52931571
274942,-122.4550159,37.8015289,Mesa,16.4552536
73788,-122.430074,37.770243,Fillmore & Hermann,39.090065
73789,-122.4303593,37.7716418,Laussat & Fillmore,45.98696136
73790,-122.43065,37.7730381,Fillmore & Page,57.79635239
59400,-122.389113,37.7391198,3rd & Newhall,7.205406666
55199,-122.3739008,37.7309678,Fitch & Innes,12.7133112
665910,-122.4319661,37.7127816,Geneva & Prague,79.12068176
859060,-122.4128396,37.7667504,15th & Treat,6.034113884
72275,-122.44991,37.7146498,Naglee,69.4046936
61484,-122.4026,37.725235,Woolsey & San Bruno,20.84819603
61483,-122.403103,37.7264355,Wayland & San Bruno,21.0803566
61485,-122.402108,37.724036,Dwight & San Bruno,24.06752396
62219,-122.4273709,37.7508935,Jersey & Church,53.9496727
62220,-122.431794,37.750628,Jersey & Noe,54.12850571
62221,-122.3990381,37.7695547,Channel,2.616213799
72552,-122.427193,37.718943,Prague & Persia,102.3596115
72550,-122.424848,37.722053,Prague,132.4955597
445375,-122.4038541,37.7103051,Visitacion,8.796555519
66958,-122.4086235,37.797628,Stockton & Broadway,28.55930138
66959,-122.4090497,37.7975752,Cordelia & Broadway,30.1190834
57154,-122.4097705,37.7591995,20th & Bryant,6.516150475
405544,-122.4516011,37.7963917,Liggett & Presidio,48.37957382
405543,-122.45166,37.7966397,Simonds Loop & Presidio,47.05020523
70832,-122.4289034,37.7282222,Lisbon & Peru,62.97270584
86087,-122.4238306,37.7082445,Carter,56.01889038
56996,-122.506302,37.766678,John F Kennedy & Bernice Rogers,18.27245331
837488,-122.4067052,37.804156,Kearny,42.7371254
60669,-122.4078823,37.782755,Mint Plaza,9.696570396
60671,-122.4165239,37.775766,Jessie & 10th,14.06356907
58681,-122.413973,37.8074948,Mason & Beach,2.629585743
57873,-122.443795,37.759135,Caselli & Mono & 19th,84.14160156
60913,-122.416306,37.741637,Andover & Powhattan,107.1772919
60912,-122.416281,37.741932,Andover,118.8149872
60911,-122.455829,37.776214,Paramount Terrace,79.96974182
61259,-122.4566665,37.8017108,Anza & Lincoln,17.51672363
58179,-122.423975,37.79016,California & Franklin,70.0645752
58180,-122.425616,37.789952,Gough & California,85.10002136
58177,-122.420687,37.790578,Polk & California,51.55091858
58178,-122.422408,37.7903247,Van Ness & California,57.82426071
58181,-122.42726,37.789743,Octavia & California,88.19245911
192898,-122.4557301,37.711238,San Jose & Sickles,91.27901459
59432,-122.4685303,37.7245267,Entrada Court,62.5246315
72884,-122.4088022,37.7406515,Peralta,35.67063141
56521,-122.4709734,37.7376436,Wawona & 15th,83.33660126
56523,-122.473161,37.73755,17th & Wawona,105.9255447
56522,-122.472089,37.737598,Wawona & 16th,90.51989746
444847,-122.4045323,37.7351329,Charter Oak,33.87192535
145848,-122.4040817,37.7208764,Mansell & Goettingen,77.5692215
145847,-122.4070513,37.7200996,Mansell & Hamilton,106.6341705
145845,-122.4184952,37.7188254,John F Shelley & Mansell,135.2811279
145846,-122.4142164,37.7182312,John F Shelley & Mansell,122.0761642
145849,-122.403096,37.7211343,Mansell & Brussels,62.54018784
68638,-122.4158054,37.808218,Taylor & Jefferson,2.615493059
68639,-122.4512765,37.7221267,Bruce,103.3039093
63370,-122.4230705,37.7535669,23rd & Guerrero,33.14809418
63369,-122.423062,37.754375,Alvarado & Guerrero,31.63699341
58033,-122.4137506,37.7703511,Bernice & 12th,5.588309288
71564,-122.4039854,37.7763101,Ahern & Harriet,3.45331192
58202,-122.4558671,37.7861117,Commonwealth & California,72.17396545
58201,-122.4550564,37.7862157,Maple & California,73.74858093
58200,-122.4547761,37.7862507,Parker & California,73.86161041
75716,-122.4229546,37.793046,Washington & Van Ness,60.80648422
74518,-122.4490263,37.7762679,Loyola Terrace,90.92151642
60102,-122.470735,37.7657855,Funston & Lincoln,73.3848877
59486,-122.4397649,37.7355366,Elk & Paradise,72.71253967
66956,-122.4062576,37.7979249,Romolo Place & Broadway,20.96651077
1038596,-122.3924105,37.7953357,Statue of Mohandas Gandhi,2.658509731
1065553,-122.4205618,37.8066553,Hyde & Beach,10.10427856
72897,-122.4089447,37.7390184,Peralta,31.14785767
882773,-122.3875034,37.7783314,McCovey Cove Promenade & Herb Caen,2.696712017
60307,-122.396013,37.757477,22nd & Missouri,45.81357193
60306,-122.396089,37.758295,Sierra & Missouri,34.01738739
63846,-122.4278657,37.7347144,Saint Mary's & College,60.64707565
145626,-122.4236359,37.7335909,College & Murray,52.78217697
145627,-122.4235246,37.7328994,College & Benton,47.3358078
