id,lon,lat
502302,-122.3956859,37.7979166
196028,-122.3883943,37.7478256
196029,-122.387038,37.7476549
196030,-122.3868406,37.7478652
196031,-122.3849352,37.748286
196032,-122.3846684,37.7483322
2869,-122.3865623,37.7653063
3246,-122.3904928,37.7768563
437860,-122.430377,37.8073947
179437,-122.385065,37.7687303
179436,-122.3853894,37.7694397
179438,-122.3853462,37.7679098
754250,-122.4104695,37.809454
200777,-122.4580484,37.8056823
498369,-122.4206605,37.8088809
4175,-122.4483343,37.8067388
199051,-122.38577,37.7667894
199052,-122.3856069,37.7670879
4798,-122.3836951,37.7091774
1406613,-122.3687363,37.7319541
877497,-122.3927586,37.7751587
877498,-122.3930862,37.7749936
2532,-122.3756957,37.7096323
1406427,-122.3608294,37.7300036
442819,-122.5047905,37.7888078
442818,-122.5048173,37.788829
442814,-122.5047744,37.7887845
442816,-122.5047556,37.7888417
366964,-122.3967641,37.7988359
495,-122.38058,37.7217427
1317,-122.3742092,37.7450175
330673,-122.4104585,37.8094353
225254,-122.3749373,37.7349301
4091,-122.3649685,37.7162656
133881,-122.4120463,37.8093065
442873,-122.5031543,37.7888598
442871,-122.5031516,37.7888078
442869,-122.5031798,37.7888375
1896,-122.4777571,37.8089291
959,-122.3623838,37.7237153
853790,-122.3749812,37.7466455
1636,-122.4211214,37.8088071
869924,-122.3982084,37.7701591
869925,-122.3985647,37.7701394
869927,-122.3985229,37.7703083
869926,-122.3985212,37.770225
869928,-122.3985591,37.770411
3008,-122.4515785,37.8064072
3247,-122.3991686,37.801906
3714,-122.4713947,37.8087832
330611,-122.4754367,37.8093724
586462,-122.3865477,37.7719574
4437,-122.3856327,37.7668301
498226,-122.4215113,37.8091914
3080,-122.3756453,37.7470226
4824,-122.362845,37.7185791
3876,-122.5114794,37.7842576
133402,-122.4106301,37.8097269
2357,-122.3975285,37.8034787
4781,-122.3614826,37.7237357
479,-122.3902912,37.777114
4533,-122.3826456,37.7217306
502222,-122.3962577,37.7984125
357854,-122.5056327,37.717596
357853,-122.5052679,37.7166865
442856,-122.507875,37.7887548
3277,-122.3747859,37.7091298
214648,-122.3918052,37.7944304
1863,-122.4692684,37.807505
133459,-122.364358,37.7163464
214649,-122.3918266,37.7944537
2449,-122.36187,37.7288681
681,-122.3903556,37.7091977
353895,-122.3821267,37.7195841
898795,-122.4796348,37.8032197
898794,-122.4796602,37.8031626
898793,-122.4797184,37.8030595
3844,-122.3788457,37.709741
3301,-122.3578998,37.7289566
4129,-122.3827052,37.7614398
442850,-122.5084182,37.7884369
442848,-122.5084047,37.7884019
442849,-122.5083954,37.7884284
2262,-122.3648984,37.7257308
3889,-122.4314016,37.8073152
4108,-122.3652872,37.8077278
898742,-122.4806047,37.8006789
3822,-122.376663,37.7152244
4684,-122.3901812,37.7762619
875392,-122.5142578,37.7814565
875388,-122.5143169,37.7814362
4337,-122.3637209,37.7312914
179311,-122.3764548,37.739765
330675,-122.4117373,37.8094556
330674,-122.4117631,37.8094353
875582,-122.5092712,37.7853553
875583,-122.5091688,37.7854221
4260,-122.3826681,37.7622994
1066,-122.3622569,37.7286813
353889,-122.3814079,37.7189476
4548,-122.4676205,37.8068134
887,-122.4683157,37.8069015
4552,-122.4576105,37.8057841
875584,-122.5090996,37.7855112
189696,-122.4247091,37.8066555
4658,-122.3616991,37.7284765
4657,-122.415516,37.8092692
348960,-122.47766,37.810663
473468,-122.4341785,37.8069331
1537,-122.4966049,37.7872965
442868,-122.5053698,37.7884125
442867,-122.5053618,37.7883701
652,-122.3842964,37.7621444
1393,-122.4316913,37.8090444
4208,-122.3814554,37.7577066
881362,-122.5144892,37.7783736
881361,-122.5144339,37.7783691
1629,-122.3793225,37.708405
846,-122.3599241,37.7281644
869842,-122.5146904,37.7795051
869840,-122.5146785,37.7795028
1408254,-122.397668,37.7706081
4572,-122.4043302,37.8067838
1910,-122.3652115,37.7253518
3740,-122.5126295,37.7841694
330663,-122.4176768,37.8083571
1406375,-122.360954,37.729985
1057,-122.3602419,37.7213463
1122424,-122.4192496,37.8083227
831,-122.3744683,37.7088922
647,-122.3816528,37.7530649
837166,-122.3898719,37.7773718
837167,-122.3897209,37.7774047
837168,-122.3897295,37.7774212
883576,-122.4902446,37.7890231
187881,-122.4832379,37.7949557
187877,-122.4837709,37.7939145
3450,-122.3686214,37.8080414
330640,-122.4180287,37.8091166
2651,-122.3874404,37.778303
498192,-122.4090597,37.8087446
3674,-122.4073782,37.8080581
437861,-122.4306063,37.80918
473467,-122.4341355,37.8068822
4786,-122.3912409,37.7957842
1656,-122.413308,37.8094082
869866,-122.5146292,37.7796795
869865,-122.5146633,37.7796785
869862,-122.5146541,37.7796648
869861,-122.5149093,37.7796585
869864,-122.5148861,37.7796763
869863,-122.5149023,37.7796653
869858,-122.5149296,37.7796214
869857,-122.5146767,37.7796111
869860,-122.5149174,37.7796301
869859,-122.5149075,37.7796296
1033,-122.3876223,37.7898097
2050,-122.4511073,37.8063825
442831,-122.5072675,37.7892477
586451,-122.3864542,37.771956
586452,-122.3848487,37.7754306
586449,-122.3866651,37.7723784
586456,-122.3850142,37.776339
586453,-122.3867288,37.7724494
586454,-122.3864263,37.7716903
586458,-122.3866851,37.7723968
501524,-122.3971254,37.799242
501525,-122.3971165,37.7993741
800,-122.3868437,37.7241378
442857,-122.5078844,37.7887739
442859,-122.5083565,37.7885291
442858,-122.5079032,37.788775
442861,-122.5083404,37.7885111
442860,-122.5083337,37.7885217
442862,-122.5083618,37.7885164
4305,-122.4058923,37.8071568
501873,-122.3963144,37.7984574
636579,-122.4377627,37.807319
1240,-122.5138059,37.781371
2444,-122.3877457,37.7818109
837175,-122.3891804,37.7776296
837174,-122.389321,37.7775793
4998,-122.4314539,37.807258
225068,-122.395461,37.797442
225067,-122.3953585,37.797442
133910,-122.3866138,37.7639153
133911,-122.3867082,37.7639968
875615,-122.5059085,37.7881931
2035,-122.3796791,37.7472231
272821,-122.4943733,37.7878256
442828,-122.5072849,37.7892286
