id,lon,lat,alt
198425,-122.4626405,37.7143029,94.4086074829
534641,-122.3846606,37.7483729,2.57984828949
68655,-122.440672,37.723948,51.9665336609
1104865,-122.439049,37.7197276,57.8914108276
65473,-122.4542877,37.7364173,236.74055481
878168,-122.4020265,37.7864047,7.77741479874
57058,-122.4799118,37.7704803,69.4304275513
68985,-122.406407,37.742253,7.039686203
76007,-122.4624792,37.7997605,38.9349937439
63172,-122.4085358,37.7737601,6.49740123749
651199,-122.4737141,37.7689982,96.6764221191
651203,-122.4772618,37.7706567,86.5357208252
143059,-122.4771215,37.7635702,64.8866729736
71103,-122.4096505,37.7960887,37.2858276367
71104,-122.4018824,37.7800886,3.05096578598
62827,-122.4381079,37.7428418,174.145339966
62824,-122.4376458,37.743664,161.35508728
72306,-122.4016742,37.7957192,3.83031797409
72307,-122.4020392,37.7975109,6.51366519928
72305,-122.401582,37.795306,3.86734867096
192461,-122.4099763,37.8092812,4.35739278793
192464,-122.410641,37.8106033,3.79074501991
1234838,-122.4262538,37.7769207,23.210193634
371985,-122.4588301,37.7084486,102.223762512
1195187,-122.4360168,37.7132687,78.3458862305
66991,-122.4159751,37.7491708,24.3906784058
75801,-122.4169181,37.7952201,77.3208999634
199582,-122.5040735,37.7840309,87.2623901367
199583,-122.5044151,37.7840458,79.6362686157
199584,-122.5101014,37.7831952,72.5506591797
1234834,-122.4249672,37.7768761,21.3805732727
1046311,-122.403667,37.7858866,10.1452894211
1046312,-122.4036192,37.7858492,9.99486637115
68366,-122.420977,37.783352,35.6631622314
59632,-122.4730461,37.8032109,65.6534881592
56945,-122.4950402,37.7496822,54.8346443176
56942,-122.4951704,37.7515433,51.696018219
62390,-122.428148,37.785784,54.200176239
62388,-122.423214,37.786402,57.7861022949
62391,-122.4312915,37.7853696,42.5066757202
65569,-122.400343,37.801068,2.76946043968
58060,-122.4531278,37.735098,190.828216553
71633,-122.4313841,37.7767604,46.4375915527
71632,-122.4199525,37.7782235,17.9835758209
512960,-122.3921379,37.7551481,9.38064098358
512961,-122.3926663,37.7551184,12.7107543945
60847,-122.4561039,37.7166316,128.352355957
59369,-122.3970506,37.7195231,27.5401248932
62435,-122.4267109,37.7695415,35.740146637
62434,-122.4261321,37.7696502,34.7117042542
173861,-122.4039038,37.7580802,53.3206787109
59540,-122.40804,37.719841,110.876205444
55408,-122.460784,37.800045,30.6520347595
62309,-122.3926894,37.7666956,3.28093981743
66430,-122.4056958,37.7355365,24.8336963654
57210,-122.398325,37.7785237,2.76738381386
57211,-122.398999,37.777975,2.92671632767
57212,-122.399767,37.7773689,2.65785455704
187819,-122.4867706,37.7894946,7.79516029358
312452,-122.4421631,37.7578265,93.6619796753
61955,-122.429116,37.74596,53.6138153076
61954,-122.429155,37.74636,54.7855911255
61956,-122.428959,37.744363,50.7591171265
61957,-122.428806,37.742764,47.5725212097
188077,-122.4165703,37.7679052,5.07360076904
240873,-122.4029244,37.7988431,20.1851406097
199073,-122.3878172,37.7711956,2.23581933975
63091,-122.4463856,37.7618173,131.273803711
63357,-122.4869209,37.7500383,109.188964844
1117670,-122.446517,37.7376891,185.665863037
424521,-122.3612257,37.8081659,2.18555665016
56754,-122.39897,37.730165,18.3193035126
56753,-122.3985732,37.7315629,26.3631343842
59081,-122.4591874,37.724525,83.456993103
59080,-122.4592252,37.723652,86.6938476562
59079,-122.4592194,37.721837,94.1938705444
68392,-122.4992618,37.7420147,39.1768341064
68393,-122.4991313,37.7401485,41.3154220581
63564,-122.419021,37.794899,64.7417984009
396014,-122.4436096,37.7581585,105.68170166
62407,-122.4374817,37.7329405,90.8819351196
62406,-122.4374776,37.73238,84.3881072998
62408,-122.4159709,37.7806271,16.7094573975
66313,-122.433985,37.720063,74.7386703491
66312,-122.432806,37.721619,73.7023773193
66311,-122.431633,37.723167,77.6285858154
66310,-122.430453,37.724725,77.1291885376
66314,-122.4363473,37.7169563,84.3006362915
66028,-122.400022,37.732311,29.5941638947
59327,-122.3884713,37.760499,12.5475740433
70636,-122.4272587,37.8040448,22.4578113556
328069,-122.3900998,37.784336,2.97625899315
63331,-122.4179285,37.7226186,79.869758606
63330,-122.419386,37.726169,92.7830123901
73919,-122.446132,37.752897,224.627807617
59762,-122.5063208,37.7370328,7.31817102432
69266,-122.4401029,37.7557455,118.930252075
60823,-122.479014,37.7201062,44.1193885803
74997,-122.4185623,37.7922369,72.6120834351
68912,-122.4159618,37.7097062,20.8254756927
1233852,-122.4220066,37.7778693,19.7627372742
60060,-122.4355635,37.7431654,128.217712402
533168,-122.482388,37.718008,40.185710907
55067,-122.471136,37.78669,46.3099594116
55068,-122.4711141,37.786387,46.5871353149
57501,-122.4419945,37.7635012,116.476325989
55362,-122.3963819,37.7823418,8.34764862061
235218,-122.4946022,37.760144,56.9553718567
434484,-122.4997344,37.7330502,10.1195354462
837275,-122.3959603,37.7216922,11.3161935806
837280,-122.3956353,37.7224003,10.7533216476
57777,-122.4842634,37.7426758,86.0583114624
57775,-122.4845237,37.7464013,107.69329834
57776,-122.4843934,37.7445365,91.8987426758
57778,-122.4841328,37.7408055,71.9676132202
63300,-122.4414875,37.7089047,118.504211426
884635,-122.4767734,37.775611,56.8168945312
68090,-122.471373,37.775028,66.7227401733
68089,-122.471506,37.776893,65.1294403076
1404787,-122.4460351,37.7611836,134.80229187
57697,-122.432864,37.8007729,18.8453044891
478170,-122.4964659,37.7478625,51.3294181824
68891,-122.43695,37.795949,34.7440261841
446074,-122.3880594,37.7465145,2.86459302902
70405,-122.4760464,37.7270182,51.9749755859
270853,-122.4256121,37.7408976,57.8360137939
65085,-122.446797,37.713345,78.6635971069
65087,-122.447389,37.713776,77.5180358887
783208,-122.4690681,37.7948439,93.696182251
59746,-122.463167,37.765114,82.9776382446
75300,-122.4933319,37.7340063,34.8621444702
57213,-122.4541107,37.758823,212.135345459
72741,-122.403958,37.790283,14.7972288132
72742,-122.393312,37.787192,14.0507736206
72969,-122.4215934,37.7871018,50.6142539978
73261,-122.4154699,37.7858208,34.3203125
75720,-122.4246246,37.8012897,29.7586326599
210877,-122.3949268,37.7768824,2.67965769768
272228,-122.4794908,37.792202,48.8430938721
870551,-122.4517462,37.7277063,99.1627349854
870549,-122.4514971,37.7237596,102.560890198
58697,-122.4369745,37.8043618,6.05467796326
870794,-122.4528176,37.7253901,99.0482330322
58136,-122.4940391,37.7441131,54.0701904297
58133,-122.490815,37.7442546,70.4724807739
58134,-122.491908,37.7442066,64.8477325439
58135,-122.4929657,37.7441602,58.865650177
60049,-122.4366,37.754359,101.718223572
73568,-122.452504,37.783652,74.1265411377
306898,-122.4108232,37.7865592,24.2465820312
530294,-122.4235938,37.8054388,17.422870636
65105,-122.3847283,37.7491662,2.66621112823
65104,-122.401231,37.791593,5.62750291824
61395,-122.4253548,37.767958,21.938615799
190517,-122.3930626,37.7944357,2.5383234024
190518,-122.3919375,37.7953273,2.61928796768
839998,-122.4049428,37.7714814,3.25699043274
60195,-122.4385681,37.7518327,89.4349517822
60194,-122.4386445,37.7526304,96.3165283203
62367,-122.449426,37.791637,73.9504394531
76111,-122.4474966,37.7847063,89.8434295654
423173,-122.4054118,37.799625,57.2407150269
143115,-122.437838,37.7836278,45.3132972717
1404278,-122.4276643,37.7549063,55.8697357178
1404280,-122.4269307,37.7573548,46.2120437622
1404283,-122.426975,37.7573521,46.3453102112
64315,-122.4029893,37.8021743,5.33663988113
330958,-122.3978856,37.7739979,1.53805756569
62840,-122.4386484,37.7406387,173.524536133
64653,-122.455255,37.75588,194.977615356
64655,-122.455559,37.755279,188.786209106
173920,-122.4050364,37.7593857,71.186920166
61320,-122.4809,37.7311567,48.0010719299
61321,-122.482514,37.7483623,135.217163086
1114107,-122.404513,37.7754662,4.98775434494
146037,-122.4134228,37.7468456,31.270198822
72337,-122.4782503,37.7311314,55.8323783875
67141,-122.4356646,37.7307189,48.0212898254
189766,-122.4194595,37.7441358,53.3225746155
401667,-122.3897065,37.7719955,2.15173721313
65834,-122.406212,37.7938301,24.0547122955
65833,-122.405742,37.791498,31.4124126434
65830,-122.4055103,37.7901082,20.4210205078
1077896,-122.4001312,37.7670592,3.77817821503
838584,-122.4719686,37.7303484,74.7839431763
66365,-122.422853,37.764859,9.16630458832
870220,-122.4523004,37.7283256,102.165100098
870218,-122.458236,37.7294536,116.854667664
66151,-122.4731891,37.7337425,78.4032592773
64558,-122.4702705,37.753928,225.030349731
68307,-122.4742113,37.7321211,71.7778549194
68310,-122.4769478,37.732651,62.7868080139
62145,-122.408068,37.7760686,4.91614627838
62144,-122.4082887,37.7758851,4.59989643097
198424,-122.4569908,37.7105071,96.1194763184
144422,-122.476179,37.7654467,69.1537246704
67146,-122.4303873,37.7339522,64.1529693604
530542,-122.4042168,37.7761985,2.85786819458
880636,-122.4617315,37.7299931,144.821517944
631974,-122.4305297,37.7670057,34.0783996582
64098,-122.441401,37.719865,52.7215652466
64097,-122.4425028,37.7196376,52.0972976685
837180,-122.4055685,37.7078192,4.85089206696
57866,-122.440798,37.759025,75.4251403809
880841,-122.4534308,37.7314968,119.522857666
67713,-122.42604,37.7204994,111.027763367
67712,-122.426831,37.720868,104.982688904
67711,-122.427645,37.721258,101.157867432
800827,-122.4592482,37.7486459,133.297149658
68951,-122.474037,37.798619,82.1196136475
1386483,-122.4851202,37.7239844,31.0938358307
1386484,-122.4849678,37.7240722,30.4816799164
1386485,-122.4850932,37.7240986,31.2961044312
67436,-122.461214,37.754497,192.889572144
67437,-122.460541,37.755028,202.41696167
649760,-122.4828982,37.7211333,36.0240440369
649768,-122.4847366,37.721217,35.0744361877
150524,-122.4186266,37.7728323,10.8232412338
70382,-122.4037984,37.8020946,31.1617946625
223614,-122.4940636,37.7244623,17.3914489746
446121,-122.3739497,37.7396849,2.24529767036
71065,-122.5003037,37.7203735,18.4925765991
65077,-122.4196463,37.7710109,9.53120803833
65078,-122.418024,37.7708822,7.90441942215
539025,-122.4592169,37.7473037,143.882278442
63177,-122.4112871,37.7715867,7.02530527115
57243,-122.391781,37.764141,7.95358514786
57245,-122.3937433,37.7640254,12.0242376328
56565,-122.4977997,37.7364639,33.7676582336
231971,-122.387211,37.7470732,3.17763853073
70284,-122.4217463,37.7870792,50.3249320984
714635,-122.390042,37.7111465,17.1069736481
59764,-122.40994,37.716279,61.2245254517
62779,-122.475137,37.7203963,55.1728439331
790019,-122.3924132,37.7727287,2.53645133972
532748,-122.4806691,37.7209614,38.4407043457
532747,-122.4808194,37.7209665,37.9026298523
191065,-122.4078316,37.7685744,7.17837190628
68872,-122.4053781,37.7999757,56.8619003296
68869,-122.4037786,37.8002015,55.2280044556
68871,-122.4050638,37.8000201,62.1608581543
70492,-122.368772,37.729871,14.2568159103
59741,-122.4037705,37.7893445,14.7541999817
59740,-122.4031327,37.7894318,13.4433174133
63131,-122.4150033,37.7708952,6.90668773651
63130,-122.4145524,37.7714265,7.28105688095
63129,-122.4140462,37.7718632,7.69074058533
63128,-122.4128343,37.7728201,9.3507566452
57990,-122.4261652,37.7614218,6.19241189957
70207,-122.4263758,37.7324455,45.1376991272
59860,-122.4440348,37.7646166,144.975875854
606990,-122.3923654,37.7833019,15.2861623764
192868,-122.4327424,37.7692351,51.5112266541
69379,-122.4684544,37.7118986,68.3705825806
67417,-122.4003178,37.7950075,3.31799435616
67416,-122.399763,37.792258,3.51856708527
66330,-122.410389,37.744325,49.7653884888
778972,-122.4032836,37.7902948,15.278881073
56397,-122.4712479,37.7731552,68.9408416748
56394,-122.466952,37.773351,70.803894043
485079,-122.4840703,37.7237639,30.3987865448
66586,-122.439254,37.770025,104.980148315
66585,-122.437802,37.770214,85.6762924194
1398859,-122.4116253,37.7760661,8.74446964264
328180,-122.3908614,37.7850669,5.20876073837
779355,-122.3943798,37.7939413,2.76193094254
71856,-122.415558,37.722226,77.4895553589
63063,-122.4045092,37.7646654,16.8710956573
63064,-122.406429,37.764548,23.1787967682
588662,-122.4027358,37.7505309,12.5388898849
60023,-122.4622796,37.723637,79.4005050659
60021,-122.462265,37.721828,89.9169769287
60024,-122.4622847,37.724271,77.9376220703
64355,-122.4561601,37.7218459,98.5160980225
64354,-122.4561524,37.7200318,109.607414246
57594,-122.4127818,37.7880233,41.3768463135
57593,-122.412723,37.7877436,39.1088867188
780645,-122.4126788,37.7709418,5.72475910187
156167,-122.5013622,37.7845038,111.424034119
68212,-122.4074375,37.7423415,29.8254337311
459975,-122.418189,37.7881044,43.6303138733
58707,-122.4493556,37.7914933,74.8066711426
58784,-122.4651351,37.7480864,209.627075195
58785,-122.465178,37.748007,208.855697632
244785,-122.4653113,37.711817,76.838973999
144274,-122.4725601,37.7863181,44.7561759949
144275,-122.4726979,37.7863152,44.5953826904
235324,-122.4757067,37.7209559,52.9512367249
235323,-122.4755147,37.7210315,51.2121086121
235326,-122.4761591,37.7200841,54.1402626038
230852,-122.406911,37.802641,61.4061279297
72037,-122.440604,37.712646,88.2471084595
72034,-122.4385682,37.713231,79.4150848389
651596,-122.4563427,37.7678966,83.6044616699
62293,-122.4592723,37.7096633,93.679977417
1049141,-122.3943076,37.7728616,2.00665521622
871557,-122.4714089,37.7346571,86.2012481689
70194,-122.4033592,37.7321636,21.4666786194
61132,-122.447036,37.758174,153.542022705
62066,-122.4190645,37.7991926,78.9704666138
62065,-122.4182251,37.7993006,85.5774765015
62064,-122.4173975,37.799407,83.9873809814
62063,-122.4164907,37.7995237,73.92943573
57304,-122.400785,37.723616,23.566532135
1107298,-122.4281386,37.7236216,99.9165267944
1146263,-122.485283,37.787612,33.3234634399
1146262,-122.485336,37.788336,28.8024463654
498900,-122.4174059,37.8074953,2.93929648399
645003,-122.395866,37.7302254,9.08677387238
73116,-122.416292,37.793892,95.8769836426
73118,-122.4166593,37.7956769,77.633644104
57540,-122.4128647,37.7119514,25.0253753662
401983,-122.3873325,37.7465325,3.38599920273
401982,-122.3871406,37.7465036,3.42715525627
870153,-122.458285,37.7274873,101.662231445
57604,-122.39938,37.733958,51.2802658081
55617,-122.4503458,37.7933396,60.4157867432
144286,-122.4566435,37.7814367,67.3181610107
144285,-122.458881,37.7813401,64.0937957764
144284,-122.4531906,37.781794,69.6611099243
144283,-122.4521607,37.7819229,71.1238174438
144282,-122.4511402,37.7820506,73.7385635376
144281,-122.4541861,37.7816639,68.2049713135
144288,-122.4577452,37.7813863,66.2252807617
144287,-122.4555363,37.7814842,67.7686767578
62171,-122.4086783,37.7853928,13.9961385727
835646,-122.3973123,37.7884124,5.57822179794
835645,-122.4113347,37.78601,22.7375335693
1100216,-122.4274346,37.7420444,49.6942367554
64757,-122.419712,37.77777,17.587934494
189689,-122.4370171,37.8045501,6.12886285782
150523,-122.4175623,37.7703084,7.14911842346
73367,-122.4131717,37.7774546,12.9244918823
73365,-122.4072704,37.7821197,9.21341609955
193104,-122.4240832,37.7752994,19.4150676727
193105,-122.4241786,37.7757753,19.8050479889
193103,-122.4239939,37.7748541,19.1309547424
193102,-122.423897,37.7743708,19.8319263458
193106,-122.4243671,37.7767094,20.8658924103
118117,-122.4202834,37.7362243,83.400138855
58843,-122.4350869,37.7355849,80.8191986084
832166,-122.4646155,37.7469575,190.69543457
61168,-122.4193124,37.7364566,79.8640136719
65160,-122.4568055,37.7440216,168.368621826
315015,-122.420354,37.7649327,4.57439517975
66217,-122.4725179,37.7825871,50.0324668884
60395,-122.4036784,37.7973047,11.9120101929
160250,-122.4426384,37.7989528,15.4109306335
63244,-122.429225,37.770351,39.6651725769
56704,-122.4506201,37.8015088,8.19255065918
57910,-122.442034,37.734412,115.9581604
57909,-122.4412227,37.7344098,106.606735229
61846,-122.4114842,37.7202553,107.785232544
61847,-122.402605,37.722574,35.1824035645
231527,-122.3948651,37.7840676,17.8675270081
58365,-122.497455,37.777579,62.172580719
58367,-122.497183,37.773849,45.1585006714
70354,-122.4674006,37.7490287,222.431549072
75572,-122.4628375,37.7515829,154.759780884
74574,-122.439396,37.721238,51.8661689758
144260,-122.4563007,37.746576,152.824996948
144261,-122.4571594,37.7467311,151.490646362
870041,-122.4530481,37.7233761,94.2171554565
61660,-122.4309528,37.7305961,38.2159347534
59414,-122.4445418,37.7831428,71.527923584
1134820,-122.4176883,37.8080907,2.78231668472
879085,-122.4609643,37.7510309,126.169158936
145022,-122.3881985,37.7847486,2.74530410767
145023,-122.3880367,37.7870949,2.33957457542
59779,-122.4834763,37.7227127,31.7186107635
59781,-122.4824845,37.7218139,33.9402275085
76029,-122.447827,37.794544,97.7453155518
1114078,-122.4037583,37.7699911,3.37720298767
72932,-122.4190752,37.7586372,12.3341035843
60264,-122.4449912,37.7480156,197.933990479
71260,-122.4181489,37.7490402,28.4372749329
71261,-122.423677,37.748711,43.9640541077
200176,-122.3931431,37.7500935,7.75557422638
62555,-122.475001,37.7992,87.0588226318
1390240,-122.4195436,37.7675788,7.88371515274
1390235,-122.4198144,37.7675662,7.85699892044
1390237,-122.4192653,37.7675918,7.22591733932
59583,-122.410022,37.727284,47.0598678589
59582,-122.407062,37.728059,30.4734859467
59584,-122.411008,37.727026,49.4655036926
650123,-122.382352,37.7149577,2.44317817688
64006,-122.4474494,37.7543348,253.368331909
67870,-122.501887,37.779514,84.9538574219
62894,-122.4984229,37.7607574,39.6145858765
62898,-122.5037786,37.7605209,19.7845153809
59625,-122.4323315,37.7562319,100.738174438
56979,-122.366591,37.728142,15.2772502899
59621,-122.4267875,37.7565661,53.2108650208
59620,-122.4249977,37.756674,44.9393196106
63236,-122.4422669,37.782048,71.1182098389
58001,-122.4249345,37.7486277,53.4545059204
59838,-122.4082321,37.8053127,18.025396347
59839,-122.4085312,37.8052904,17.8329048157
59840,-122.4093144,37.8052035,14.2447319031
59841,-122.4095397,37.8051739,12.9966230392
60517,-122.467108,37.8010102,24.8017120361
644959,-122.3942362,37.7418555,7.73810243607
68015,-122.4047579,37.7672565,4.84426736832
68014,-122.4049953,37.7697218,3.4657998085
68016,-122.4046339,37.7659639,8.17836952209
64459,-122.47328,37.767057,81.4543838501
62946,-122.404527,37.744298,6.65575313568
241462,-122.4484289,37.792541,81.2185287476
538904,-122.4560891,37.7528627,164.042999268
66776,-122.4921202,37.762904,53.895160675
66777,-122.4918648,37.7591729,74.1410369873
150530,-122.4643886,37.7098691,95.9281921387
66566,-122.403823,37.714396,56.0764198303
144440,-122.4826081,37.7651791,61.0920372009
410604,-122.4705693,37.7563699,163.406646729
1233784,-122.4228237,37.7753867,18.4115180969
1233782,-122.4230543,37.7754101,18.4467754364
1233781,-122.4228424,37.7754376,18.4338378906
1233779,-122.4230651,37.7754503,18.3887577057
1233785,-122.4231589,37.7752553,18.7106552124
431203,-122.4281413,37.7851514,53.2890319824
401761,-122.3875871,37.7782445,2.64214015007
401762,-122.3875362,37.7781554,1.63797283173
234268,-122.5043354,37.7350664,5.87860155106
61893,-122.4068836,37.7395697,6.55237770081
1136297,-122.4876282,37.7829809,47.2487792969
187895,-122.4827149,37.7947576,5.96068048477
59806,-122.4728728,37.7149784,62.6703948975
62680,-122.4151011,37.7934305,103.567390442
59993,-122.472178,37.794489,105.209266663
59992,-122.4454715,37.7473492,187.852539062
65775,-122.4895993,37.771727,47.1099624634
144366,-122.493299,37.7796511,73.4153747559
144364,-122.4890161,37.7798274,57.0570297241
144362,-122.4868753,37.7799317,52.496257782
144361,-122.4857965,37.7799917,51.0086631775
59390,-122.393962,37.726271,6.32401609421
274241,-122.4343497,37.8014343,16.0379619598
73968,-122.4536571,37.7511942,163.639480591
1136225,-122.4113074,37.7328774,20.0679206848
1040272,-122.5008581,37.7151586,57.6166648865
64887,-122.387795,37.763107,4.35444688797
452090,-122.4348456,37.7625227,36.8699150085
70176,-122.432682,37.736276,101.393997192
57269,-122.386541,37.734256,49.2336502075
73673,-122.4195122,37.796212,52.266746521
63669,-122.425237,37.78807,69.6894454956
63670,-122.426865,37.787862,69.8947753906
186992,-122.4003962,37.7839411,13.1710624695
231893,-122.4070668,37.7903026,32.3510932922
57575,-122.387368,37.725354,3.26312351227
57574,-122.3868,37.725986,3.53954029083
57573,-122.386242,37.726606,4.66674280167
57572,-122.385682,37.727233,6.11064147949
869434,-122.4669422,37.739704,106.905464172
532750,-122.4789927,37.7208542,42.0843925476
538988,-122.4537151,37.7574658,214.26461792
538989,-122.4583895,37.7517438,130.993743896
57883,-122.4178959,37.7384283,73.5952758789
192958,-122.4409478,37.7544036,123.366867065
75463,-122.3952892,37.7967963,2.27802944183
837748,-122.3890375,37.7824459,3.41375613213
200921,-122.3896581,37.7706091,2.32852315903
512931,-122.391503,37.7324056,27.3823509216
327903,-122.389692,37.7852349,3.84142422676
143076,-122.4748835,37.7324235,68.7951431274
58833,-122.4153165,37.7135229,39.2098960876
58834,-122.416025,37.7119187,27.811006546
56502,-122.462941,37.777283,58.1812400818
56503,-122.462805,37.775418,65.7211380005
68334,-122.441003,37.762743,94.3821792603
70837,-122.4167129,37.7959238,76.4682159424
70835,-122.4312621,37.7251113,72.5065841675
70836,-122.433617,37.7220052,70.7738647461
144235,-122.3995214,37.7709091,2.91277861595
58635,-122.504057,37.779705,82.900718689
56206,-122.4505228,37.8016673,7.67058229446
56207,-122.362649,37.728374,3.81156587601
168300,-122.395882,37.7956177,2.88654470444
63634,-122.4736646,37.7599757,105.543327332
63633,-122.473913,37.763703,74.7658081055
457043,-122.3929265,37.7955972,1.88345885277
59272,-122.384866,37.734945,80.813949585
75641,-122.4153933,37.7695215,5.29753923416
63380,-122.4128873,37.7874389,37.4304351807
63381,-122.413295,37.787384,39.2094841003
64424,-122.4623868,37.7669019,82.2339859009
67928,-122.3940207,37.7113938,13.5054006577
59334,-122.3899979,37.7762666,2.71589851379
74109,-122.443994,37.758148,107.555648804
58380,-122.383576,37.73637,48.0670661926
858210,-122.4652671,37.8019954,28.0121917725
75219,-122.3981689,37.7961672,2.60437107086
69478,-122.444936,37.714577,69.5926513672
1043388,-122.4166684,37.8059926,5.04530572891
1043384,-122.4166906,37.8061017,4.86365318298
61213,-122.4788735,37.7983815,77.4515991211
57554,-122.379552,37.731109,70.0033569336
72309,-122.4033587,37.8040324,2.91041731834
63845,-122.4236386,37.7328877,47.2479057312
69450,-122.4813618,37.7256626,21.5084457397
71236,-122.4165794,37.7786552,18.1120109558
71237,-122.417339,37.782379,22.7581615448
75248,-122.4526032,37.7356379,210.825820923
404593,-122.4102174,37.7972119,36.483291626
67893,-122.4185692,37.7436851,70.7427597046
1063477,-122.3974523,37.7987933,2.49978995323
71119,-122.452041,37.757354,239.592193604
56655,-122.4850464,37.7538624,92.7235717773
56653,-122.4828968,37.7539564,98.3110122681
56654,-122.4839725,37.7539094,95.1830291748
56656,-122.4861102,37.7538158,89.9430084229
58263,-122.4404536,37.7284426,55.0184516907
444866,-122.4020878,37.7393694,5.25988912582
874037,-122.4487566,37.7183215,90.9832000732
874038,-122.4481787,37.7186929,86.3808517456
892270,-122.4578611,37.8026551,6.99303817749
892273,-122.4577976,37.8024999,10.3974485397
864144,-122.4399012,37.757607,92.1354904175
279984,-122.4065796,37.783514,9.09926986694
70528,-122.4249082,37.7780684,22.5580787659
59410,-122.4129639,37.7358577,39.0398254395
146744,-122.3995855,37.7978632,3.48516583443
65439,-122.4595957,37.7385384,174.015533447
65438,-122.4593394,37.7390155,166.126876831
67058,-122.3923419,37.7856693,34.66173172
67057,-122.3939188,37.7868537,17.2022361755
61965,-122.4307087,37.7384669,146.420166016
61966,-122.4311796,37.7383607,150.625900269
63929,-122.470019,37.754692,199.095336914
65639,-122.440358,37.770847,89.5579071045
65638,-122.436995,37.771274,65.6881713867
65637,-122.4353708,37.7714921,54.0889663696
65636,-122.4337472,37.771697,50.5379943848
65640,-122.4420119,37.7706402,89.6889724731
438155,-122.4266088,37.8081155,2.88999080658
199076,-122.3894977,37.7720119,2.05676579475
1405272,-122.4369766,37.7144061,72.8139266968
68130,-122.426084,37.730136,47.770740509
59970,-122.400019,37.7704904,2.89617323875
59969,-122.4008049,37.7711307,3.07976412773
59968,-122.4016452,37.7717998,3.48713850975
64304,-122.454217,37.764311,110.291053772
64303,-122.4544038,37.7652415,96.6993408203
147633,-122.4465662,37.7207577,70.8518218994
69841,-122.43556,37.734806,63.1025276184
69843,-122.4364216,37.7349152,66.8582687378
64907,-122.457808,37.796401,33.0842971802
57786,-122.4849148,37.7519958,102.101966858
266886,-122.479545,37.7238685,36.352771759
64708,-122.4683624,37.737458,101.135162354
1038602,-122.427831,37.7847927,53.5446853638
62115,-122.4591448,37.7472457,143.275558472
877825,-122.3963495,37.793682,2.5963408947
1120329,-122.4151637,37.7389332,69.6077346802
1120330,-122.4152998,37.7389498,69.2767181396
64973,-122.4048363,37.7115986,14.1131277084
57023,-122.4539845,37.771369,79.9096450806
801012,-122.4607431,37.7450601,150.987976074
1397127,-122.4098663,37.7746578,7.25025224686
71836,-122.4603648,37.7882688,75.2926635742
58915,-122.385772,37.735784,65.1293487549
58914,-122.443793,37.72224,59.8060264587
57852,-122.4248801,37.7598932,12.2956161499
59123,-122.3928646,37.7824848,14.0676269531
57330,-122.4094853,37.731261,30.8669013977
811830,-122.4590382,37.7670442,85.1175079346
283024,-122.467004,37.708219,87.9664535522
402341,-122.4121726,37.7072766,11.6103744507
69960,-122.3933752,37.7499612,4.00318527222
69961,-122.3962903,37.7497561,11.2194385529
56408,-122.482049,37.772667,62.3873825073
58794,-122.4665988,37.7473109,203.765655518
612607,-122.3974746,37.7882425,11.0927677155
62584,-122.4704517,37.7331622,88.4892120361
1040443,-122.3695879,37.741092,2.46307706833
68145,-122.4682487,37.7400362,99.6886672974
1010788,-122.4987292,37.7396523,42.052230835
65106,-122.3864062,37.7490678,3.70524454117
440310,-122.5022433,37.7303618,16.3139514923
60391,-122.4033157,37.7955322,4.79881238937
60392,-122.4034989,37.7964276,4.5603313446
60393,-122.4035487,37.796671,6.35940980911
307584,-122.4251046,37.800811,27.9119529724
1234849,-122.4720612,37.757428,153.374023438
56817,-122.3946664,37.7524288,43.4156417847
65479,-122.429947,37.74189,62.7159538269
65481,-122.4303547,37.7402041,94.2355880737
65480,-122.42984,37.740753,81.631072998
73538,-122.4846617,37.734234,46.1915626526
880845,-122.4557534,37.7313353,131.136138916
68982,-122.41871,37.749006,29.45860672
58730,-122.4671,37.7142746,87.868598938
59263,-122.4924202,37.7516646,64.3270721436
59261,-122.4929437,37.7591275,70.6432647705
59262,-122.4926826,37.7553992,75.2339935303
58234,-122.49251,37.783543,61.2813987732
58232,-122.490364,37.78364,53.8593711853
58233,-122.491436,37.783591,58.2352714539
58231,-122.48929,37.783689,50.2866172791
1117194,-122.4176103,37.7458737,47.0119552612
1117191,-122.4183326,37.7467034,30.8525791168
70460,-122.403275,37.743124,3.9214425087
651170,-122.4744025,37.7687858,115.520767212
63185,-122.4132923,37.767068,5.01860761642
60537,-122.4733403,37.7268641,60.5607528687
58945,-122.4328524,37.7340396,56.1336135864
779357,-122.3940267,37.7936216,2.55429172516
525809,-122.4864285,37.7665701,46.4847869873
1390504,-122.4196459,37.7659961,2.65591216087
69248,-122.437843,37.7119113,88.9201126099
69249,-122.4383899,37.711147,95.8806381226
58633,-122.5010367,37.735297,18.2901802063
405860,-122.4668388,37.7275336,88.4962997437
60273,-122.402091,37.716061,80.4005661011
66935,-122.439853,37.793648,82.0927200317
66934,-122.440677,37.793544,94.6523590088
66936,-122.4382147,37.7938537,61.6241340637
66937,-122.4365735,37.7940594,63.6848983765
61087,-122.404344,37.788807,15.2878437042
238982,-122.4126965,37.7969128,56.2586250305
68754,-122.4014884,37.7123682,21.589006424
72333,-122.4320914,37.7932269,92.9649581909
69419,-122.4746678,37.8040579,70.8739852905
64758,-122.421426,37.77756,18.8820533752
67198,-122.4052485,37.7107006,11.2474498749
63856,-122.4650509,37.7317586,120.784645081
