6152;12;013;COLLEGE JEAN-FRANCOIS OEBEN;;21;RUE DE REUILLY;75012                                                                                                                                        
6153;12;014;ECOLE ELEMENTAIRE B;;57;RUE DE REUILLY;75012                                                                                                                                                
6154;12;015;ECOLE MATERNELLE;;59;RUE DE REUILLY;75012                                                                                                                                                   
6155;12;016;ECOLE ELEMENTAIRE A;;56;RUE DE PICPUS;75012                                                                                                                                                 
6156;12;017;ECOLE ELEMENTAIRE A;;56;RUE DE PICPUS;75012                                                                                                                                                 
6157;12;018;ECOLE ELEMENTAIRE B;;57;RUE DE REUILLY;75012                                                                                                                                                
6158;12;019;MAISON DES ASSOCIATIONS;;181;AVENUE DAUMESNIL;75012                                                                                                                                         
6159;12;020;ECOLE MATERNELLE;;28;RUE DE LA BRECHE AUX LOUPS;75012                                                                                                                                       
6160;12;021;ECOLE ELEMENTAIRE;;16;RUE DE LA BRECHE AUX LOUPS;75012                                                                                                                                      
6161;12;022;ECOLE ELEMENTAIRE;;16;RUE DE LA BRECHE AUX LOUPS;75012                                                                                                                                      
6162;12;023;ECOLE ELEMENTAIRE;;16;RUE DE LA BRECHE AUX LOUPS;75012                                                                                                                                      
6163;12;024;ECOLE ELEMENTAIRE;;16;RUE DE LA BRECHE AUX LOUPS;75012                                                                                                                                      
6164;12;025;ECOLE ELEMENTAIRE;;52;RUE DE WATTIGNIES;75012                                                                                                                                               
6165;12;026;ECOLE MATERNELLE;;40;RUE DES MEUNIERS;75012                                                                                                                                                 
6166;12;027;ECOLE ELEMENTAIRE;;52;RUE DE WATTIGNIES;75012                                                                                                                                               
6167;12;028;ECOLE ELEMENTAIRE;;315;RUE DE CHARENTON;75012                                                                                                                                               
6168;12;029;ECOLE ELEMENTAIRE;;315;RUE DE CHARENTON;75012                                                                                                                                               
6169;12;030;ECOLE ELEMENTAIRE;;19;RUE MARSOULAN;75012                                                                                                                                                   
6170;12;031;ECOLE ELEMENTAIRE;;19;RUE MARSOULAN;75012                                                                                                                                                   
6171;12;032;ECOLE ELEMENTAIRE B;;8;AVENUE LAMORICIERE;75012                                                                                                                                             
6172;12;033;ECOLE ELEMENTAIRE;;19;RUE MARSOULAN;75012                                                                                                                                                   
6173;12;034;COLLEGE GEORGES COURTELINE;;44;AVENUE DU DOCTEUR ARNOLD NETTER;75012                                                                                                                        
6174;12;035;COLLEGE GEORGES COURTELINE;;44;AVENUE DU DOCTEUR ARNOLD NETTER;75012                                                                                                                        
6175;12;036;ECOLE ELEMENTAIRE A;;10;AVENUE LAMORICIERE;75012                                                                                                                                            
6176;12;037;ECOLE ELEMENTAIRE A;;10;AVENUE LAMORICIERE;75012                                                                                                                                            
6177;12;038;ECOLE MATERNELLE;;16;RUE DE MONTEMPOIVRE;75012                                                                                                                                              
6178;12;039;ECOLE ELEMENTAIRE A;;83;AVENUE DU GENERAL MICHEL BIZOT;75012                                                                                                                                
6179;12;040;ECOLE ELEMENTAIRE A;;83;AVENUE DU GENERAL MICHEL BIZOT;75012                                                                                                                                
6180;12;041;ECOLE ELEMENTAIRE B;;253ter;AVENUE DAUMESNIL;75012                                                                                                                                          
6181;12;042;ECOLE ELEMENTAIRE B;;253ter;AVENUE DAUMESNIL;75012                                                                                                                                          
6182;12;043;ECOLE MATERNELLE;;253bis;AVENUE DAUMESNIL;75012                                                                                                                                             
6183;12;044;ECOLE MATERNELLE;;13;AVENUE ARMAND ROUSSEAU;75012                                                                                                                                           
6184;12;045;ECOLE ELEMENTAIRE B;;8;AVENUE LAMORICIERE;75012                                                                                                                                             
6185;12;046;ECOLE ELEMENTAIRE;;4;RUE DE POMMARD;75012                                                                                                                                                   
6186;12;047;ECOLE ELEMENTAIRE;;6;RUE DE POMMARD;75012                                                                                                                                                   
6187;12;048;ECOLE ELEMENTAIRE;;6;RUE DE POMMARD;75012                                                                                                                                                   
6188;12;049;ECOLE ELEMENTAIRE;;6;RUE BIGNON;75012                                                                                                                                                       
6189;12;050;ECOLE MATERNELLE;;70;AVENUE DAUMESNIL;75012                                                                                                                                                 
6190;12;051;ECOLE ELEMENTAIRE;;165;RUE DE BERCY;75012                                                                                                                                                   
6191;12;052;ECOLE ELEMENTAIRE;;40;BOULEVARD DIDEROT;75012                                                                                                                                               
6192;12;053;ECOLE MATERNELLE;;41;RUE TRAVERSIERE;75012                                                                                                                                                  
6193;12;054;LYCEE PROFESSIONNEL;;49;RUE DE CHARENTON;75012                                                                                                                                              
6194;12;055;ECOLE ELEMENTAIRE;;8;RUE CHARLES BAUDELAIRE;75012                                                                                                                                           
6195;12;056;COLLEGE;;12;RUE CHARLES BAUDELAIRE;75012                                                                                                                                                    
6196;12;057;ECOLE ELEMENTAIRE;;40;BOULEVARD DIDEROT;75012                                                                                                                                               
6197;12;058;ECOLE ELEMENTAIRE;;8;RUE CHARLES BAUDELAIRE;75012                                                                                                                                           
6198;12;059;ECOLE ELEMENTAIRE;;5;RUE JEAN BOUTON;75012                                                                                                                                                  
6199;12;060;ECOLE ELEMENTAIRE;;5;RUE JEAN BOUTON;75012                                                                                                                                                  
6505;12;061;ECOLE ELEMENTAIRE;;4;RUE DE POMMARD;75012                                                                                                                                                   
6200;13;001;MAIRIE D'ARRONDISSEMENT;;1;PLACE D ITALIE;75013                                                                                                                                             
6201;13;002;ECOLE ELEMENTAIRE;;13;RUE FAGON;75013                                                                                                                                                       
6202;13;003;ECOLE ELEMENTAIRE;;13;RUE FAGON;75013                                                                                                                                                       
6203;13;004;ECOLE ELEMENTAIRE A;;42;RUE JENNER;75013                                                                                                                                                    
6204;13;005;ECOLE ELEMENTAIRE A;;42;RUE JENNER;75013                                                                                                                                                    
6205;13;006;ECOLE ELEMENTAIRE B;;46;RUE JENNER;75013                                                                                                                                                    
6206;13;007;ECOLE ELEMENTAIRE B;;46;RUE JENNER;75013                                                                                                                                                    
6207;13;008;ECOLE MATERNELLE;;8;RUE RICAUT;75013                                                                                                                                                        
6208;13;009;ECOLE MATERNELLE;;8;RUE RICAUT;75013                                                                                                                                                        
6209;13;010;ECOLE ELEMENTAIRE;;173;RUE DU CHATEAU DES RENTIERS;75013                                                                                                                                    
6210;13;011;ECOLE ELEMENTAIRE;;173;RUE DU CHATEAU DES RENTIERS;75013                                                                                                                                    
6211;13;012;ECOLE ELEMENTAIRE A;;33;PLACE JEANNE D ARC;75013                                                                                                                                            
6212;13;013;ECOLE ELEMENTAIRE A;;33;PLACE JEANNE D ARC;75013                                                                                                                                            
6213;13;014;ECOLE MATERNELLE;;103;RUE DU CHATEAU DES RENTIERS;75013                                                                                                                                     
6214;13;015;ECOLE ELEMENTAIRE A;;57;RUE BAUDRICOURT;75013                                                                                                                                               
6215;13;016;ECOLE ELEMENTAIRE A;;57;RUE BAUDRICOURT;75013                                                                                                                                               
6216;13;017;ECOLE ELEMENTAIRE B;;55;RUE BAUDRICOURT;75013                                                                                                                                               
6217;13;018;ECOLE ELEMENTAIRE B;;55;RUE BAUDRICOURT;75013                                                                                                                                               
6218;13;019;ECOLE ELEMENTAIRE B;;47;AVENUE D IVRY;75013                                                                                                                                                 
6219;13;020;ECOLE ELEMENTAIRE;;3;RUE EMILE LEVASSOR;75013                                                                                                                                               
6220;13;021;ECOLE ELEMENTAIRE;;51;AVENUE DE LA PORTE D IVRY;75013                                                                                                                                       
6221;13;022;ECOLE ELEMENTAIRE;;9;RUE FRANC NOHAIN;75013                                                                                                                                                 
6222;13;023;ECOLE ELEMENTAIRE;;37;RUE DU CHATEAU DES RENTIERS;75013                                                                                                                                     
6223;13;024;ECOLE MATERNELLE;;40;RUE DU CHATEAU DES RENTIERS;75013                                                                                                                                      
6224;13;025;LYCEE PROFESSIONNEL GALILEE;;28;RUE DE PATAY;75013                                                                                                                                          
6225;13;026;LYCEE PROFESSIONNEL GALILEE;;28;RUE DE PATAY;75013                                                                                                                                          
6226;13;027;ECOLE MATERNELLE;;15;RUE DE DOMREMY;75013                                                                                                                                                   
6227;13;028;ECOLE ELEMENTAIRE B;;30;PLACE JEANNE D ARC;75013                                                                                                                                            
6228;13;029;ECOLE ELEMENTAIRE B;;30;PLACE JEANNE D ARC;75013                                                                                                                                            
6229;13;030;ECOLE MATERNELLE;;63;RUE DUNOIS;75013                                                                                                                                                       
6230;13;031;ECOLE ELEMENTAIRE;;64;RUE DUNOIS;75013                                                                                                                                                      
6231;13;032;ECOLE ELEMENTAIRE;;60;RUE DUNOIS;75013                                                                                                                                                      
6232;13;033;ECOLE ELEMENTAIRE;;8;RUE GEORGE BALANCHINE;75013                                                                                                                                            
6233;13;034;ECOLE POLYVALENTE;;21;RUE PRIMO LEVI;75013                                                                                                                                                  
6234;13;035;ECOLE ELEMENTAIRE;;103;AVENUE DE CHOISY;75013                                                                                                                                               
6235;13;036;ECOLE ELEMENTAIRE;;103;AVENUE DE CHOISY;75013                                                                                                                                               
6236;13;037;L E I GASTON BACHELARD;;2;RUE TAGORE;75013                                                                                                                                                  
6237;13;038;L E I GASTON BACHELARD;;2;RUE TAGORE;75013                                                                                                                                                  
6238;13;039;L E I GASTON BACHELARD;;2;RUE TAGORE;75013                                                                                                                                                  
6239;13;040;ECOLE MATERNELLE;;157;RUE DE TOLBIAC;75013                                                                                                                                                  
6240;13;041;ECOLE ELEMENTAIRE;;5;RUE DAMESME;75013                                                                                                                                                      
6241;13;042;COLLEGE EVARISTE GALOIS;;11;RUE DU DOCTEUR BOURNEVILLE;75013                                                                                                                                
6242;13;043;ECOLE MATERNELLE;;2;PLACE DES 44 ENFANTS D IZIEU;75013                                                                                                                                      
6243;13;044;ECOLE MATERNELLE;;8;RUE KUSS;75013                                                                                                                                                          
6244;13;045;ECOLE MATERNELLE;;8;RUE KUSS;75013                                                                                                                                                          
6245;13;046;ECOLE MATERNELLE;;84;BOULEVARD KELLERMANN;75013                                                                                                                                             
6246;13;047;LYCEE PROFESSIONNEL;;94;RUE BARRAULT;75013                                                                                                                                                  
6247;13;048;ECOLE ELEMENTAIRE A;;5;RUE DE LA PROVIDENCE;75013                                                                                                                                           
6248;13;049;ECOLE ELEMENTAIRE A;;5;RUE DE LA PROVIDENCE;75013                                                                                                                                           
6249;13;050;ECOLE ELEMENTAIRE B;;7;RUE DE LA PROVIDENCE;75013                                                                                                                                           
6250;13;051;COLLEGE GEORGES BRAQUE;;5;RUE HENRI BECQUE;75013                                                                                                                                            
6251;13;052;ECOLE ELEMENTAIRE;;16;RUE WURTZ;75013                                                                                                                                                       
6252;13;053;ECOLE ELEMENTAIRE;;16;RUE WURTZ;75013                                                                                                                                                       
6253;13;054;ECOLE MATERNELLE;;16;RUE WURTZ;75013                                                                                                                                                        
6254;13;055;ECOLE ELEMENTAIRE;;100;RUE DE LA GLACIERE;75013                                                                                                                                             
6255;13;056;COLLEGE DU MOULIN DES PRES;;18;RUE DU MOULIN DES PRES;75013                                                                                                                                 
6256;13;057;ECOLE ELEMENTAIRE;;38;RUE VANDREZANNE;75013                                                                                                                                                 
6257;13;058;ECOLE ELEMENTAIRE;;38;RUE VANDREZANNE;75013                                                                                                                                                 
6258;13;059;ECOLE MATERNELLE;;40;RUE VANDREZANNE;75013                                                                                                                                                  
6259;13;060;ECOLE SUPERIEURE ESTIENNE;;18;BOULEVARD AUGUSTE BLANQUI;75013                                                                                                                               
6260;13;061;ECOLE MATERNELLE;;2;RUE PAUL GERVAIS;75013                                                                                                                                                  
6261;13;062;ECOLE ELEMENTAIRE;;13;RUE VULPIAN;75013                                                                                                                                                     
6262;13;063;ECOLE ELEMENTAIRE;;140;RUE LEON MAURICE NORDMANN;75013                                                                                                                                      
6263;13;064;ECOLE MATERNELLE;;140;RUE LEON MAURICE NORDMANN;75013                                                                                                                                       
6264;13;065;ECOLE ELEMENTAIRE;;30;BOULEVARD ARAGO;75013                                                                                                                                                 
6265;13;066;ECOLE ELEMENTAIRE;;30;BOULEVARD ARAGO;75013                                                                                                                                                 
6266;13;067;ECOLE MATERNELLE;;11;RUE DE CROULEBARBE;75013                                                                                                                                               
7160;13;068;ECOLE ELEMENTAIRE;;40;RUE DU CHATEAU DES RENTIERS;75013                                                                                                                                     
7161;13;069;ECOLE ELEMENTAIRE;;9;RUE AUGUSTE PERRET;75013                                                                                                                                               
6267;14;001;ANNEXE DE LA MAIRIE D'ARRONDISSEMENT;;12;RUE DUROUCHOUX;75014                                                                                                                               
6268;14;002;ANNEXE DE LA MAIRIE D'ARRONDISSEMENT;;12;RUE DUROUCHOUX;75014                                                                                                                               
6269;14;003;ECOLE ELEMENTAIRE;;46;RUE BOULARD;75014                                                                                                                                                     
6273;14;004;ECOLE ELEMENTAIRE;;46;RUE BOULARD;75014                                                                                                                                                     
6270;14;005;COLLEGE JEAN MOULIN;;75;RUE D ALESIA;75014                                                                                                                                                  
6272;14;006;COLLEGE JEAN MOULIN;;75;RUE D ALESIA;75014                                                                                                                                                  
6279;14;007;COLLEGE JEAN MOULIN;;75;RUE D ALESIA;75014                                                                                                                                                  
6280;14;008;COLLEGE ALPHONSE DAUDET;;93;RUE D ALESIA;75014                                                                                                                                              
6275;14;009;COLLEGE ALPHONSE DAUDET;;93;RUE D ALESIA;75014                                                                                                                                              
6276;14;010;ECOLE MATERNELLE;;22;RUE ANTOINE CHANTIN;75014                                                                                                                                              
6277;14;011;ECOLE ELEMENTAIRE;;20;RUE ANTOINE CHANTIN;75014                                                                                                                                             
6281;14;012;ECOLE ELEMENTAIRE;;5;RUE PRISSE D AVENNES;75014                                                                                                                                             
6282;14;013;ECOLE ELEMENTAIRE;;5;RUE PRISSE D AVENNES;75014                                                                                                                                             
6284;14;014;ECOLE ELEMENTAIRE;;12;RUE JEAN ZAY;75014                                                                                                                                                    
6285;14;015;ECOLE ELEMENTAIRE;;71;RUE DE L OUEST;75014                                                                                                                                                  
6288;14;016;ECOLE ELEMENTAIRE;;5;RUE ASSELINE;75014                                                                                                                                                     
6289;14;017;ECOLE ELEMENTAIRE;;5;RUE ASSELINE;75014                                                                                                                                                     
6292;14;018;ECOLE MATERNELLE;;55;RUE MAURICE RIPOCHE;75014                                                                                                                                              
6294;14;019;ECOLE ELEMENTAIRE;;12;RUE SEVERO;75014                                                                                                                                                      
6291;14;020;COLLEGE GIACOMETTI;;7;RUE DU CANGE;75014                                                                                                                                                    
6290;14;021;ECOLE ELEMENTAIRE;;134;RUE DE L OUEST;75014                                                                                                                                                 
6287;14;022;ECOLE ELEMENTAIRE;;134;RUE DE L OUEST;75014                                                                                                                                                 
6760;14;023;ECOLE MATERNELLE;;10;RUE SEVERO;75014                                                                                                                                                       
6293;14;024;ECOLE ELEMENTAIRE;;48;RUE HIPPOLYTE MAINDRON;75014                                                                                                                                          
6296;14;025;ECOLE ELEMENTAIRE;;48;RUE HIPPOLYTE MAINDRON;75014                                                                                                                                          
6314;14;026;ECOLE ELEMENTAIRE;;87;BOULEVARD ARAGO;75014                                                                                                                                                 
6315;14;027;COLLEGE SAINT-EXUPERY;;89;BOULEVARD ARAGO;75014                                                                                                                                             
6316;14;028;BATIMENT ADMINISTRATIF;;9;RUE VICTOR SCHOELCHER;75014                                                                                                                                       
6321;14;029;BATIMENT ADMINISTRATIF;;9;RUE VICTOR SCHOELCHER;75014                                                                                                                                       
6317;14;030;LYCEE PAUL BERT;;9;RUE HUYGHENS;75014                                                                                                                                                       
6318;14;031;LYCEE PAUL BERT;;9;RUE HUYGHENS;75014                                                                                                                                                       
6319;14;032;ECOLE ELEMENTAIRE;;24;RUE DELAMBRE;75014                                                                                                                                                    
6320;14;033;ECOLE MATERNELLE;;24;RUE DELAMBRE;75014                                                                                                                                                     
6307;14;034;LYCEE TECHNOLOGIQUE EMILE DUBOIS;;14;RUE EMILE DUBOIS;75014                                                                                                                                 
6308;14;035;ECOLE ELEMENTAIRE;;12;RUE D ALESIA;75014                                                                                                                                                    
6309;14;036;ECOLE ELEMENTAIRE;;14;RUE D ALESIA;75014                                                                                                                                                    
6310;14;037;ECOLE ELEMENTAIRE;;12;RUE D ALESIA;75014                                                                                                                                                    
6312;14;038;ECOLE MATERNELLE;;3bis;RUE D ALESIA;75014                                                                                                                                                   
6313;14;039;ECOLE POLYVALENTE;;13;AVENUE DE LA SIBELLE;75014                                                                                                                                            
6311;14;040;STADE CHARLETY;;1;AVENUE PIERRE DE COUBERTIN;75013                                                                                                                                          
6271;14;041;ECOLE MATERNELLE;;53;RUE SARRETTE;75014                                                                                                                                                     
6274;14;042;LYCEE LUCAS DE NEHOU;;19;RUE FRIANT;75014                                                                                                                                                   
6283;14;043;STADE ELISABETH;;7;AVENUE PAUL APPELL;75014                                                                                                                                                 
6278;14;044;STADE ELISABETH;;7;AVENUE PAUL APPELL;75014                                                                                                                                                 
6297;14;045;ECOLE MATERNELLE;;48;RUE HIPPOLYTE MAINDRON;75014                                                                                                                                           
6295;14;046;ECOLE MATERNELLE;;48;RUE HIPPOLYTE MAINDRON;75014                                                                                                                                           
6286;14;047;ECOLE MATERNELLE;;35;RUE DE L ABBE CARTON;75014                                                                                                                                             
6298;14;048;ECOLE ELEMENTAIRE;;28;RUE PIERRE LAROUSSE;75014                                                                                                                                             
6299;14;049;ECOLE ELEMENTAIRE;;28;RUE PIERRE LAROUSSE;75014                                                                                                                                             
6301;14;050;ECOLE MATERNELLE;;2;RUE MAURICE ROUVIER;75014                                                                                                                                               
6300;14;051;ECOLE ELEMENTAIRE;;4;RUE MAURICE ROUVIER;75014                                                                                                                                              
6302;14;052;ECOLE ELEMENTAIRE;;5;SQUARE ALAIN FOURNIER;75014                                                                                                                                            
6306;14;053;ECOLE ELEMENTAIRE;;5;SQUARE ALAIN FOURNIER;75014                                                                                                                                            
6303;14;054;ECOLE MATERNELLE;;7;AVENUE MAURICE D OCAGNE;75014                                                                                                                                           
6305;14;055;ECOLE MATERNELLE;;7;AVENUE MAURICE D OCAGNE;75014                                                                                                                                           
6304;14;056;LYCEE FRANCOIS VILLON;;16;AVENUE MARC SANGNIER;75014                                                                                                                                        
6322;15;001;MAIRIE D ARRONDISSEMENT;;31;RUE PECLET;75015                                                                                                                                                
6323;15;002;MAIRIE D ARRONDISSEMENT;;31;RUE PECLET;75015                                                                                                                                                
7261;15;003;LYCEE CAMILLE SEE;;11;RUE LEON LHERMITTE;75015                                                                                                                                              
5856;15;004;LYCEE CAMILLE SEE;;11;RUE LEON LHERMITTE;75015                                                                                                                                              
5857;15;005;LYCEE CAMILLE SEE;;11;RUE LEON LHERMITTE;75015                                                                                                                                              
5858;15;006;ECOLE ELEMENTAIRE;;36;RUE VIOLET;75015                                                                                                                                                      
5855;15;007;COLLEGE CLAUDE DEBUSSY;;4;PLACE DU COMMERCE;75015                                                                                                                                           
5854;15;008;COLLEGE CLAUDE DEBUSSY;;4;PLACE DU COMMERCE;75015                                                                                                                                           
5853;15;009;COLLEGE CLAUDE DEBUSSY;;4;PLACE DU COMMERCE;75015                                                                                                                                           
5851;15;010;LYCEE D'ENSEIGNEMENT PROFESSIONNEL;;62;RUE SAINT CHARLES;75015                                                                                                                              
5852;15;011;LYCEE D ENSEIGNEMENT PROFESSIONNEL;;62;RUE SAINT CHARLES;75015                                                                                                                              
5859;15;012;ECOLE ELEMENTAIRE;;12;RUE FONDARY;75015                                                                                                                                                     
5860;15;013;ECOLE ELEMENTAIRE;;12;RUE FONDARY;75015                                                                                                                                                     
5861;15;014;ECOLE ELEMENTAIRE;;25;RUE ROUELLE;75015                                                                                                                                                     
5862;15;015;ECOLE ELEMENTAIRE;;25;RUE ROUELLE;75015                                                                                                                                                     
5863;15;016;ECOLE MATERNELLE;;18;RUE DE LA FEDERATION;75015                                                                                                                                             
7460;15;017;ECOLE MATERNELLE;;3;PLACE DU CARDINAL AMETTE;75015                                                                                                                                          
5864;15;018;ECOLE MATERNELLE;;3;PLACE DU CARDINAL AMETTE;75015                                                                                                                                          
5865;15;019;ECOLE MATERNELLE;;3;PLACE DU CARDINAL AMETTE;75015                                                                                                                                          
5866;15;020;ECOLE ELEMENTAIRE;;5;PLACE DU CARDINAL AMETTE;75015                                                                                                                                         
5867;15;021;ECOLE ELEMENTAIRE;;5;PLACE DU CARDINAL AMETTE;75015                                                                                                                                         
5868;15;022;ECOLE ELEMENTAIRE;;5;PLACE DU CARDINAL AMETTE;75015                                                                                                                                         
5869;15;023;ECOLE ELEMENTAIRE;;33bis;RUE MIOLLIS;75015                                                                                                                                                  
5870;15;024;ECOLE ELEMENTAIRE;;33bis;RUE MIOLLIS;75015                                                                                                                                                  
5871;15;025;ECOLE ELEMENTAIRE;;33bis;RUE MIOLLIS;75015                                                                                                                                                  
5872;15;026;ECOLE MATERNELLE;;33;RUE DE L AMIRAL ROUSSIN;75015                                                                                                                                          
5873;15;027;ECOLE ELEMENTAIRE;;35;RUE DE L AMIRAL ROUSSIN;75015                                                                                                                                         
5874;15;028;ECOLE ELEMENTAIRE;;35;RUE DE L AMIRAL ROUSSIN;75015                                                                                                                                         
5875;15;029;COLLEGE GEORGES DUHAMEL;;13;RUE DES VOLONTAIRES;75015                                                                                                                                       
5876;15;030;COLLEGE GEORGES DUHAMEL;;13;RUE DES VOLONTAIRES;75015                                                                                                                                       
5877;15;031;LYCEE BUFFON;;166;RUE DE VAUGIRARD;75015                                                                                                                                                    
5878;15;032;LYCEE BUFFON;;166;RUE DE VAUGIRARD;75015                                                                                                                                                    
5879;15;033;LYCEE BUFFON;;166;RUE DE VAUGIRARD;75015                                                                                                                                                    
5880;15;034;ECOLE MATERNELLE;;149;RUE DE VAUGIRARD;75015                                                                                                                                                
5881;15;035;ECOLE ELEMENTAIRE;;20;RUE FALGUIERE;75015                                                                                                                                                   
5882;15;036;ECOLE ELEMENTAIRE;;20;RUE FALGUIERE;75015                                                                                                                                                   
5883;15;037;ECOLE ELEMENTAIRE;;11;RUE VIGEE LEBRUN;75015                                                                                                                                                
5887;15;038;ECOLE MATERNELLE;;15;RUE ARISTIDE MAILLOL;75015                                                                                                                                             
5886;15;039;ECOLE MATERNELLE;;15;RUE ARISTIDE MAILLOL;75015                                                                                                                                             
5884;15;040;ECOLE ELEMENTAIRE;;17;RUE VIGEE LEBRUN;75015                                                                                                                                                
5885;15;041;ECOLE ELEMENTAIRE;;17;RUE VIGEE LEBRUN;75015                                                                                                                                                
7260;15;042;ECOLE ELEMENTAIRE;;11;RUE VIGEE LEBRUN;75015                                                                                                                                                
6333;15;043;ECOLE MATERNELLE;;102;RUE D ALLERAY;75015                                                                                                                                                   
6334;15;044;ECOLE MATERNELLE;;66;RUE DE LA PROCESSION;75015                                                                                                                                             
6335;15;045;ECOLE ELEMENTAIRE;;15;RUE DE CHERBOURG;75015                                                                                                                                                
6336;15;046;ECOLE ELEMENTAIRE;;15;RUE DE CHERBOURG;75015                                                                                                                                                
6337;15;047;ECOLE ELEMENTAIRE;;15;RUE DE CHERBOURG;75015                                                                                                                                                
6340;15;048;ECOLE ELEMENTAIRE;;5;AVENUE DE LA PORTE BRANCION;75015                                                                                                                                      
6341;15;049;ECOLE MATERNELLE;;5;AVENUE DE LA PORTE BRANCION;75015                                                                                                                                       
6338;15;050;ECOLE MATERNELLE;;40;RUE DES MORILLONS;75015                                                                                                                                                
6339;15;051;ECOLE MATERNELLE;;40;RUE DES MORILLONS;75015                                                                                                                                                
6342;15;052;MAISON DES ASSOCIATIONS DU 15EME ARRONDISSEMENT;;22;RUE DE LA SAIDA;75015                                                                                                                   
6343;15;053;ECOLE MATERNELLE;;99;RUE OLIVIER DE SERRES;75015                                                                                                                                            
6344;15;054;ECOLE ELEMENTAIRE;;27;RUE OLIVIER DE SERRES;75015                                                                                                                                           
6345;15;055;ECOLE ELEMENTAIRE;;27;RUE OLIVIER DE SERRES;75015                                                                                                                                           
6346;15;056;EX-ECOLE DOMBASLE;;28;RUE DOMBASLE;75015                                                                                                                                                    
6347;15;057;EX-ECOLE DOMBASLE;;28;RUE DOMBASLE;75015                                                                                                                                                    
6328;15;058;ECOLE ELEMENTAIRE;;1;RUE CORBON;75015                                                                                                                                                       
6332;15;059;ECOLE ELEMENTAIRE;;1;RUE CORBON;75015                                                                                                                                                       
6329;15;060;LYCEE D ENSEIGNEMENT COMMERCIAL;;1;RUE CORBON;75015                                                                                                                                         
6330;15;061;ECOLE ELEMENTAIRE;;1;RUE CORBON;75015                                                                                                                                                       
6327;15;062;ECOLE ELEMENTAIRE;;1;RUE CORBON;75015                                                                                                                                                       
6324;15;063;ECOLE MATERNELLE;;6;RUE GERBERT;75015                                                                                                                                                       
6325;15;064;MAIRIE D'ARRONDISSEMENT;;31;RUE PECLET;75015                                                                                                                                                
6326;15;065;LYCEE CAMILLE SEE;;11;RUE LEON LHERMITTE;75015                                                                                                                                              
6348;15;066;ECOLE ELEMENTAIRE;;10;RUE SAINT LAMBERT;75015                                                                                                                                               
6349;15;067;GROUPE D'ENSEIGNEMENT TECHNIQUE DU BATIMENT;;15;RUE SAINT LAMBERT;75015                                                                                                                     
6350;15;068;ECOLE MATERNELLE;;2;RUE THEODORE DECK;75015                                                                                                                                                 
6351;15;069;ECOLE ELEMENTAIRE;;10;RUE SAINT LAMBERT;75015                                                                                                                                               
6352;15;070;UFR STAPS - UNIVERSITE PARIS DESCARTES;;1;RUE LACRETELLE;75015                                                                                                                              
6353;15;071;UFR STAPS - UNIVERSITE PARIS DESCARTES;;1;RUE LACRETELLE;75015                                                                                                                              
6354;15;072;LYCEE LOUIS ARMAND;;319;RUE LECOURBE;75015                                                                                                                                                  
6355;15;073;LYCEE LOUIS ARMAND;;319;RUE LECOURBE;75015                                                                                                                                                  
6356;15;074;ECOLE ELEMENTAIRE;;146;AVENUE FELIX FAURE;75015                                                                                                                                             
6357;15;075;ECOLE ELEMENTAIRE;;146;AVENUE FELIX FAURE;75015                                                                                                                                             
6358;15;076;ECOLE POLYVALENTE;;3;BOULEVARD DES FRERES VOISIN;75015                                                                                                                                      
6359;15;077;ECOLE MATERNELLE;;95;RUE BALARD;75015                                                                                                                                                       
6360;15;078;COLLEGE ANDRE CITROEN;;208;RUE SAINT CHARLES;75015                                                                                                                                          
6361;15;079;COLLEGE ANDRE CITROEN;;208;RUE SAINT CHARLES;75015                                                                                                                                          
6362;15;080;ECOLE MATERNELLE;;72;RUE GUTENBERG;75015                                                                                                                                                    
6363;15;081;ECOLE ELEMENTAIRE;;50;RUE GUTENBERG;75015                                                                                                                                                   
6364;15;082;ECOLE ELEMENTAIRE;;50;RUE GUTENBERG;75015                                                                                                                                                   
6365;15;083;COLLEGE GUILLAUME APOLLINAIRE;;39;AVENUE EMILE ZOLA;75015                                                                                                                                   
6366;15;084;ECOLE ELEMENTAIRE;;9;RUE LACORDAIRE;75015                                                                                                                                                   
6367;15;085;ECOLE POLYVALENTE;;78;RUE DE LA CONVENTION;75015                                                                                                                                            
6368;15;086;ECOLE ELEMENTAIRE;;56;AVENUE FELIX FAURE;75015                                                                                                                                              
6369;15;087;ECOLE ELEMENTAIRE;;56;AVENUE FELIX FAURE;75015                                                                                                                                              
6370;15;088;ECOLE MATERNELLE;;10;RUE FRANCOIS COPPEE;75015                                                                                                                                              
6371;15;089;ECOLE ELEMENTAIRE;;14;RUE FRANCOIS COPPEE;75015                                                                                                                                             
6372;15;090;MACIF;;17;PLACE ETIENNE PERNET;75015                                                                                                                                                        
6373;15;091;MACIF;;17;PLACE ETIENNE PERNET;75015                                                                                                                                                        
6374;15;092;ECOLE SAINTE-ELISABETH;;110;RUE DE LOURMEL;75015                                                                                                                                            
6375;15;093;ECOLE ELEMENTAIRE;;7;RUE LACORDAIRE;75015                                                                                                                                                   
5849;15;094;COLLEGE GUILLAUME APOLLINAIRE;;39;AVENUE EMILE ZOLA;75015                                                                                                                                   
5850;15;095;COLLEGE GUILLAUME APOLLINAIRE;;39;AVENUE EMILE ZOLA;75015                                                                                                                                   
