id,lon,lat
380472,-122.186548,37.695622
228417,-122.474391,37.7157762
1104910,-122.4499886,37.7310722
204977,-122.1533,37.7621534
356212,-122.2134904,37.4834076
455398,-122.4466418,37.7942106
56273,-122.4402512,37.7298523
190522,-122.3948638,37.7684634
1136502,-122.448477,37.7359437
218551,-122.5970631,37.9437951
192441,-122.4771296,37.7552018
192442,-122.477629,37.755178
567938,-122.0576305,37.6650705
858167,-122.46977,37.8030066
1188490,-122.3453307,37.5823769
622331,-122.1803142,37.4588253
1195331,-122.3096766,37.7879231
481996,-122.5565844,37.90068
143164,-122.4345549,37.7840856
143163,-122.4346019,37.7843006
143162,-122.4345849,37.7842112
143165,-122.4345411,37.7840088
66870,-122.444254,37.726739
60981,-122.4487173,37.7392746
136680,-122.161776,37.8467473
241822,-122.3714319,37.5994815
154076,-122.2514256,37.8704155
145088,-122.4245422,37.7697448
441370,-122.4513312,37.7585902
1193537,-122.198325,37.7913586
1193541,-122.1982896,37.7913098
193108,-122.4236137,37.7729576
193109,-122.4237089,37.7734327
241066,-122.4598544,37.7989336
58751,-122.405449,37.7872127
58750,-122.4053635,37.7867699
488536,-122.2884404,37.7801535
61285,-122.4691715,37.8009488
61287,-122.4690532,37.8019916
235325,-122.4761149,37.7208959
1126056,-122.4093259,37.7849324
587005,-122.4513139,37.7452099
893616,-122.2965145,37.5467765
376446,-122.221537,37.907934
376447,-122.221274,37.908055
76433,-122.2757849,37.5638129
373194,-122.4481364,37.6790618
651635,-122.5092869,37.7704252
70952,-122.4650396,37.7406481
367390,-122.2672202,37.8655281
383799,-122.1458472,37.7473188
1046513,-122.2508126,37.8696078
837362,-122.3887928,37.7403398
510855,-122.4103212,37.8030309
520336,-122.4450255,37.5607185
61997,-122.4111127,37.7437295
61998,-122.4382824,37.7348652
388749,-122.378171,37.727562
71810,-122.410779,37.794122
71809,-122.50468,37.773505
70791,-122.4222174,37.7894028
70788,-122.4155691,37.7902533
70790,-122.418843,37.78983
70789,-122.417205,37.790045
76302,-122.3378989,37.5320577
57306,-122.4096006,37.739727
552096,-122.3760562,37.6026571
880824,-122.45489,37.7314444
234473,-122.5013306,37.7323115
1192352,-122.0472164,37.5576794
76345,-122.1345658,37.4585764
381846,-122.2179254,37.760473
201175,-122.5453967,37.8494097
63639,-122.474686,37.774877
63638,-122.474821,37.776742
354714,-122.0763255,37.5675907
832223,-122.2899743,37.8071563
644969,-122.3929998,37.7644374
744803,-122.2175762,37.4911012
55965,-122.4035259,37.7481267
201476,-122.3129893,37.8860628
517624,-122.2836766,37.5253753
104857,-122.2548911,37.8066704
53797,-122.1770716,37.9032941
349319,-122.0184321,37.5737611
1406009,-122.066139,37.661804
504765,-122.220784,37.4776047
629939,-122.3953592,37.7867379
104631,-122.3650564,37.8101984
64622,-122.435157,37.718508
64623,-122.434354,37.718125
64624,-122.433555,37.717744
521173,-122.3720898,37.4629932
1408291,-122.3926702,37.7685602
898020,-122.4634196,37.7115283
74276,-122.444872,37.76051
204592,-122.4241826,37.617474
204589,-122.4189981,37.5959916
204587,-122.4122363,37.5891333
377233,-122.253614,37.9412
377234,-122.247001,37.936032
377232,-122.253379,37.940908
377235,-122.246987,37.935894
62184,-122.3895065,37.7604386
62183,-122.389733,37.762986
62185,-122.389248,37.757884
485196,-122.2521824,37.8917495
642820,-122.220982,37.4792363
642823,-122.2104288,37.4764391
261326,-122.0161928,37.8394746
1390959,-122.4214516,37.7666846
1390953,-122.4213804,37.7668066
1390957,-122.4214784,37.7669348
1390956,-122.4213648,37.7666855
352136,-122.5096335,37.5607567
565666,-122.1535363,37.7837046
270804,-122.4273735,37.7440183
325821,-122.2629978,37.8020312
1193799,-122.1949679,37.7878582
126258,-122.2124212,37.8296534
126250,-122.2110823,37.829606
126257,-122.2126873,37.8301009
238993,-122.4168346,37.8048331
238992,-122.4168498,37.8049776
414371,-122.3470476,37.5781283
381098,-122.235781,37.74804
381096,-122.234812,37.748057
381097,-122.23513,37.748068
14423,-122.0802439,37.6711022
1138009,-122.2645457,37.7965711
1138007,-122.2641,37.7967715
70526,-122.424585,37.7761967
74807,-122.4777921,37.7991818
56395,-122.468024,37.773304
56396,-122.469092,37.773257
223566,-122.5031409,37.7305576
1046128,-122.2918204,37.8907984
68890,-122.435302,37.796158
68888,-122.428725,37.796992
68887,-122.425437,37.797408
68886,-122.4238693,37.7976138
68885,-122.4205011,37.7980473
243508,-122.4363044,37.4688666
57671,-122.428473,37.77906
