id,lon,lat
67364,-122.425536,37.736733
67366,-122.4236498,37.7366816
67365,-122.4242163,37.7367427
445061,-122.3957425,37.7111037
714806,-122.4226183,37.7179562
60544,-122.443261,37.757762
36967,-122.3862824,37.7690052
61411,-122.359945,37.726154
61412,-122.362507,37.72556
62045,-122.4028044,37.801267
145820,-122.4049551,37.7385675
63917,-122.4666,37.752803
63916,-122.464462,37.752899
199079,-122.3876963,37.7698814
68513,-122.4600538,37.7392939
404044,-122.4139056,37.7988761
67502,-122.444119,37.789457
67503,-122.4443,37.790327
67500,-122.4427832,37.7828195
67501,-122.44356,37.786691
75604,-122.4293391,37.7085688
61493,-122.3995584,37.7153921
58812,-122.3977235,37.7332871
58811,-122.398585,37.733639
65010,-122.4542907,37.7728943
62228,-122.400389,37.762346
62227,-122.400633,37.764898
72536,-122.4110359,37.7970369
72541,-122.4323269,37.7122513
75304,-122.4965413,37.7338736
60440,-122.410498,37.745571
60439,-122.4089677,37.7456361
401668,-122.3913104,37.7719007
66171,-122.390454,37.760424
57006,-122.5095287,37.7700278
56353,-122.4032974,37.7745433
66832,-122.422007,37.805497
58148,-122.5068852,37.7435492
60674,-122.3999465,37.7888214
601851,-122.4668549,37.8055986
601854,-122.4659141,37.8063086
74324,-122.4778495,37.7910528
60919,-122.416758,37.7356049
60918,-122.4166934,37.736325
60917,-122.4166097,37.7372572
59376,-122.3891125,37.7395794
62780,-122.4750912,37.7211045
58173,-122.4141073,37.7914214
58172,-122.4124603,37.7916331
58171,-122.411712,37.791722
59428,-122.4429086,37.762029
58556,-122.471811,37.7657345
74950,-122.408433,37.7967064
74949,-122.4080805,37.7949633
74947,-122.4072142,37.7906982
74948,-122.4076128,37.7926346
870130,-122.4581689,37.7276963
57371,-122.395046,37.741937
57370,-122.373268,37.729641
57369,-122.372584,37.729255
160249,-122.4426583,37.7990516
67023,-122.450518,37.7441984
68354,-122.478289,37.792414
63531,-122.493126,37.7319362
177184,-122.4237099,37.7729465
177185,-122.4238976,37.7738992
68644,-122.4713124,37.8083503
63372,-122.422622,37.7487695
58039,-122.4598624,37.7410611
235288,-122.438466,37.7191338
58220,-122.476437,37.784271
60865,-122.4400821,37.7423363
60867,-122.443346,37.713928
60866,-122.4406269,37.742357
1146264,-122.4862109,37.789333
