id,osmid,name,lanes
9453,204837502,Kyne Street East,
9454,204884121,Market Street,
9455,204884378,Market Street,
9456,204884387,Market Street,
9457,204884397,Market Street,
9458,204963435,Market Street,
9459,204963504,Market Street,
9460,204963630,Market Street,
9461,204963631,Market Street,
9462,204963632,Polk Street,
9463,204964259,Fell Street,
9464,204964546,Oak Street,
9465,204964658,Market Street,
9466,204964839,Market Street,
9467,204965181,Market Street,
9468,204965468,Fell Street,
9469,204967524,Bay Street,
9470,204967525,Bay Street,
9471,204967526,Bay Street,
9472,204967527,Bay Street,
9473,204967528,Larkin Street,
9474,204968628,Bay Street,
9475,204969401,Cutting Boulevard,
9476,205473350,Tubman Drive,
9477,205473351,Dunbar Drive,
9478,205473353,Dunbar Drive,
9479,205473362,Armstrong Drive,
9480,205473367,Clemente Drive,
9481,205473370,Hawkins Drive,
9482,205473375,Ellington Way,
9483,205473377,Tubman Drive,
9484,205473382,Tanner Way,
9485,205473384,Hawkins Drive,
9486,205588536,Regatta Drive,
9487,205588548,Regatta Drive,
9488,205588552,Channel Way,
9489,205588566,Estero Way,
9490,205588583,Channel Way,
9491,205588588,Estero Way,
9492,205644309,The Nave,
9493,205861393,Autumnwood Court,
9494,205861394,Briarcrest Court,
9495,205861397,Terra Granada Drive,
9496,206054421,Wales Drive,
9497,206054422,Whitehall Court,
9498,206054424,Comstock Drive,
9499,206055731,Bunker Road,
9500,206463559,Oak Lane,
9501,206463560,EBMUD Fire Road,
9502,206463561,EBMUD Fire Road,
9503,206463570,EBMUD Fire Road,
9504,206463571,Flicker Ridge,
9505,206629822,Stockton Street,
9506,206662304,Union Street,
9507,206679802,Green Street,
9508,206938920,Ravenna Way,
9509,206938924,Toscana Way,
9510,206938927,Toscana Way,
9511,206938931,Montevina Way,
9512,206942920,Montevina Way,
9513,206942922,Montevina Way,
9514,206943820,Cornucopia Way,
9515,206943822,Cottage Park Drive,
9516,206943828,Snapdragon Way,
9517,207126347,Phyllis Ellman Trail,
9518,207126878,Reed Ranch Fire Road,
9519,207140268,Addison Street,
9520,207140270,Bay Trail,
9521,207761516,Market Street,
9522,208136568,California Street,
9523,208358324,Ohlone Greenway,3
9524,208358325,Ohlone Greenway,3
9525,208358327,Ohlone Greenway,3
9526,208358329,Ohlone Greenway,
9527,209119054,D Street,
9528,209305478,Colby Street,
9529,209725946,Bunker Road,
9530,209962130,Main Street,
9531,210193715,Buchanan Avenue,
9532,210657539,Bunker Road,
9533,210657540,Bunker Road,
9534,210657541,Lagoon Trail,
9535,210657542,Lagoon Trail,
9536,211903631,EBMUD,
9537,212214143,Market Street,
9538,212214144,Polk Street,
9539,213289572,Hayward Boulevard,
9540,213289573,Hayward Boulevard,
9541,213289577,Orchard Avenue,
9542,213292813,Stonebrae Country Club Drive,
9543,213292815,Stonebrae Country Club Drive,
9544,213350997,West Tennyson Road,
9545,214012504,Skyline Boulevard,
9546,214037656,Galewood Circle,
9547,214037658,Galewood Circle,
9548,214037664,Oak Knoll Drive,
9549,214504527,Tiburon Ridge Trail,
9550,214504531,Green Tank Fire Road,
9551,214514823,Geneva Avenue,
9552,214514825,Mission Street,
9553,214514827,Mission Street,
9554,214514829,Mission Street,
9555,214545530,5th Street,
9556,214800326,Lyford Fire Road,
9557,214800327,Heathcliff Fire Road,
9558,215164436,Melrose Avenue,
9559,215327943,golden gate park disc golf course front nine,
9560,215327944,golden gate park disc golf course back 9,
9561,215431589,Duboce Avenue,
9562,215515750,Octavia Street,
9563,215524529,Berry Street,
9564,215527390,Mission Bay Boulevard North,
9565,215528938,Mission Bay Boulevard South,
9566,215528940,Mission Bay Drive,
9567,215531273,Daggett Street,
9568,215704541,Duboce Avenue,
9569,215819133,Alert Alley,
9570,215819141,Bayside Village Place,
9571,215819163,Bayside Village Place,
9572,215819167,Clinton Park,
9573,215819180,Clyde Street,
9574,215819183,Dolores Street,
9575,215819192,Hidalgo Terrace,
9576,215819205,Laguna Street,
9577,215819215,Lusk Street,
9578,215819222,Lusk Street,
9579,215845471,Washington Boulevard,
9580,215848108,Arguello Boulevard,
9581,215848109,Cityview Way,
9582,215848110,Marview Way,
9583,215848113,Midcrest Way,
9584,215848115,Mountain Spring Avenue,
9585,215848117,Palo Alto Avenue,
9586,215848120,Palo Alto Avenue,
9587,215848122,Panorama Drive,
9588,215848123,Parker Avenue,
9589,215848124,Roosevelt Way,2
9590,215848125,Skyview Way,
9591,215848126,Stanyan Street,
9592,215848127,Stanyan Street,
9593,215848128,Twin Peaks Boulevard,
9594,215848129,Ulloa Street,
9595,215848130,Ulloa Street,
9596,215848131,Vicente Street,
9597,215848132,Vicente Street,
9598,215848142,20th Avenue,
9599,215879076,BFI Landfill,
9600,215879087,4th Street,
9601,215961475,Guy Place,
9602,215968721,Buena Vista Avenue West,
9603,215968722,Buena Vista Avenue West,
9604,215972799,Flint Street,
9605,215972801,Levant Street,
9606,215972802,States Street,
9607,215972804,States Street,
9608,216018285,Duboce Avenue,
9609,216881160,Bayshore Freeway,4
9610,216881162,Bayshore Freeway,4
9611,216881163,Bayshore Freeway,4
9612,216881164,Bayshore Freeway,4
9613,216881165,Bayshore Freeway,4
9614,216881166,Bayshore Freeway,4
9615,216932378,Bayshore Freeway,4
9616,216932380,Bayshore Freeway,4
9617,216932391,Bayshore Freeway,4
9618,216932392,Bayshore Freeway,4
9619,216932393,Bayshore Freeway,4
9620,216932394,Bayshore Freeway,4
9621,216932396,Bayshore Freeway,4
9622,216932399,Bayshore Freeway,4
9623,217040726,North McDonnell Road,
9624,217322969,Church Street,1
9625,217323244,Church Street,3
9626,217358397,Church Street,
9627,217358401,30th Street,
9628,217358402,30th Street,
9629,217358403,30th Street,
9630,217365079,Liberty Street,
9631,217365080,Liberty Street,
9632,217379244,Miramar Terrace,
9633,217507173,Spice Rd,
9634,217582796,Bayshore Freeway,4
9635,217582797,Bayshore Freeway,4
9636,217620003,O&apos;Farrell Street,
9637,217621104,Judah Street,
9638,217622184,Judah Street,
9639,217622185,Judah Street,
9640,217752750,El Camino Real,
9641,217755198,Mahogany Row,
9642,218146840,Division Street,
9643,218401773,Lower Packrat Trail,
9644,218401774,Lower Packrat Trail,
9645,218709567,Sequoia Way,
9646,218709569,Sequoia Way,
9647,218810519,Palomar Oaks Lane,
9648,218810521,Palomar Oaks Lane,
9649,218810523,Palomar Oaks Lane,
9650,219035846,Saturn Steps,
9651,219171855,Taylor Road,
9652,219171856,Lincoln Boulevard,
9653,219171857,Lincoln Boulevard,
9654,219171858,Battery Blaney Road,
9655,219171860,Graham Street,
9656,219356290,Grand Avenue,4
9657,219445986,Brookdale Avenue,
9658,219477229,Plaskon Nature Trail,
9659,219481812,Wordsworth Court,
9660,219543431,McSherry Lane,
9661,219543433,Silva Lane,
9662,219545039,Acalanes Drive,
9663,219545058,Parkside Drive,
9664,219545059,Parkside Drive,
9665,219545062,Player Court,
9666,219545073,72nd Avenue,
9667,219545672,Excelsior Avenue,
9668,219545673,Galvez Ave; Hawes Street,
9669,219545675,Vienna Street,
9670,219620103,Official Way,
9671,219620104,Warden&apos;s Drive,
9672,219620105,San Quentin Terrace,
9673,220038997,Hegenberger Expressway,
9674,220038998,Hegenberger Expressway,
9675,220039002,Hegenberger Expressway,
9676,220137959,Bosworth Street,
9677,220137963,Brompton Avenue,
9678,220137966,Brompton Avenue,
9679,220260113,Iron Horse Court,
9680,220260116,Litina Lane,
9681,220260130,South Broadway,
9682,220260131,South Broadway,
9683,220260132,South Broadway,
9684,220310687,Verna Court,
9685,220310688,Verna Court,
9686,220378121,Esmeralda/Franconia Steps,
9687,220383179,Sutrito Tower,
9688,220400191,Stanton Place,
9689,220424216,20th Street,
9690,220677320,Hill Court Steps,
9691,220934467,Halleck Street,
9692,221228923,Brewster Street,
9693,221434099,Division Street,
9694,221434100,Division Street,
9695,221434102,Division Street,
9696,221454860,Upper Terrace,
9697,221589153,Oakland Zoo,
9698,221589155,Elysian Fields Drive,1
9699,221589156,Elysian Fields Drive,1
9700,221928761,Plaza Stage,
9701,222133103,Malcolm Drive,1
9702,222139587,Kerley Court,
9703,222234555,Nike Trail,
9704,222591122,White Horse Court,
9705,222596387,Devil&apos;s Slide Bridge,1
9706,222600290,Cabrillo Highway,1
9707,222600291,Cabrillo Highway,1
9708,222602184,North Ridge Trail,
9709,222602193,Sweeney Ridge Trail,
9710,222619426,Phelan Loop,
9711,222621116,Wood Place,
9712,222628839,Upland Drive,
9713,222628841,Santa Ana Avenue,
9714,222628842,Saint Francis Boulevard,
9715,222628844,Darien Way,
9716,222628846,Monterey Boulevard,
9717,222818877,Miraloma Drive,
9718,222818879,Yerba Buena Avenue,
9719,222818880,Saint Francis Boulevard,
9720,222818881,Miraloma Drive,
9721,222818883,Yerba Buena Avenue,
9722,222818884,San Pablo Avenue,
9723,222818885,Santa Monica Way,
9724,222818887,Miraloma Drive,
9725,222818888,Yerba Buena Avenue,
9726,222818889,San Pablo Avenue,
9727,222822104,Stoneman Street,
9728,222822106,Coso Avenue,
9729,222832805,Casitas Avenue,
9730,222832806,Marne Avenue,
9731,222832807,Marne Avenue,
9732,222832808,Casitas Avenue,
9733,222832809,Marne Avenue,
9734,222850712,Marietta Drive,
9735,222850713,Teresita Boulevard,
9736,222857627,Vista Verde Court,
9737,222858919,Juanita Way,
9738,223100391,Detroit Street,
9739,223103654,Castro Street,
9740,223103655,Beacon Street,
9741,223359859,Timberhill Street,
9742,223465044,SFO International Terminal Walking Paths,
9743,223465045,Walkway thru SFO Terminals,
9744,223465046,SFO International Terminal Main Hall,
9745,223479337,Ulloa Street,
9746,223479338,Dorchester Way,
9747,223486867,Redwood Creek Walk,
9748,223486868,Bair Island Road,
9749,223486869,East Bayshore Road,
9750,223486873,East Bayshore Road,
9751,223507962,San Francisquito Creek Path,
9752,223629611,San Francisco Bay Trail,
9753,223629612,San Francisco Bay Trail,
9754,223629613,Bayview Trail,
9755,223629614,Red Hill Trail,
9756,223629616,San Francisco Bay Trail,
9757,223629620,San Francisco Bay Trail,
9758,223629622,San Leandro Creek Trail West,
9759,223629640,San Francisco Bay Trail,
9760,223629642,Bayview Trail,
9761,223629644,Apay Way,
9762,223629648,San Francisco Bay Trail,
9763,223635479,Evelyn Way,
9764,223635480,Fowler Avenue,
9765,223635481,Kensington Way,
9766,223635482,Kensington Way,
9767,223916565,Folsom Street,
9768,224181529,Arrowhead Way,
9769,224181530,Arrowhead Way,
9770,224187584,Kent Avenue,
9771,224187586,164th Avenue,
9772,224187587,Kent Avenue,
9773,224187590,Kent Avenue,
9774,224197569,Market Street,
9775,224197570,Market Street,
9776,224199009,California Street,
9777,224199010,California Street,
9778,224199011,Clement Street,
9779,224199012,Clement Street,
9780,224199013,Drumm Street,2
9781,224199014,Drumm Street,2
9782,224199015,Geary Boulevard,
9783,224199016,Gough Street,
9784,224199017,Sacramento Street,
9785,224199018,Sacramento Street,
9786,224199019,Steiner Street,
9787,224199020,Steiner Street,
9788,224199022,32nd Avenue,
9789,224199023,32nd Avenue,
9790,224199024,33rd Avenue,
9791,224200959,Arguello Boulevard,
9792,224200962,California Street,
9793,224200963,California Street,
9794,224200964,Clement Street,
9795,224200965,Laguna Street,
9796,224200966,Laguna Street,
9797,224200967,Market Street,
9798,224200968,Market Street,
9799,224200969,Post Street,
9800,224200970,Presidio Avenue,
9801,224200971,Presidio Avenue,
9802,224200972,Sutter Street,
9803,224316513,Bush Street,
9804,224316514,Bush Street,
9805,224316515,California Street,
9806,224316516,Fillmore Street,
9807,224316517,Fillmore Street,
9808,224316518,Jackson Street,
9809,224316519,Jackson Street,
9810,224316520,Kearny Street,
9811,224316521,Kearny Street,
9812,224316522,Post Street,
9813,224316523,Presidio Avenue,
9814,224316524,Presidio Avenue,
9815,224316525,Sacramento Street,
9816,224316526,Sacramento Street,
9817,224316527,Sansome Street,
9818,224316528,Sutter Street,
9819,224316529,Walnut Street,
9820,224373742,Bayshore Boulevard,
9821,224373743,Bayshore Boulevard,
9822,224373744,Bayshore Boulevard,
9823,224373745,Bayshore Boulevard,
9824,224373746,Division Street,
9825,224373747,Geneva Avenue,
9826,224373751,Main Street,
9827,224373752,Market Street,
9828,224373753,Market Street,
9829,224373754,San Bruno Avenue,
9830,224373758,Schwerin Street,
9831,224373759,Sunnydale Avenue,
9832,224373760,Sunnydale Avenue,
9833,224373761,Sunnydale Avenue,
9834,224373762,Sunnydale Avenue,
9835,224373763,Sunnydale Avenue,
9836,224384009,Arkansas Street,
9837,224384010,Broadway Street,
9838,224384011,Connecticut Street,
9839,224384012,De Haro Street,
9840,224384013,De Haro Street,
9841,224384015,Division Street,
9842,224384016,Jackson Street,
9843,224384017,Jackson Street,
9844,224384018,Market Street,
9845,224384019,Market Street,
9846,224384020,Pacific Avenue,
9847,224384021,Pacific Avenue,
9848,224384022,Potrero Avenue,
9849,224384023,Potrero Avenue,
9850,224384024,Rhode Island Street,
9851,224384025,Rhode Island Street,
9852,224384026,Rhode Island Street,
9853,224384027,Sansome Street,
9854,224384028,Sansome Street,
9855,224384029,Steiner Street,
9856,224384030,Steiner Street,
9857,224384031,Utah Street,
9858,224384032,Van Ness Avenue,3
9859,224384033,Van Ness Avenue,3
9860,224384034,Van Ness Avenue,3
9861,224384035,Washington Street,
9862,224384036,Wisconsin Street,
9863,224384037,Wisconsin Street,
9864,224384038,Wisconsin Street,
9865,224384041,16th Street,
9866,224384042,16th Street,
9867,224384043,17th Street,
9868,224384044,17th Street,
9869,224384045,20th Street,
9870,224384046,20th Street,
9871,224384047,20th Street,
9872,224384048,23rd Street,
9873,224384049,23rd Street,
9874,224384051,23rd Street,
9875,224384052,23rd Street,
9876,224384053,24th Street,
9877,224384054,24th Street,
9878,224384055,25th Street,
9879,224384056,25th Street,
9880,224384057,26th Street,
9881,224384058,26th Street,
9882,224384059,2nd Street,
9883,224427108,18th Street,2
9884,224832526,Ballast,
9885,224832528,Ballast,
9886,224918464,Mayflower Street,
9887,224941795,Jackson Street,
9888,224941796,Octavia Street,
9889,224941797,Octavia Street,
9890,224941798,Octavia Street,
9891,225004936,Cedar Street,
9892,225201946,Grass Valley Road,
9893,225271819,Brown Drive,
9894,225432457,Beale Street,
9895,225432458,Central Avenue,
9896,225432459,Central Avenue,
9897,225432460,Fulton Street,
9898,225432461,Fulton Street,
9899,225432462,Howard Street,
9900,225432463,La Playa Street,
9901,225432464,Market Street,
9902,225432465,McAllister Street,
9903,225516676,Alemany Boulevard,
9904,225516679,Bayshore Boulevard,
9905,225516682,Bayshore Boulevard,
9906,225516688,Bayshore Boulevard,
9907,225516691,Bayshore Boulevard,
9908,225516694,Castro Street,
9909,225516698,Cortland Avenue,
9910,225516700,Divisadero Street,
9911,225516703,Fillmore Street,
9912,225516706,Industrial Street,
9913,225516709,Industrial Street,
9914,225516710,Jackson Street,
9915,225516711,Jackson Street,
9916,225516712,Mission Street,4
9917,225516713,Mission Street,
9918,225516714,Newcomb Avenue,
9919,225516715,Newcomb Avenue,
9920,225516716,Newhall Street,
9921,225516717,Newhall Street,
9922,225516718,Noe Street,
9923,225516719,Palou Avenue,
9924,225516720,Palou Avenue,
9925,225516721,Palou Avenue,
9926,225516722,Washington Street,
9927,225516723,Washington Street,
9928,225516724,Webster Street,
9929,225516725,Webster Street,
9930,225516726,26th Street,
9931,225516727,26th Street,
9932,225516728,30th Street,
9933,225516729,3rd Street,
9934,225516730,3rd Street,
9935,225518496,Cesar Chavez Street,
9936,225518498,Cesar Chavez Street,
9937,225518501,Folsom Street,
9938,225518502,Folsom Street,
9939,225518504,Jackson Street,
9940,225518506,Polk Street,
9941,225518508,Valencia Street,
9942,225518510,Valencia Street,
9943,225518511,24th Street,
9944,225518512,2nd Street,
9945,225719777,Market Street,
9946,225799922,San Jose Avenue,
9947,225806029,Franklin Street,
9948,225806030,Franklin Street,
9949,225806031,Golden Gate Avenue,
9950,225806032,Golden Gate Avenue,
9951,225806033,Gough Street,
9952,225806034,Gough Street,
9953,225806035,Great Highway,
9954,225806036,Great Highway,
9955,225806037,Lincoln Way,
9956,225806038,Lincoln Way,
9957,225806039,Lincoln Way,
9958,225806040,Lincoln Way,
9959,225806041,Market Street,
9960,225806042,Market Street,
9961,225806043,Market Street,
9962,225806044,Noriega Street,
9963,225806045,Noriega Street,
9964,225806046,Noriega Street,
9965,225806047,Ortega Street,
9966,225806048,Ortega Street,
9967,225806049,Turk Street,
9968,225806050,22nd Avenue,
9969,225806051,22nd Avenue,
9970,225806052,23rd Avenue,
9971,225806053,47th Avenue,
9972,225806054,47th Avenue,
9973,225806055,4th Street,
9974,225806056,4th Street,
9975,225808826,Arballo Drive,
9976,225808827,Arballo Drive,
9977,225808828,Cardenas Avenue,
9978,225808829,Crespi Drive,
9979,225808830,Eucalyptus Drive,
9980,225808831,Garces Drive,
9981,225808832,Gonzalez Drive,
9982,225808833,Gonzalez Drive,
9983,225808834,Juan Bautista Circle,
9984,225808835,Junipero Serra Boulevard,
9985,225808836,Ocean Avenue,
9986,225808837,Portola Drive,
9987,225808838,West Portal Avenue,
9988,225808839,Winston Drive,
9989,225808855,15th Avenue,
9990,225808856,19th Avenue,3
9991,225808857,19th Avenue,3
9992,225840314,Balboa Street,
9993,225840316,Balboa Street,
9994,225840317,Cabrillo Street,
9995,225840319,Clement Street,
9996,225840320,Fulton Street,
9997,225840321,Great Highway,
9998,225840323,Great Highway,
9999,225840324,Herbst Road,
10000,225840326,Lake Merced Boulevard,
10001,225840328,Lincoln Way,
10002,225840329,Lincoln Way,
10003,225840330,Lincoln Way,
10004,225840331,Skyline Boulevard,2
10005,225840332,Skyline Boulevard,2
10006,225840334,Skyline Boulevard,2
10007,225840335,Sloat Boulevard,
10008,225840336,Sloat Boulevard,
10009,225840338,Sloat Boulevard,
10010,225840339,Sloat Boulevard,
10011,225840340,Vicente Street,
10012,225840341,Vicente Street,
10013,225840343,Winston Drive,
10014,225840344,Winston Drive,
10015,225840345,19th Avenue,3
10016,225840346,19th Avenue,3
10017,225840348,33rd Avenue,
10018,225840349,34th Avenue,
10019,225840350,34th Avenue,
10020,225840351,45th Avenue,
10021,225840352,45th Avenue,
10022,225840353,46th Avenue,
10023,225840355,46th Avenue,
10024,225840356,47th Avenue,
