id,time,user,pos
216638129573068801,21:05:29,MahPain,0
216638128373501953,21:05:29,MiissShoouX,0
216638126863560704,21:05:29,Nadodaily,0
216638126297321472,21:05:28,Bino_brown,0
216638120865697792,21:05:27,Swaag_9z,0
216638107846578176,21:05:25,H_eytch,0
216638107666227201,21:05:24,bizyOvoXO,0
216638098925305858,21:05:22,Frakir_,0
216638088074633216,21:05:19,GrandjeanMartin,0
216638086065565696,21:05:19,Vivi_Tran95,0
216638083477684224,21:05:18,Mgr_Soupalala,0
216638083062435840,21:05:18,DODO_LS,0
216638082194214912,21:05:18,LucasGambini,0
216638080252260353,21:05:17,jelocoma,0
216638074514444289,21:05:16,Mathild2C,0
216638072866095104,21:05:16,KevMnda,0
216638072866095104,21:05:16,KevMnda,0
216638060107022337,21:05:13,VolailleDesBois,0
216638056793513984,21:05:12,AfterEight13,0
216638050799849472,21:05:10,ThibaultFline,0
216638040163098624,21:05:08,Jennifer_Fermin,0
216638039739473920,21:05:08,deathak47,0
216638035129937921,21:05:07,BoivinBoivin,0
216638034098130946,21:05:06,CaptainGeeki3,0
216638031682224129,21:05:06,msudres,0
216638029618610176,21:05:05,abrantesjohann,0
216638027739578368,21:05:05,SergioAlonso,0
216638020814774272,21:05:03,StiixBoy,0
216638020290494464,21:05:03,LunaVuitton,0
216638018017165313,21:05:03,Redragon974,0
216638016976986112,21:05:02,FatiimaZaraa,0
216638013336334338,21:05:01,Petit_Sablee,0
216638006206005248,21:05:00,viiksky,0
216638005723664385,21:05:00,Regisssssssss,0
216638004461174784,21:04:59,Juliaf90,0
216638004448604160,21:04:59,ValeFamiani,0
216637995988684800,21:04:57,MrsSomerhaleto,0
216637994969468928,21:04:57,Axel_Eto,0
216637985091878912,21:04:55,ThomasDelcourt,0
216637978343256065,21:04:53,leturcdeniort,0
216637977168846848,21:04:53,Easy_Man93,0
216637973855346689,21:04:52,FlorianPruneau,0
216637969421975552,21:04:51,Nathantarctique,0
216637969090609153,21:04:51,Peclotte1,0
216637969065459713,21:04:51,mhmotin,0
216637966762786816,21:04:50,MelanieLet,0
216637960995618816,21:04:49,AvelMenhir,0
216637959192064000,21:04:49,vdbgregory,0
216637953840123904,21:04:47,boldorman,0
216637952405680128,21:04:47,Thomas_twit,0
216637949025071104,21:04:46,widdyy,0
216637948395921408,21:04:46,Dark_Berries,0
216637947217326080,21:04:46,veroniquegoy,0
216637946604957697,21:04:46,meeraalphonsus,0
216637946604945409,21:04:46,ZiramEazy,0
216637931908104192,21:04:42,mydo77,0
216637929311846400,21:04:41,TomPrr,0
216637918683480064,21:04:39,FreezyLang7,0
216637913721610241,21:04:38,DeborahHVanessa,0
216637913616744451,21:04:38,BarraultChloe,0
216637911368597504,21:04:37,AirTano,0
216637911024676864,21:04:37,mohamed_khodja,0
216637910244528128,21:04:37,AfterEight13,0
216637903332327425,21:04:35,InsidetheK,0
216637902296326144,21:04:35,Me_By_Me0068,0
216637895077924868,21:04:33,jadamned,0
216637892401954816,21:04:33,sk3ld,0
216637884512481281,21:04:31,feedesdoigts,0
216637880326569984,21:04:30,APAULET78,0
216637879332507648,21:04:30,InesHuvieer,0
216637872005054464,21:04:28,Judeandflowers,0
216637867970138113,21:04:27,XNcow,0
216637865881378816,21:04:26,jmix90,0
216637861749997568,21:04:25,CeliaKng,0
216637860873379841,21:04:25,Remi25111,0
216637860797882369,21:04:25,Mona_Assad,0
216637859808034816,21:04:25,The2ndLaw,0
216637855831822336,21:04:24,LinaMalik1D,0
216637851301986304,21:04:23,Bref_je_tweet,0
216637833874644993,21:04:19,AllyHavok,1
216637831173517312,21:04:18,AntoineMaes,0
216637827839045632,21:04:17,Colombaaaa,0
216637824932388866,21:04:17,lancien6z,0
216637822969450496,21:04:16,victoriapiscina,0
216637817495891968,21:04:15,mambou9,0
216637817135185920,21:04:15,ArnaudMouillard,0
216637812940865536,21:04:14,DavidAms_,0
216637812840206336,21:04:14,wearemotherfuck,0
216637811263152128,21:04:13,Chuutcha,0
216637806917844992,21:04:12,Elhad94,0
216637802299928576,21:04:11,Beatrixe1981,0
216637800840314880,21:04:11,ValeFamiani,0
216637794838261762,21:04:09,Qoolkyd,0
216637787246567424,21:04:08,CharlesE_MANACH,0
216637785338155008,21:04:07,H3gor,0
216637782423117825,21:04:06,abrantesjohann,0
216637780363706368,21:04:06,Hazelook,0
216637778119770112,21:04:05,morxenette,0
216637775250862082,21:04:05,YBDKin,0
216637773044662272,21:04:04,NoelGregoire,0
216637767839531009,21:04:03,JustineTanguy,0
216637766799339520,21:04:03,LexieDoliv,0
216637765813673985,21:04:02,Karenebouk,0
216637763561328641,21:04:02,Sweeney__Todd__,0
216637763058024449,21:04:02,MzellePamela,1
216637760566591488,21:04:01,samoht_telessip,1
216637759673208832,21:04:01,Les_iPotes,0
216637759270563841,21:04:01,ervevero35,0
216637750634479619,21:03:59,vincesenechal,0
216637742526894080,21:03:57,omforumpointcom,1
216637740522012672,21:03:56,ho_hisse,0
216637740098400257,21:03:56,JuHnoud,0
216637739653804032,21:03:56,Iloona1D,0
216637727674871810,21:03:53,Les_iPotes,0
216637726240411649,21:03:53,Gpas2pseudo,0
216637726240411649,21:03:53,Gpas2pseudo,0
216637718434807808,21:03:51,me_megg,0
216637718271238144,21:03:51,aspassy,0
216637716606095360,21:03:51,Abbyviciouss,0
216637716094398465,21:03:51,ATTALIClaude,0
216637704367120386,21:03:48,Didine_Moore,0
216637703138181120,21:03:48,Alexiaamusic,0
216637700051177475,21:03:47,SkitooAzl,0
216637697685598209,21:03:46,joaq31700,0
216637692463689728,21:03:45,Guillermoficiel,0
216637692354641921,21:03:45,CM_Amaia,0
216637689708032000,21:03:44,AfterEight13,0
216637685807325186,21:03:43,Skatman33,0
216637684247035905,21:03:43,gngo26,0
216637683710177282,21:03:43,robinthomas39,0
216637682313469953,21:03:43,DeeJayEy0x,0
216637681730461697,21:03:42,ParangoVivi,0
216637677750071298,21:03:41,LisaRosa01,0
216637676454027265,21:03:42,PaulVarso,0
216637668195450881,21:03:39,lhomme7seven,0
216637667327225856,21:03:39,LaitRep,0
216637662923210752,21:03:38,Colombaaaa,0
216637657122476032,21:03:37,JeffDa59,0
216637655641886721,21:03:36,thebitchishappy,0
216637654622674944,21:03:36,Ludotw33t,0
216637654337454080,21:03:36,barcafanano,0
216637649774051328,21:03:35,ElodieRichert,1
216637647895015424,21:03:34,Thomas_twit,0
216637641033129984,21:03:33,TaylorFehn,0
216637640068431873,21:03:32,TheoRis_23,0
216637639225389057,21:03:32,alexandre59320,0
216637634045415424,21:03:31,Misa006,0
216637630857740288,21:03:30,YansTunechi,0
216637630014697474,21:03:30,FlorianPruneau,0
216637628748009472,21:03:30,Yngjon,0
216637625384177665,21:03:29,YoanLanglais,0
216637624088145924,21:03:29,kbaynaud,0
216637621688995841,21:03:28,coco_rasta69,0
216637620745277440,21:03:28,_Eurydice_P,0
216637618807504896,21:03:27,FredJuM,0
216637617180119040,21:03:27,DesirNz,0
216637613157781504,21:03:26,Cyr_LeDeaut,0
216637610553114624,21:03:25,nicoladevooy,0
216637608330149889,21:03:25,SajjadHasnaoui,0
216637605557706752,21:03:24,Hikennoeddy,0
216637596833550336,21:03:22,Philippe_Gault,0
216637589577404416,21:03:20,SwagStylee,0
216637581243322368,21:03:18,Pofwa,0
216637575585214464,21:03:17,LaitRep,0
216637575576817665,21:03:17,HugoPagezy,0
216637573462900737,21:03:17,Lio4ever,0
216637567800590337,21:03:15,ghislainecheval,0
216637562440257536,21:03:14,MrSolidus,0
216637560426995713,21:03:13,MickaFreckles,0
216637560133390337,21:03:13,Mel_Eve_Grosier,0
216637559378419713,21:03:13,mthepaut,0
216637559034490880,21:03:13,mathildelamy,0
216637557956546560,21:03:13,doumam78,0
216637557037998080,21:03:13,maryll6,0
216637555150565377,21:03:12,DesperateAssWif,0
216637555012153346,21:03:12,Ixontweet,0
216637542085304320,21:03:09,RandyASAP,0
216637540348854272,21:03:09,GianniSoDope,0
216637535026286593,21:03:07,Sauker,0
216637534917234690,21:03:07,ALIntheBuilding,0
216637534338420739,21:03:07,MathildeFry,0
216637531813453824,21:03:07,flofloooow,0
216637528286040065,21:03:06,MacMilhouse99,0
216637527711416321,21:03:06,CelineMouflon,1
216637523429031936,21:03:05,Amelinoou,0
216637521424158720,21:03:04,JX_R,0
216637514943954944,21:03:03,LucasMendes972,0
216637514625196032,21:03:03,Ginger_Hail,0
216637512611930112,21:03:02,LENA_BEN,0
216637508333735936,21:03:01,PhilippeYannick,0
216637505905242112,21:03:01,veoyleo,0
216637504835686400,21:03:00,MargO_Ayala,0
216637495960551424,21:02:58,Number_7thebest,0
216637494618374144,21:02:58,chm976,0
216637488477908992,21:02:56,gautier07,0
216637480215130112,21:02:54,antoine_knock,0
216637480143831040,21:02:54,Humaniste911,0
216637479883784193,21:02:54,matan_dz,0
216637478902308864,21:02:54,PrinceGoma,0
216637477325246464,21:02:54,IamFlo13,1
216637472258539520,21:02:52,cbasterra,0
216637470845059072,21:02:52,SamiiaSbn,0
216637468731121667,21:02:52,Amazayn_Kaykay,0
216637467250524160,21:02:51,lfrancoi,0
216637465581199360,21:02:51,vincesenechal,0
216637462351581186,21:02:50,NSeddiki,0
216637461198155776,21:02:50,Sidi_la,0
216637460724199424,21:02:50,Kishii_Yomii,0
216637458329239552,21:02:49,Shiclette94,0
216637453270913025,21:02:48,Clecle_Rennais,0
216637452448829440,21:02:48,Sweeney__Todd__,0
216637449303101441,21:02:47,AntoineBergey,0
216637443884056577,21:02:46,AlexandreSolay,0
216637443615633409,21:02:46,FanchonF,0
216637443342995456,21:02:46,Und3rCovr,0
216637443342995456,21:02:46,Und3rCovr,0
216637442827096064,21:02:45,SPRINOIR,0
216637441925324800,21:02:45,josselin_riou,0
216637436460142593,21:02:44,ruskoulouf,0
216637434560118785,21:02:43,marilor333,0
216637431938682882,21:02:43,Neloki,0
216637426528034816,21:02:42,Christof_Israel,0
216637425299103745,21:02:41,Amazayn_Kaykay,0
216637422665076737,21:02:41,EmptyOne_,0
216637418663723010,21:02:40,newnapo,0
216637413659918336,21:02:39,MaxLaMenace11,0
216637402586947584,21:02:36,Atman02,0
216637400930197505,21:02:35,PaulKabesa,0
216637400867278850,21:02:35,margonz7,0
216637387252580354,21:02:32,_ItsMargot,1
216637386573090817,21:02:32,Dickey_92IZI,0
216637382483656704,21:02:31,Ninine_HipHop,0
216637381837717505,21:02:31,Irjanaa,0
216637378167701505,21:02:30,Mat7hp,0
216637377605681153,21:02:30,missimen,0
216637377161084929,21:02:30,sam95dz,0
216637372098560000,21:02:29,YBDKin,0
216637370823487488,21:02:28,ympondaven,0
216637366809538560,21:02:27,UlysseBNR,0
216637363164692480,21:02:26,TcheeekSa,0
216637361591816195,21:02:26,Lord_Twitto,0
216637357842104321,21:02:25,valp_popo,0
216637356718034944,21:02:25,CindyAlbrizzo,0
216637356470566913,21:02:25,EliseCamu,0
216637355870789632,21:02:25,LydiieValbuena,0
216637355833044992,21:02:25,Mala59,0
216637347419267073,21:02:23,Christelleceles,0
216637342767779843,21:02:22,gootsy,0
216637340586737664,21:02:21,LexieDoliv,0
216637339408154624,21:02:21,YBDKin,0
216637338028224512,21:02:20,LaureenLaruelle,0
216637337663311872,21:02:20,FernandoMarinC,0
216637336606355456,21:02:20,TTiffany_m,0
216637334572122112,21:02:20,Colombaaaa,0
216637334102347776,21:02:20,djmimifr,0
216637331959058435,21:02:19,LyndaRobert,0
216637329949990912,21:02:19,MathildeFry,0
216637325772472320,21:02:18,N_Guillerme,0
216637321838206976,21:02:17,IItchah,1
216637321557192704,21:02:17,SamyBbm,0
216637320374398977,21:02:16,nawfelonthemoon,0
216637313516707841,21:02:15,dide_glambert,0
216637313420238848,21:02:15,MarineWermeling,0
216637313395081216,21:02:15,I_am_un_chat,0
216637312698814464,21:02:14,Abdou_diarra,0
216637306386382848,21:02:13,EliseCamu,0
216637300698914816,21:02:12,V1seal,0
216637300564688898,21:02:12,MathildeFry,0
216637299407069184,21:02:11,AFredo31000,1
216637296009687040,21:02:10,alex7863alex,0
216637295674134528,21:02:10,MrAimC,0
216637285326782464,21:02:08,Phi0123456789,0
216637279702220800,21:02:07,Wisticram,0
216637275860250625,21:02:06,feogassy,0
216637275486953472,21:02:06,doriantoto,0
216637273062637569,21:02:05,LaitRep,0
216637269514268672,21:02:04,bert_the,0
216637264724373506,21:02:03,BigBossFF,0
216637261549277185,21:02:02,Jeremy__H,0
216637261322797057,21:02:03,Mad_Moizzelle,0
216637253013868544,21:02:00,rachelbaum26,1
216637252657356800,21:02:00,MatthieuNdiaye,0
216637251835265029,21:02:00,descoursdenis,1
216637235318112257,21:01:56,Real_gar,0
216637228527521792,21:01:54,richardying,0
216637228183584768,21:01:55,Dimi31460,0
216637224261918721,21:01:53,m00n3im,0
216637220713529345,21:01:53,LaBeaufitude,0
216637219719495681,21:01:52,PhilippeMolitor,0
216637218947727360,21:01:52,Elendol,0
216637218314403840,21:01:52,Stefana35,0
216637217374867456,21:01:52,djisy,0
216637191596683264,21:01:46,SajjadHasnaoui,0
216637189264646145,21:01:45,AFredo31000,0
216637186915840001,21:01:45,LauTeruel,0
216637185561071618,21:01:44,Sofianb_,0
216637184738992128,21:01:44,robinthomas39,0
216637182914469888,21:01:43,k3v1n971,0
216637181798785026,21:01:43,gnesson,0
216637180368527360,21:01:43,Phi0123456789,0
216637176522346499,21:01:42,Mariecaroline76,0
216637175675109376,21:01:42,CudderisBaack_,0
216637175394078721,21:01:42,InesHuvieer,0
216637173926076417,21:01:41,Spirit_Party,0
216637169450749952,21:01:40,lbvhhbb467,0
216637168649633792,21:01:40,mimi__cracra,0
216637164782489600,21:01:39,Hannahh_Bonardi,0
216637160898568192,21:01:38,Tv_pastis_foot,0
216637159266992128,21:01:38,betibidean,0
216637154544205824,21:01:37,lazamizy,0
216637143156666369,21:01:34,Nouj1,0
216637138849120256,21:01:33,RomainG79,0
216637137683103744,21:01:33,SPRINOIR,0
216637135996981249,21:01:32,JeremySegui,0
216637132700270592,21:01:32,PrincessCiNdY94,0
216637132700270592,21:01:32,PrincessCiNdY94,0
216637132259856385,21:01:31,galland_benoit,0
216637130653446146,21:01:31,jfagnoni,0
216637129944600577,21:01:31,Sandy_EFL,0
216637128229130240,21:01:30,CindelTota7,0
216637122139009025,21:01:29,i_boulanouar,0
216637120381591553,21:01:29,XNcow,0
216637120142520320,21:01:29,rudywedi,0
216637119777619970,21:01:28,SmileWith1D_,0
216637105173049344,21:01:25,f_maire,0
216637103981871104,21:01:25,LauwerierCedric,0
216637092187484160,21:01:22,davidopia,0
216637089570242560,21:01:21,edengadeche,0
216637086864912384,21:01:21,ThiboJ,0
216637086487416832,21:01:20,potiermgane,0
216637085690494976,21:01:20,tonpa34,0
216637081420693504,21:01:19,MarielouLOI,0
216637080430850048,21:01:19,AudreySeraphin,0
216637074487517186,21:01:18,mistaplayazz,0
216637073925476352,21:01:18,virginie24jb,0
216637070456799235,21:01:17,DD_Goom,0
216637069877972993,21:01:17,Jeremy_Rege,0
216637058284920832,21:01:14,RegBeguin,0
216637056212926465,21:01:13,lglode,0
216637052060565504,21:01:12,Nakhidia,0
216637047744634883,21:01:11,Ayoub_Em,0
216637041637736448,21:01:10,carosoff,0
216637040215859200,21:01:09,Orlanee3,0
216637038437474304,21:01:09,StephanePauwels,0
216637036428402688,21:01:09,djmimifr,0
216637035702788096,21:01:08,LukasGar,0
216637032921964544,21:01:08,MayanAudrey,0
216637031407824898,21:01:07,louisemoreau75,0
216637030476685312,21:01:07,isemacare,0
216637022880808960,21:01:05,GaellsXoXo,0
216637022750769153,21:01:05,cricri_dam,0
216637021236625408,21:01:05,juls_eve,0
216637020406153217,21:01:05,ATTALIClaude,0
216637016471896064,21:01:04,ALIntheBuilding,0
216637013686882305,21:01:03,humour_,0
216637012713799682,21:01:03,SandD63,0
216637002118987779,21:01:00,Fanny_Maviel,0
216636999786954752,21:01:00,GSRpaola,0
216636997278777344,21:00:59,Antho_eurosport,0
216636992446939136,21:00:58,dechironmichel,0
216636990328815618,21:00:58,Nougaswag,0
216636986709114881,21:00:57,ybdlcq,0
216636984314167297,21:00:56,trashybstory,0
216636981453656064,21:00:55,CharleyneSouley,0
216636976483401729,21:00:54,hdstanton1,0
216636975145431040,21:00:54,Kurodofr,0
216636972893093888,21:00:53,Jzkhaz,0
216636972029059072,21:00:53,Alexxandre60,0
216636971370553345,21:00:53,Lilou_Tagada,0
216636970980483072,21:00:53,n_battistelli,0
216636970397483008,21:00:53,jlolo63,0
216636970376511488,21:00:53,NGeeaR,0
216636965435617280,21:00:52,ElodieKaram,1
216636965179756544,21:00:52,Auudreeyh,0
216636958158503936,21:00:50,NyNyPech,0
216636957739061248,21:00:50,merche_mar98,0
216636954509455360,21:00:49,JoGlaouis,0
216636952471015428,21:00:49,AfterEight13,0
216636950872989698,21:00:48,TimothePearce,0
216636948490629120,21:00:48,L_n57,0
216636948033437696,21:00:47,del55000,0
216636934947225600,21:00:44,TG064,0
216636925476487169,21:00:42,crepin_mickael,0
216636921231843328,21:00:41,manupsg74,0
216636919986130944,21:00:41,Hichem_Rules,0
216636918820122626,21:00:41,ThiaGo_Berry,0
216636917230485504,21:00:40,Rico_Lidole,0
216636912658677760,21:00:39,Timothy_Vd,0
216636908875431936,21:00:38,herve_tondeur,0
216636896057630720,21:00:35,Apriiloss,0
216636890584072192,21:00:34,redouanereal,0
216636878802259968,21:00:31,SamyBbm,0
216636877036466176,21:00:31,Moha_Roadster,0
216636871537721345,21:00:29,Yoroglyphe,1
216636870816309248,21:00:29,Amelalbaa,0
216636867217600512,21:00:28,matblaize,0
216636859105804288,21:00:26,_ItsMargot,1
216636854324314112,21:00:25,yasmine_ruth,0
216636854089424896,21:00:25,Loucasrouif,0
216636850201300993,21:00:24,carosoff,0
216636848368402432,21:00:24,Arnaud_Gougeon,0
216636847697297408,21:00:24,CamporelliE,0
216636845105225731,21:00:23,rpd61,0
216636841854644224,21:00:22,stephanegemmani,0
216636840034316288,21:00:22,AlexisChoucroun,0
216636839203844096,21:00:22,fontclair,0
216636837870051328,21:00:21,Ema_Valentina,0
216636833860304896,21:00:20,Myriammarsoli,0
216636832258072577,21:00:20,somrcde1900,0
216636829250756609,21:00:19,RoxxNrollA,0
216636817456381952,21:00:16,SabrinaAjram,0
216636815321477121,21:00:16,Jzkhaz,0
216636810732912640,21:00:15,UlysseBNR,0
216636793141989376,21:00:11,lorisbesson,0
216636787483873280,21:00:09,MrsCeliaa,0
216636787483873280,21:00:09,MrsCeliaa,0
216636786103959553,21:00:09,GoldenBoySplash,0
216636782199046144,21:00:08,elodylarsenn,0
216636780093513729,21:00:07,judeaha,0
216636777442717697,21:00:07,Dalekkan,0
216636775119069184,21:00:06,LaMeuf,0
216636768290738177,21:00:05,Traancetto,0
216636762284498944,21:00:03,ppcres,0
216636760808112128,21:00:03,AmelineChemin,0
216636755095470080,21:00:01,claudedroussent,0
216636754340491265,21:00:01,MotiGoya,0
216636752864092160,21:00:01,Iloona1D,0
216636751714861056,21:00:01,FabienDERIS,0
216636751672901633,21:00:01,LisaaaSalvatore,0
216636745201098752,20:59:59,skapin,0
216636742105710592,20:59:58,CybSonia,0
216636738007863296,20:59:57,neecknrast,0
216636737647149057,20:59:57,hellopauuu,0
216636735629692928,20:59:57,TristanItalia,0
216636728671346689,20:59:55,Ginger_Hail,0
216636727605997571,20:59:55,lecontempteur,0
216636727337553920,20:59:55,ItsAlexiaG,0
216636723726270465,20:59:54,nadioux,0
216636717409644544,20:59:53,Ludio_TV,0
216636716436557824,20:59:52,Shy_Marine42,0
216636715559956480,20:59:52,Call_meA,0
216636715350237184,20:59:52,MorganeFabuel,0
216636711520837633,20:59:51,ppcres,0
216636708777766912,20:59:50,Frexien75,0
216636706126966784,20:59:50,laurentprunier,0
216636705149689856,20:59:50,Emericataclysme,0
216636697595752448,20:59:48,robinthomas39,0
216636695452454912,20:59:47,Sims108,0
216636686904467458,20:59:45,pittandroxanne,0
216636685444845570,20:59:45,Mgr_Soupalala,0
216636679010787328,20:59:43,Justxne,0
216636677479858178,20:59:43,_tresor,0
216636674862624768,20:59:42,Theo_Neron,0
216636668655046656,20:59:41,PASACARIS,0
216636668512448512,20:59:41,LexieDoliv,0
216636668457914368,20:59:41,robinthomas39,0
216636656248291329,20:59:38,es5767,0
216636654025310208,20:59:37,ismaelsfc,0
216636647616417792,20:59:36,axelzieder,0
216636647410900992,20:59:36,fbrdy,0
216636646827896832,20:59:36,psychoreactions,0
216636643866718210,20:59:35,Who_IsB,0
216636643824775168,20:59:35,Rahinna92,0
216636641656324100,20:59:34,_vFavre,0
216636640196689920,20:59:34,OceaneUtrera,0
216636640108621826,20:59:34,PMyshell,0
216636638250549249,20:59:34,BeBad_Charlotte,0
216636636623155200,20:59:33,NyNyPech,0
216636635364868096,20:59:33,CybSonia,0
216636634001702912,20:59:33,YYmany,0
216636633049612288,20:59:32,Sweeney__Todd__,0
216636631019552768,20:59:32,GoldbergMaud,0
216636628205182977,20:59:31,DomJDom,0
216636622849060864,20:59:30,Ipsofacto5,0
216636620194066433,20:59:29,geoffreyfgt,0
216636617782337536,20:59:29,jamaillys,0
216636617258053632,20:59:29,BeBad_Charlotte,0
216636616075259904,20:59:28,CyrilEdeline,0
216636612820467712,20:59:28,Feltonmormon,0
216636608777166849,20:59:27,jeantchang2012,0
216636608387100672,20:59:27,alizeetota59,0
216636603177762816,20:59:25,BaturinDmitry,1
216636602355679232,20:59:25,Kubler1,0
216636602150170624,20:59:25,MaxLaMenace11,0
216636592587149314,20:59:23,from_california,0
216636591827992576,20:59:23,MetysD,0
216636586253750272,20:59:21,Seb_Frit,0
216636585771401217,20:59:21,BadBitchRiri,0
216636583959461888,20:59:21,Who_IsB,0
216636583829446657,20:59:21,natalie031177,0
216636583569391616,20:59:21,Flow91220,0
216636583019941888,20:59:20,Sidi_la,0
216636580373344257,20:59:20,azwawdjebara,0
216636573318512641,20:59:18,Phi0123456789,0
216636572903292928,20:59:18,ROBERTjocelyn,0
216636572542574592,20:59:18,mariamesponja,0
216636572299313152,20:59:18,MoohDaBest,0
216636570000826369,20:59:17,stefou1,0
216636568457318403,20:59:17,SylfandOforever,0
216636564346896385,20:59:16,This_is_KriKri,0
216636563147333633,20:59:16,byYunSun,0
216636560370708480,20:59:15,rtlgrandest,0
216636547221561344,20:59:12,LoxapacMD,0
216636547087343616,20:59:12,tiericdu54,0
216636545606754304,20:59:12,ManonGuezet,0
216636540460339200,20:59:10,pyb_38,0
216636535322312705,20:59:09,BasileLP,0
216636533850124289,20:59:09,nawfelonthemoon,0
216636533841727488,20:59:09,dja540,0
216636532734427136,20:59:08,Sweeney__Todd__,0
216636530737954816,20:59:08,missluluandco,0
216636530146553856,20:59:08,seb_amsellem,0
216636530113003520,20:59:08,OficialDLT,0
216636527038566400,20:59:07,Jadeique,0
216636527038566400,20:59:07,Jadeique,0
216636525172105216,20:59:07,Dornbusch2012,0
216636524547145729,20:59:07,ElodieNvs,0
216636522869440512,20:59:06,MlleGabrielaT,0
216636520424157184,20:59:06,maryll6,0
216636518264082432,20:59:05,Mademoiselle__T,0
216636516913528833,20:59:05,NyNyPech,0
216636515630059520,20:59:04,just__ness2,0
216636506377428992,20:59:02,deouf93,0
216636499398115329,20:59:01,Celia_Velter,0
216636499360350208,20:59:01,titi_du_35,0
216636496403369984,20:59:00,Kame63008188,0
216636494755016707,20:58:59,Choupyninou,0
216636492028715008,20:58:59,Sweeney__Todd__,0
216636489424048129,20:58:58,benjamin_oster,0
216636489172385793,20:58:58,_Linouu,0
216636486450298880,20:58:57,bidaoused,0
216636483237457921,20:58:57,sorayaab,0
216636482474090498,20:58:56,SarahBlhl,0
216636481354211329,20:58:56,alinecourty,0
216636470776180736,20:58:54,JeremieBen,0
216636470490968065,20:58:54,Moalus,0
216636470214144001,20:58:54,sebaroulettes,1
216636462786031616,20:58:52,JeanneMiau,0
216636461901037568,20:58:52,Wisticram,0
216636455517298688,20:58:50,ZheZigZag,0
216636452715503616,20:58:49,Narjis_asb,0
216636452631621632,20:58:49,Axel_Eto,0
216636449628487680,20:58:49,SophiaIfigha,0
216636449452335104,20:58:49,Jsuisunerenegat,0
216636449041293312,20:58:49,WagaduGood,0
216636447934001152,20:58:48,N0r_a,0
216636442699497473,20:58:47,jordan_mnrd,0
216636441457983490,20:58:47,theCoeurly,0
216636440673652736,20:58:47,dja540,0
216636432452816896,20:58:45,Elsa_Laubscher,0
216636425402187776,20:58:43,AdanBiraud,0
216636420700377090,20:58:42,Nebulon47430,0
216636413771386880,20:58:40,Manuer_Pere,0
216636408302014464,20:58:39,MimiLauw,0
216636400278306816,20:58:37,parispagesblog,0
216636399582056448,20:58:37,MarchalDimitri,0
216636397522649088,20:58:36,golda92,0
216636393605169152,20:58:35,Kevin_danet,0
216636390962774016,20:58:35,FrequenceFoot,0
216636390564315136,20:58:35,Mick_L_Hamato,0
216636388865622016,20:58:34,offline_80,0
216636387175305216,20:58:34,caro_twirl,0
216636386244169728,20:58:34,frenchjbfan,0
216636384436432896,20:58:33,jeanluc_bernard,0
216636384025395200,20:58:33,HilaryBreezy,0
216636380795777024,20:58:32,dide_glambert,0
216636377729736708,20:58:32,Fliflounette,0
216636375817142272,20:58:31,Clochette2201,0
216636371543146496,20:58:30,PDF75019,0
216636367776649216,20:58:29,pabaly,0
216636364819673089,20:58:28,Lilou_0705,0
216636362332438528,20:58:28,COOLetteOVOXO,0
216636357068587008,20:58:27,LyndaRobert,0
216636354539425795,20:58:26,Anissa_31,0
216636351079129089,20:58:25,FlowLem,0
216636344036900865,20:58:23,Charlotte_Az,0
216636339855163394,20:58:22,JMehtas,0
216636336034160642,20:58:22,_chokobo_,0
216636328220168194,20:58:20,SanPedro_,0
216636323866476545,20:58:19,JulesMWG,0
216636321089863681,20:58:18,DSLionel,0
216636319202410497,20:58:18,100pour100ag,0
216636308599209984,20:58:15,Madlib_,0
216636301234024448,20:58:13,PDF75019,0
216636300751675393,20:58:13,JeanBonn0,0
216636300726501378,20:58:13,ighelan,0
216636298763583488,20:58:13,mecsmacTW,0
216636295580102656,20:58:12,A_BlackStar,0
216636294418280448,20:58:12,JBryant91,0
216636288432996352,20:58:10,RimaIAm,0
216636286814011392,20:58:10,PikachuTweet,0
216636286277136384,20:58:10,CaptainGeeki3,0
216636283353710592,20:58:09,MissKeenvinette,0
216636279603998720,20:58:08,LOnteniente,0
216636278794493952,20:58:08,Roddy_haiti503,0
216636277204852736,20:58:08,shinosucke,0
216636272175874048,20:58:06,Maht_hild,0
216636270955343872,20:58:06,MissIndiraGood,0
216636270913392640,20:58:06,LudivineM,0
216636268426170368,20:58:05,Loup_solidaire,0
216636268392624128,20:58:05,PriscillaMeg,1
216636264932315136,20:58:05,john_laurent,0
216636263825022976,20:58:04,EMMGirault,0
216636260125646848,20:58:03,julien06200,1
216636257172860928,20:58:03,CarlosRomeroSFC,0
216636254266208257,20:58:02,carolchotilrosa,0
216636251909009408,20:58:02,jerxav,0
216636251254685697,20:58:01,yvesposito,0
216636245206511617,20:58:00,Terence1124,0
216636243411349504,20:57:59,sepdeth,0
216636238826979331,20:57:58,NaooSwaag,0
216636236327165952,20:57:58,Matti_B_974,0
216636235635109892,20:57:58,Rehab077,0
216636235635109892,20:57:58,Rehab077,0
216636233760256000,20:57:57,Thibaultdm,0
216636231231090689,20:57:57,J3ysS,0
216636228852908032,20:57:56,_Selenaa_,0
216636225644277760,20:57:55,Mister_YDoubleN,0
216636221877784577,20:57:54,Rico_Lidole,0
216636220976009216,20:57:54,MametEglantine,0
216636220351062016,20:57:54,mylenemycotton,0
216636219084378112,20:57:54,T2itia,0
